"そのニーズに合わせて、
ユニットのテーマを決めてはどうでしょうか？","Why don't we decide on a theme for the unit to suit that needs?","to its needs,
How about a theme for the unit?","Why don't we decide on a theme
for the unit to suit that needs?",""
"そのためにネットやＳＮＳを使って、
ファンの動向をまとめてきました！","That's why I used the internet and social media to gather information on my fans!","Use the internet and social networking sites for this purpose,
We have summarized fan trends!","That's why I used the internet and social
media to gather information on my fans!",""
"なるほど……助かるよ","I see... That'd be a big help","I see. ...... that would be helpful.","I see... That'd be a big help",""
"（資料は良く書かれている。だけど大事なことが
欠けている気もする……）","(The documents are well written, but I feel like there's something important missing...)","(The material is well written, but the important thing is
(I feel like it's missing ......)","(The documents are well written, but I feel
like there's something important missing...)",""
"（春香たちにも、資料を読んでみてもらうか……。
何かいいアドバイスがもらえるかもしれない）","(Maybe I should ask Haruka and the others to read some documents... Maybe they'll give me good advice.)","(I'll ask Haruka and the others to read the material or .......
(You might get some good advice.)","(Maybe I should ask Haruka and the others to read some
documents... Maybe they'll give me good advice.)",""
"せっかくだから、春香たちも見てくれ。
同じアイドルとして、何か意見をもらえると助かる","Since you're here, Haruka and the others should take a look. As fellow idols I would appreciate your opinion on something","Since we're here, Haruka and the others should take a look.
As a fellow idol, any input would be appreciated.","Since you're here, Haruka and the others should take a look.
As fellow idols I would appreciate your opinion on something",""
"あ、は、はい。分かりました。
じゃあ琴葉ちゃん、見せてもらうね","Oh, o-okay. Got it! Let's take a look at Kotoha-chan then""","Ah, yes, I understand.
Okay, Kotoha, I'll let you take a look.","Oh, o-okay. Got it! Let's take
a look at Kotoha-chan then",""
"うん。お願い","Okay. Please do","Yes, please.","Okay. Please do",""
"わっ、すごい分厚い資料！
これ琴葉ちゃんがひとりで作ったの？","Wow, that's some thick stuff! Did you make these by yourself?","Wow, what a thick document!
Did Kotoha-chan make this all by herself?","Wow, that's some thick stuff!
Did you make these by yourself?",""
"うう……文字がたくさん並んでて、
目がぐるぐるするぞ……","Ugh... There's so many letters lined up, it makes my eyes spin","Ugh...so many ...... characters in a row,
Your eyes will go round and round: ......","Ugh... There's so many letters
lined up, it makes my eyes spin",""
"（少し気合が入りすぎているな……ここは……）","(He's putting a little too much effort into this...)","(You're getting a little overzealous here ......)","(He's putting a little too much effort into this...)",""
"みんな、どうだった？","How'd it go, guys?","How did you guys do?","How'd it go, guys?",""
"そうですね……。
ねえ、琴葉ちゃん","You're right... Hey, Kotoha-chan","Yes, .......
Hey, Kotoha.","You're right...
Hey, Kotoha-chan",""
"うん、なに？
あ、分かりづらかったら他の資料を……","Yeah. What is it? Oh, if you don't mind me asking..","Yeah, what?
Oh, if it's not clear, you can find other documents at ......","Yeah. What is it? Oh, if you
don't mind me asking..",""
"あ、ううん、資料は大丈夫。
すごく見やすかったよ！","Oh, no. I'm fine with the documents! They were really easy to look at in here !","Oh, no, the materials are fine.
It was very easy to see!","Oh, no. I'm fine with the documents!
They were really easy to look at in here !",""
"それでね、ニーズとかも
もちろん大事だと思うんだけど……","And you know, I think needs and stuff are important too..","So, you know, needs and all.
Of course it's important. ......","And you know, I think needs
and stuff are important too..",""
"琴葉ちゃんの魅力をそのまま伝えるっていうことも、
考えていくのはどうかな？","Why don't you think about conveying your charms to Kotoha-chan?","I also want to convey Kotoha-chan's charm as it is,
How about we think about it?","Why don't you think about
conveying your charms to Kotoha-chan?",""
"私のまま？","Just like me?","As I am?","Just like me?",""
"ボクもそう思うな。だって琴葉のファンは
今の琴葉が好きだからファンになったんだもんね","I don't think so either. After all, the fans of Kotoha are fangirls because they like her now","I don't think so either, because Kotoha's fans are
You like Kotoba now, that's why you became a fan.","I don't think so either. After all, the fans of
Kotoha are fangirls because they like her now",""
"琴葉の『ザ☆　王道アイドル！』って感じ、
ボクも大好きだよ！","Kotoha's “The☆ Royal Idol!” kind of feeling, it makes me love her too","Kotoha's ""The Royal Idol!
I love it too!","Kotoha's “The☆ Royal Idol! kind of
feeling, it makes me love her too",""
"そうね。一生懸命になるのはいいけど、
大切なことを忘れてるわ","You're right. It is nice to work hard, but you forget something important","Yes, it's good to work hard,
You're forgetting the most important thing.","You're right. It is nice to work hard,
but you forget something important",""
"プロデューサーは、
ありのままの琴葉を評価したんでしょ？","Producer valued the real Kotoha, didn't he?","Produced by,
You appreciated Kotoha as it is, didn't you?","Producer valued the
real Kotoha, didn't he?",""
"ありのままの私……。
確かにみんなの言う通りだね","The real me... Everyone's right","I am as I am. ......
You're right, everyone is right.","The real me...
Everyone's right",""
"私、考えすぎていたのかも……。
私は私にしかなれないのに……","Maybe I was overthinking it... Even though there's no way for me to know","Maybe I was overthinking it. ......
I could only be me. ......","Maybe I was overthinking it... Even
though there's no way for me to know",""
"ありがとう。
みんなのおかげで、目が覚めました！","Thank you. Thanks to everyone, I woke up!","
Thanks to all of you, I woke up!","Thank you. Thanks to
everyone, I woke up!",""
"（琴葉は気負いすぎてしまうところがある。
彼女を支えてくれるメンバーが必要だな……）","(Kotoha can get a little too worked up. We need someone to support her...)","(Kotoha has a tendency to get overconcerned.
We need members to support her. ......)","(Kotoha can get a little too worked up.
We need someone to support her...)",""
"（メンバーの構想はあったが……。春香たちなら
今のように琴葉を支えてくれるはずだ）","(I had a plan for the members, but... Haruka and her friends should be able to support Kotoha like they are now.)","(I had an idea for a member, but ....... Haruka and the others would
(They should support Kotoha as they do now.)","(I had a plan for the members, but... Haruka and her
friends should be able to support Kotoha like they are now.)",""
"春香、伊織、真、響、未来。
ひとつ相談があるんだが……","Haruka, Iori. Makoto, Hibiki and Mirai... There's something we need to talk about with you all over the place?","Haruka, Iori, Makoto, Hibiki, and Mirai.
I have one thing to discuss with you: ......","Haruka, Iori. Makoto, Hibiki and Mirai... There's something
we need to talk about with you all over the place?",""
"みんなも、琴葉がリーダーとなる
新しいユニットのメンバーになってくれないか？","Everyone, would you like to join the new unit where Kotoha will be leader?","Everyone, too, will be led by Kotoha.
Would you be a member of our new unit?","Everyone, would you like to join the
new unit where Kotoha will be leader?",""
"ええっ、私たちも参加していいんですかっ！？
……って、そもそもなんのユニットですか？","Whaaat!? Are we allowed to join in too!! ...Wait, what kind of unit is it anyway","Oh, can we join in too?
What unit is ...... in the first place?","Whaaat!? Are we allowed to join in too!!
...Wait, what kind of unit is it anyway",""
"ああ、説明がまだだったな。
実は……","Yeah, I haven't explained it yet. Actually..","Oh, I haven't explained it yet.
Actually ......","Yeah, I haven't
explained it yet. Actually..",""
"またルミナスみたいなスペシャルユニットなの！？
面白そうだぞ！","They're special units like Luminous again?! Sounds fun","It's another special unit like Luminous!
Sounds interesting!","They're special units like
Luminous again?! Sounds fun",""
"やったぁっ！　またみんなと一緒の
ユニットになれるんだ！　嬉しいな～♪","Yay! I get to be in the same unit as everyone else again, huh? That makes me so happy~♪","Yay!
We can be a unit!!! I'm so happy for you!!!","Yay! I get to be in the same unit as everyone
else again, huh? That makes me so happy~♪",""
"あ、プロデューサーさん！","Oh, it's Producer!","Oh, Mr. Producer!","Oh, it's Producer!",""
"どうした、未来？
何か気になることでもあるのか？","What's wrong, Mirai? Is there something bothering you about this place..","What's up, future?
Is there something on your mind?","What's wrong, Mirai? Is there something
bothering you about this place..",""
"気になることって言うか……心白さんとも、
一緒にユニットやりたいな～って。だめですか？","It's more like... I want to be a unit with you too, Kohaku-san. Is that okay?","I'd like to say that I'm curious about ...... and also with Mr. Shinbaku,
I'd like to work together as a unit.","It's more like... I want to be a unit with
you too, Kohaku-san. Is that okay?",""
"え？","Huh?","Huh?","Huh?","Huh?"
"（心白をメンバーに入れることで、
また新しいユニットの一面を見せることができるか）","(I wonder if I'll be able to show him another side of the new unit by letting Kohaku join.)","(By including mind white as a member,
(Can you show us another new aspect of the unit?)","(I wonder if I'll be able to show him another
side of the new unit by letting Kohaku join.)",""
