"おはようございます。プロデューサーさん","Good morning, producer","Good morning, producer.","Good morning, producer",""
"あっ、千川さん。来ていたんですか？","Oh, Chikawa-san. You're here?","Oh, Mr. Chigawa, you came?","Oh, Chikawa-san. You're here?",""
"はい、それが……いつの間にか私のスケジュールに、
ルミナスの事務所を開けるように入っていたんです","Yes, well...at some point it had entered my schedule to open Luminous's office","Yes, that's ...... my schedule before I know it,
They were in there to open the Luminous office.","Yes, well...at some point it had entered
my schedule to open Luminous's office",""
"不思議だなと思ったんですけど、確認はしたくて……
あ、ルミナスのみなさんは来ていますよ！","I thought it was strange, but we wanted to check... Oh! Luminous's friends are here","I thought it was strange, but I wanted to check: ......
Oh, the Luminous are here!","I thought it was strange, but we wanted to
check... Oh! Luminous's friends are here",""
"分かりました。
ん？　そこにいるのは……","Understood. Hm? Over there is..","
Hmm? There you are: ......","Understood. Hm?
Over there is..",""
"お疲れさまです、プロデューサー。
みなさんこちらに","Thank you for your hard work, producer. Everyone over here","Good job, producer.
Everyone, this way.","Thank you for your hard work,
producer. Everyone over here",""
"千早、来てたのか！
それに、みんなってことは……","Chihaya, you're here! And if everyone is..","Chihaya, you're here!
And by everyone, I mean ......","Chihaya, you're here!
And if everyone is..",""
"はい……
プロデューサーさま……","Yes... Mr. Producer?","Yes ......
Dear Producer: ......","Yes...
Mr. Producer?","Yes ""
Producer-sama..."""
"凛世も来ていたのか。
それに、律子と静香も","So Rinze was here, too. And Ritsuko and Shizuka as well","Rinyo was here too?
And Ritsuko and Shizuka.","So Rinze was here, too. And
Ritsuko and Shizuka as well",""
"私たちだけじゃありませんよ。これだけの人数が
集まると、またルミナスの活動が始まるみたいですね","It's not just us. With this many people here, it looks like Luminous will begin her activities again","We're not the only ones.
When we get together, it looks like the luminous activity will start again!","It's not just us. With this many people here, it
looks like Luminous will begin her activities again",""
"お仕事の現場やレッスンで何人かと
お会いすることはありましたけど……","I've met a few people at work and during lessons, but..","I've been working with some of them on the job site and in lessons.
We've met, but ......","I've met a few people at work
and during lessons, but..",""
"この事務所に集まると、
何だか別の嬉しさがありますね","When we get together at this office, there's a different kind of happiness","When they gather in this office,
There's something else that makes me happy.","When we get together at this office,
there's a different kind of happiness",""
"やあ、プロデューサー。
みんなも元気そうでなによりだ","Hello, producer. I'm glad to see you all are doing well too","Hey, producer.
Glad to hear everyone is doing well.","Hello, producer. I'm glad to see
you all are doing well too",""
"星光の乙女達との再びの邂逅に
我が魂も駆り立てられたわ！","My soul has been spurred on by another chance encounter with the Maidens of Starlight!","For another chance encounter with the maidens of starlight
My soul has been spurred on, too!","My soul has been spurred on by another chance
encounter with the Maidens of Starlight!",""
"（みんなにまた会えるって聞いて、
早く事務所に着いちゃいました～！）","(I heard that I'd be able to see everyone again, so we arrived at the office early!)","(I heard I would see everyone again,
(I got to the office early!)","(I heard that I'd be able to see everyone
again, so we arrived at the office early!)",""
"まだ集合時間前だものね。
私も早く着きすぎちゃったみたい","It's not even time for us to meet up. I must have arrived too early, as well..","It's still before the meeting time.
I think I got here too early.","It's not even time for us to meet up. I
must have arrived too early, as well..",""
"そうですね。
つい、早く家を出てしまいました","You're right. I left home early without thinking about it","Yes, it is.
I just left home early.","You're right. I left home
early without thinking about it",""
"私も皆と再会できること、
真、楽しみにしておりました","I've been looking forward to seeing you all again, Makoto","That I can be reunited with everyone too,
True, I have been looking forward to it.","I've been looking forward to
seeing you all again, Makoto",""
"待たせてしまったようだな……。
すまなかったな、みんな！","Looks like we kept you waiting... I'm sorry, everyone!","I guess I made you wait. ......
Sorry about that, guys!","Looks like we kept you waiting...
I'm sorry, everyone!",""
"気にしないでください。
待っている間も、近況の話をしてましたから","Don't worry about it. While I was waiting, you were talking to me on recent events as well..","Never mind.
While we were waiting, we were talking about what's going on.","Don't worry about it. While I was waiting, you
were talking to me on recent events as well..",""
"フフフ……我らの魂に刻まれた、
新たなる伝説を分かち合っていたわ","Heheh... We shared a new legend carved into our souls","Hmph ...... engraved in our souls,
We were sharing a new legend.","Heheh... We shared a new legend
carved into our souls",""
"（みんなと最近の活動の話をして、
盛り上がっちゃいました♪）","(We talked about our recent activities with everyone, and we got excited♪)","(Talk about recent activities with everyone,
(I got so excited...)","(We talked about our recent
activities with everyone, and we got excited♪)",""
"積もる話があるからね。
それに、ここでみんなと話していると落ち着くよ","There's a lot to talk about. Besides, talking with everyone here will calm you down","We have a lot of stories to pile up.
Besides, I feel at home here talking to everyone.","There's a lot to talk about. Besides, talking
with everyone here will calm you down",""
"他にも、世間話などもしていました","There was also small talk","We also had other small talk.","There was also small talk",""
"彗星の話が……
とても面白く……","The story of the comet... It was very interesting","The comet story is at ......
Very interesting ......","The story of the comet...
It was very interesting",""
"もうすぐ地球に最接近する
フォーチュン彗星の話をしてたんです","We were talking about Comet Fortune, the closest thing to Earth","The closest approach to the earth will be soon.
We were talking about Comet Fortune.","We were talking about Comet
Fortune, the closest thing to Earth",""
"ＳＮＳでは結構話題ですが、
意外と知らない人も多いみたいで","It's quite the hot topic on social media, but there seem to be a lot of people I don't know","It's quite a hot topic on social networking sites,
Surprisingly, many people don't seem to know about it.","It's quite the hot topic on social media, but
there seem to be a lot of people I don't know",""
"ああ、そういえば今朝のニュースで見たな。
さすが、律子は情報が早いな","Oh yeah, I saw it on the news this morning. As expected of Ritsuko's quick information","Oh, I saw that on the news this morning.
You're right, Ritsuko, you're very quick with information.","Oh yeah, I saw it on the news this morning.
As expected of Ritsuko's quick information",""
"プロデューサーもご存じだったんですね。
私も彗星、見てみたいです","So Producer knew about it, too. I'd like to see a comet myself","So you knew Producer.
I would like to see the comet, too.","So Producer knew about it, too.
I'd like to see a comet myself",""
"ふふっ、そうね。あ、ところで、プロデューサー。
そろそろ本題に入ってもいいですか？","That's right. Oh, by the way producer... Can we get down to business now?","Oh, by the way, producer.
Can we get down to business now?","That's right. Oh, by the way producer...
Can we get down to business now?",""
"ふふっ、プロデューサーさんからの招待状ですけど、
これはどんな意味なんでしょうか？","It's an invitation from Producer. What does it mean?","Hmmm, an invitation from Producer, though,
What does this mean?","It's an invitation from the
producer. What does it mean?",""
"俺から……？　何のことです？","From me...? What are you talking about","You got ...... from me? What are you talking about?","From me...? What are you talking about",""
"何のことって……プロデューサーが私たちを
ここに呼び集めたんですよね？","What are you talking about...? Producer called us here, didn't he","What's that about? ...... producers are trying to get us to
You called them all here, didn't you?","What are you talking about...? The
producer called us here, didn't he",""
"俺がみんなを呼んだ……。
みんなには、そう伝わっているのか？","I'm the one who called everyone here... Is that how it was conveyed to them?","I called everyone at .......
Is that what people are getting from you?","I'm the one who called everyone here...
Is that how it was conveyed to them?",""
"え……？　あの、招待状にプロデューサーの名前が
書いてあったので……","Huh...? Um, Producer's name was written on his invitation","What? ......? Um, Producer's name is on the invitation.
It was written and can be found at ......","Huh...? Um, Producer's name
was written on his invitation",""
"みんな同じ青い封筒に入った招待状を受け取り、
その内容に従って集まった……","They all received invitations in the same blue envelope, and gathered according to their contents..","Everyone received an invitation in the same blue envelope,
Gathered according to its content: ......","They all received invitations in the same blue envelope,
and gathered according to their contents..",""
"ご指示通り、同封されていた
かーども持ってまいりました","As you instructed, I've brought some of the items that were included","As per your instructions, the enclosed
I've brought you all something","As you instructed, I've brought some
of the items that were included",""
"招待状にカード……。
それが俺の名前で……か","An invitation card... So that's my name, huh?","Cards on invitation: .......
So that's ...... in my name.","An invitation card...
So that's my name, huh?",""
"……その様子だと、プロデューサーには
身に覚えがないみたいですね","...From the looks of it, you don't remember being a producer","...... By the looks of it, Producer has a lot to offer.
You don't seem to remember.","...From the looks of it, you
don't remember being a producer",""
"ああ、俺からみんな宛に
招待状を出した覚えはないが……","Yeah, I don't remember sending anyone an invitation..","Yeah, it's from me to all of you.
I don't recall sending out invitations, but ......","Yeah, I don't remember sending
anyone an invitation..",""
"俺も招待状が入った青い封筒を受け取ったんだ。
ただし、差出人は『ルミナス』になっている","I also received a blue envelope with an invitation in it. However, the sender is 'Luminous'","I got a blue envelope with an invitation in it too.
However, the sender is ""Luminous","I also received a blue envelope with an invitation
in it. However, the sender is 'Luminous'",""
"だから俺は、
みんなに呼ばれたと思って来たんだ","That's why I thought everyone called me here","So I'm,
I came here because I thought people wanted to see me.","That's why I thought
everyone called me here",""
"私たちはプロデューサーさんに、
プロデューサーさんは私たちに呼ばれたなんて……","We can't believe Producer called us here..","We are to Producer,
I can't believe Producer called us ......","We can't believe Producer
called us here..",""
"真、面妖な……","Makoto, you're so weird..","True, facepalm ......","Makoto, you're so weird..",""
"俺の招待状には
『ささやかな謎を用意した』と書いてあった","My invitation said, “I've prepared a modest mystery.”","On my invitation.
'I have prepared a little mystery,' he wrote.","My invitation said, “I've
prepared a modest mystery.",""
"謎……。きっとそれは、
私たちに送られたカードのことでしょうね","A mystery... That must be the card that was sent to us","Mystery ....... I'm sure it is,
I assume you mean the card that was sent to us.","A mystery... That must be the
card that was sent to us",""
"私のカードには、文字がひとつ書かれてるだけで、
意味が分からなかったわ。みんなはどう？","There was just one letter written on my card, and I didn't understand what it meant. What about the others?","Just one letter on my card,
I didn't understand what you meant, how about you guys?","There was just one letter written on my card, and I
didn't understand what it meant. What about the others?",""
"私のもそう。
カタカナの『ル』とだけ","It's the same for me. Just with a katakana character like 'ru,' that is""","Mine is the same.
Only with the katakana 'le'.","It's the same for me. Just with a
katakana character like 'ru,' that is",""
"私も『ル』でした。
どのような意味があるのでしょうか","I was 'Le', too. What meaning is there in that?","I was 'le' too.
What does it mean?","I was 'Le', too. What meaning
is there in that?",""
"私のかーどには、かたかなで『ず』と書いてあります","On my furnace, it says 'zu' on the top","On my card, it says ""zu"" in katakana!","On my furnace, it says 'zu' on the top",""
"凛世は……
『・』……でしょうか……","Rinze is... ...'-, I guess?""","Rinze can be found at ......
Is it ""......"" or ......?","Rinze is... ...'-,
I guess?",""
"点？　確かに、そう見えるな。
記号もあるのか……","Point? That's what it looks like. So there are symbols, too..","A point? Sure, it looks that way.
Is there also a symbol ......","Point? That's what it looks like.
So there are symbols, too..",""
"私のは『ミ』ね。
全員のカードを見てみましょう！","Mine is Mi. Let's take a look at all the cards!","Mine is ""Mi"".
Let's look at everyone's cards!","Mine is Mi. Let's take a
look at all the cards!",""
"ああ、他のみんなも教えてくれ","Yeah, tell me everyone else","Oh, and tell me about everyone else.","Yeah, tell me everyone else",""
"私のは『ナ』と書いてあります","Mine says “nah.”","Mine says 'na'.","Mine says “nah.",""
"我が神託の札には『ス』と記されているわ","My oracle's sign says s","My oracle's tag is marked 's'.","My oracle's sign says s",""
"（私に届いたカードには、
『ス』って書いてあります♪）","(On the card that came to me, it said “s.”)","(On the card I received,
It says ""S"" on it.)","(On the card that came
to me, it said “s.)",""
"私のカードは『ー』……かしら。
それとも、のばしぼう？　","My card is '-'... I guess. Or are you going to stretch it out?","I think my card is ""-"" .......
Or is it a long stick?","My card is '-'... I guess. Or
are you going to stretch it out?",""
"私のカードには漢字一文字で『始』とだけ……","All I have on my card is 'Hajime' in kanji..","My card has only one kanji character, ""始"" ......","All I have on my card is 'Hajime' in kanji..",""
"同じ文字は１組だけ……意図が分かりません","There's only one set of the same letters... I don't know what they mean","There is only one set of the same letters ...... I don't understand the intent","There's only one set of the same letters... I don't know what they mean",""
"『ナ』と言えば……なにかしら。
……ナ、ナ……蘭子のと合わせると……ナス？","Speaking of 'na'... I wonder what it is. ...N-Na, when combined with Ranko's?","Speaking of ""na"", I wonder what ...... is.
......na, na ...... nas if you combine it with ...... Ranko's?","Speaking of 'na'... I wonder what it is.
...N-Na, when combined with Ranko's?",""
"ナス……紫の魔力の結晶ね。
灼熱の炎に包まれて真の姿を現すという……","Nasu... It's a crystallization of purple magical energy. They say Makoto appears engulfed in scorching flame ..","Nas ...... purple magic crystals.
It is said to reveal its true nature in a scorching fire: ......","Nasu... It's a crystallization of purple magical energy.
They say Makoto appears engulfed in scorching flame ..",""
"（ナスといえば、
焼きナスはおいしいですよね～♪）","(Speaking of eggplants, grilled ones are delicious! ♪)","(Speaking of eggplant,
(Grilled eggplant is delicious...)","(Speaking of eggplants,
grilled ones are delicious! ♪)",""
"そうね～。でも、ナスではない気がするわ。
他のカードは食べ物ではなさそうだから","Yeah. But I don't think it was eggplants, since the other cards were not food or anything like that either""","Yes, but I don't think it's eggplant.
The other cards don't seem to be food.","Yeah. But I don't think it was eggplants, since the other
cards were not food or anything like that either",""
"もしかすると、カードに仕掛けがあるのでは？","Could it be that there's a mechanism on the card?","Perhaps there is a trick on the card?","Could it be that there's a mechanism on the card?",""
"水に濡らしたり……
あぶり出しなど……","I don't want to get soaked in water...or out of the bathhouse","Wet or ......
Aburiwaki, etc. ......","I don't want to get soaked in water...or
out of the bathhouse",""
"見た目だと、仕掛けなんてなさそうだけど……。
これは、たぶんアナグラムね","From the looks of it, there doesn't seem to be any traps... This is probably an anagram.""","By the looks of it, there doesn't seem to be any tricks. ......
This is probably an anagram.","From the looks of it, there doesn't seem to
be any traps... This is probably an anagram.",""
"アナグラム……。
確か、文字を入れ替えることだったわね","An anagram... I believe it's for changing the letters, right?""","Anagrams: .......
As I recall, it was about swapping letters.","An anagram... I believe it's
for changing the letters, right?",""
"それじゃあ、みんなのカードを並び替えて、
ヒントが浮かび上がるか試してみよう","Now then, let's rearrange the cards for everyone and see if we can come up with any hints","Okay, then, rearrange everyone's cards,
Let's see if a clue comes to light.","Now then, let's rearrange the cards for
everyone and see if we can come up with any hints",""
"アナグラム……
難解です……","An anagram... That's hard to understand","Anagrams: ......
It's a conundrum: ......","An anagram... That's
hard to understand",""
"『ルミナス』は間違いないと思うんだけど……。
うーん。残りが全く繋がらないわね","“Luminous,” I'm pretty sure... Hmm. The rest of them don't connect at all","I'm pretty sure ""Luminous"" is the one. ......
Hmmm...the rest doesn't quite connect.","“Luminous, I'm pretty sure... Hmm.
The rest of them don't connect at all",""
"仮に、『ルミナス』ではないとしても、
他に意味のある文章は作れない","Even if they weren't “Luminous,” I would never be able to make any other meaningful sentences","Even if it is not ""luminous"",
I can't make sense of the text any other way.","Even if they weren't “Luminous, I would never
be able to make any other meaningful sentences",""
"今の文字だけじゃ作れないってことは、
もしかして、足りないとか……","If you can't make it with just those words now, does that mean they were missing...?","That you can't make it with just the letters you have now,
Maybe you're missing something or ......","If you can't make it with just those words
now, does that mean they were missing...?",""
"あの、すみません、遅くなりました！
みなさん、もうおそろいですよね","Um, excuse me for being late! Everyone's already here","Um, sorry, I'm late!
You all must be together by now.","Um, excuse me for being late!
Everyone's already here",""
"久しぶりだね、ルミナスのみんな！","Long time no see, Luminous!","Long time no see, Luminous guys!","Long time no see, Luminous!",""
"心白に、玲音！？
どうしたんだ、急に？","Kohaku, Leon?! What's gotten into you all of a sudden?","Shinbaku and Leon!
What's going on, all of a sudden?","Kohaku, Leon?! What's
gotten into you all of a sudden?",""
"どうしたんだって……
キミが呼んだんじゃないのか？","What do you mean, what's the matter...? You called for me","He said what's up: ......
You called me, didn't you?","What do you mean, what's the
matter...? You called for me",""
"ああ、なるほど……。
プロデューサー。私の方から説明してもいいかい？","Oh, I see... Producer. Can you explain it to me?","Oh, I see. .......
Producer, can I explain it to you?","Oh, I see... Producer.
Can you explain it to me?",""
"ああ、よろしく頼むよ、咲耶","Yeah, I'm counting on you Sakuya","Yeah, it's nice to meet you, Sakuya.","Yeah, I'm counting on you Sakuya",""
"なるほど。そんなことがあったんだね。
フフッ、面白そうじゃないか","I see. So that's what happened, huh? Hehe... That sounds interesting to me now""","I see...that's how it happened.
Huh, that sounds like fun.","I see. So that's what happened, huh?
Hehe... That sounds interesting to me now",""
"ふたりにも『プロデューサー』の名が添えられた
カードが届いているんじゃないかい？","Did you two get a card with the name 'Producer' on it?","The name ""Producer"" was attached to both of them as well.
I think you got the card, didn't you?","Did you two get a card with
the name 'Producer' on it?",""
"あ、はい！
私のカードには『ア』と書いてあります","Ah, yes! My card says “Ah.”","Ah, yes!
My card says 'a'.","Ah, yes! My
card says “Ah.",""
"アタシのには、『動』と漢字一文字が
書かれていたよ","On mine, there was a single kanji character that read “Move.”","Atashi's has one kanji character, ""動"", which means ""movement"".
It said.","On mine, there was a single kanji
character that read “Move.",""
"咲耶ちゃんのカードと合わせれば『始動』……。
『ルミナス』と『始動』。うーん、あとは……","When combined with Sakuya's card, it starts... Luminous and start. Hmmm! Now I just need to do this:","If you combine it with Sakuya's card, you can get ""Started"" .......
Luminous"" and ""Starting."" hmmm, and then there's ......","When combined with Sakuya's card, it starts...
Luminous and start. Hmmm! Now I just need to do this:",""
"アズール、か？
確かフランス語で『青』だった気がするな……","Azur, huh? I think it was 'Blue' in French..","Azul, huh?
I think it was 'blue' in French. ......","Azur, huh? I think it
was 'Blue' in French..",""
"なるほど！　それじゃ並び替えて……と。
『ルミナス・アズール始動』で、間違いなさそうね","I see! Then let's rearrange them... Okay. It looks like Luminous Azur is initiating, no doubt about it""","I see! Then I'll rearrange it to .......
I'm pretty sure it's the ""Luminous Azure in Motion"".","I see! Then let's rearrange them... Okay. It looks
like Luminous Azur is initiating, no doubt about it",""
"ルミナス……アズール……？
プロデューサーさん、なにが始まるんですか？","Luminous... Azur? Mr. Producer, what's going to happen now that we have it all set up in the first place!","Luminous ...... Azul ......?
Producers, what's going on?","Luminous... Azur? Mr. Producer, what's going to
happen now that we have it all set up in the first place!",""
"俺も状況が掴めてないんだ","I have no idea what's going on, either","I don't know what's going on either.","I have no idea what's going on, either",""
"ああ、そうだ。招待状に『謎が解けたら
２番目の引き出しを開けろ』と書いてあったな","Yeah, that's right. The invitation said 'Open the second drawer when you solve a riddle'","Ah, yes, the invitation said, 'When the mystery is solved.
You wrote, 'Open the second drawer.","Yeah, that's right. The invitation said
'Open the second drawer when you solve a riddle'",""
"引き出しか……。どれのことかな？","A drawer, huh... Which one is it?","I'm not sure if you mean withdrawals or ....... Which one is it?","A drawer, huh... Which one is it?",""
"机ならたくさんありますけど……","There are plenty of desks, but..","I have plenty of desks. ......","There are plenty of desks, but..",""
"差出人にはプロデューサーの名前が書かれていた。
それなら、キミのデスクという線はどうかな？","The sender had Producer's name written on it. In that case, how about your desk?","The sender's name was the name of Producer.
Then how about your desk?","The sender had Producer's name written
on it. In that case, how about your desk?",""
"確かに、その可能性はあるか。
よし、開けてみよう","I suppose that's certainly possible. Alright, let me open it","Indeed, is that a possibility?
Okay, let's open it up.","I suppose that's certainly
possible. Alright, let me open it",""
"ガチャッ","*click*","(with a) slamming noise (door, telephone receiver)","*click*","*click*"
"……おや、また封筒だ。
差出人は……『チェシャ』だって","Oh, another envelope. It's from Cheshire..","...... Oh, another envelope.
The sender is ...... ""Cheshire"".","Oh, another envelope.
It's from Cheshire..",""
"チェシャ……？","Cheshire...?","Cheshire ......?","Cheshire...?",""
"引き出しにあったのは、またしても青い封筒。
封筒の中には、１枚の便せんが入っていた","There's another blue envelope in the drawer. Inside it is a single letter","In the drawer was another blue envelope.
Inside the envelope was a single piece of letterhead.","There's another blue envelope in the
drawer. Inside it is a single letter",""
"『ルミナス・アズール始動』","“Luminous Azur activated.”","Luminous Azure Begins.","“Luminous Azur activated.",""
"『ここに集まったメンバーには、これから
ルミナス・アズールとして活動してほしい』","“I want the members gathered here to act as Luminous Azur from now on.”","I would like to thank the members assembled here for their continued support.
I want you to work as Luminous Azul.""","“I want the members gathered here to
act as Luminous Azur from now on.",""
"『ルミナス・アズールの目標は、伝説の
フューチャーライブを成功させること』","“The goal of Luminous Azur is to make the Legendary Future Live a success.”","'The goal of Luminous Azul is to create a legendary
Making Future Live a Success.""","“The goal of Luminous Azur is to make
the Legendary Future Live a success.",""
"チェシャ、というのが仕掛け人のようね……。
一体何者なのかしら？","Cheshire seems to be the mastermind... I wonder who he is?","Cheshire, that seems to be the gimmick. ......
Who the hell are they?","Cheshire seems to be the mastermind...
I wonder who he is?",""
"ルミナス・アズール……。
これって、新しいユニットってことなんでしょうか？","Luminous Azur... Is this a new unit?","Luminous Azul. .......
Does this mean a new unit?","Luminous Azur... Is
this a new unit?",""
"そういうことだな。チェシャの正体は不明だが……。
ただの悪戯ではなさそうだ","Exactly. We don't know who Cheshire really is, but... It seems to be more than just a prank","That's what I'm talking about, although Cheshire's identity is unknown. ......
Doesn't sound like just a prank.","Exactly. We don't know who Cheshire really is,
but... It seems to be more than just a prank",""
"そこに書いてあった
フューチャーライブって、もしかして……？","Could it be the future concert that was written there...?","It said there.
Could Future Live be ......?","Could it be the future
concert that was written there...?",""
"フューチャーライブの噂……。
なんとなく聞いたことがあるような、ないような……","Rumors about the future concert... I've heard them before, but not quite yet","Future Live Rumors: .......
You may or may not have heard of it somehow: ......","Rumors about the future concert...
I've heard them before, but not quite yet",""
"アタシも聞いたことがあるよ。
未来を切り開くライブってね！","I've heard of it, too. A concert to open up Mirai!","I've heard that too.
Live music that opens up the future, you know!","I've heard of it, too. A
concert to open up Mirai!",""
"でも、そのライブを企画したプロデューサーは、
イベントの実現を見ることなく他界したそうだ","But Producer who planned that concert passed away without seeing it happen","But Producer who planned the show,
He passed away without ever seeing the event come to fruition.","But Producer who planned that
concert passed away without seeing it happen",""
"なんと……！　道半ばで……。
どれほど無念だったことでしょう……","Oh my...! I was halfway down the road. How regrettable it must have been for me to do so","What a ......! Halfway down the road, .......
How disappointing it must have been: ......","Oh my...! I was halfway down the road. How regrettable
it must have been for me to do so",""
"それで、フューチャーライブはどうなったんですか？","So, what happened to the future concert?","So what happened to Future Live?","So, what happened to the future concert?",""
"たしか、その後を引き継いだ方も、
相次いで降板……したんじゃなかったかしら","If I remember correctly, the successors disembarked one after another","I think, the one who took over afterwards, too,
I thought you had a string of descents ......","If I remember correctly, the successors
disembarked one after another",""
"私が聞いた話では、その後ふたりが降板して、
最後のひとりは行方不明になったそうです","From what I've heard, two people disembarked after that and the last one went missing","From what I've heard, the two then dropped off the board,
The last one is said to be missing.","From what I've heard, two people disembarked
after that and the last one went missing",""
"フューチャーライブを成功させることが目的なら、
その３人の中の誰かが、チェシャということ？","If you want to make the future concert a success, does that mean one of those three is Cheshire?","If the goal is to make Future Live a success,
Does that mean that one of those three people is Cheshire?","If you want to make the future concert a success,
does that mean one of those three is Cheshire?",""
"でも……もし３人目の方だとしたら、行方不明に
なった人が、私たちを集めたってことですか？","But...if there's a third person, does that mean the missing people gathered us together?","But if ...... is the third person, then it's missing.
Are you saying that the person who became the person who brought us together?","But...if there's a third person, does that mean
the missing people gathered us together?",""
"同一人物かどうかは、分からないけれどね。
なにか関係がある確率は高いと思うよ","I don't know if it was the same person or not, though. I think there is a good chance that they have something to do with each other in some way""","I don't know if they are the same person or not, though.
I think there's a good chance there's a connection.","I don't know if it was the same person or not, though. I think there is a
good chance that they have something to do with each other in some way",""
"いずれにしても、フューチャーライブが
『いわくつき』であることに変わりはないわ","Either way, it doesn't change the fact that a future concert is still “rumoured.”","In any case, Future Live is the
It's still ""so to speak.""","Either way, it doesn't change the fact that
a future concert is still “rumoured.",""
"実現されたことのない、いわくつきのイベント、か。
フフッ、面白いじゃないか！","A rumoured event that hasn't been realized yet, eh? Hehe. Interesting!","A never-realized, so-to-speak event, huh?
Huh, isn't that funny?","A rumoured event that hasn't been realized
yet, eh? Hehe. Interesting!",""
"ですが、噂はあくまでも噂……。
真偽のほどは分からないかと","But the rumor is just a rumour... Makoto, I don't think you can tell it was fake","But rumors are just that, rumors. ......
I'm not sure if it's true or not.","But the rumor is just a rumour... Makoto,
I don't think you can tell it was fake",""
"うーん。でも、火のないところに
煙は立たないとも言うし……","Hmm. But they do say there's no smoke without fire..","Hmmm...but without fire.
They say no smoke can stand. ......","Hmm. But they do say
there's no smoke without fire..",""
"チェシャが誰かは分からないが、ここにいる
メンバーで組まれたユニットは魅力的だと思う","I don't know who Cheshire is, but here we are. Units made up of members seem attractive to me","I don't know who Cheshire is, but here we are.
I think units assembled by members are attractive.","I don't know who Cheshire is, but here we are.
Units made up of members seem attractive to me",""
"ここまでお膳立てされているんだ、
受けて立とうじゃないか","Now that you've set things up this far, I think we should accept","We've been set up so well,
I'll take that as a yes.","Now that you've set things up this
far, I think we should accept",""
"フフッ……さすがだね。
それでこそ、キミだ","Heheh... Impressive. That's exactly why you are here","Hmph. ...... That's great.
That's who you are.","Heheh... Impressive.
That's exactly why you are here",""
"うちの事務所のことは気にしないで。
こちらで話をつけておくよ","Don't worry about our office. We can talk things over with them here","Don't worry about our office.
I'll take care of it here.","Don't worry about our office. We can
talk things over with them here",""
