"ふぅん、そういうことね。
選ばれたからには、全力で挑むわ","Hmm, so that's how it is. Since you were chosen I will challenge with all my might","Hmm, I see what you mean.
Now that I've been selected, I'm going to give it my all.","Hmm, so that's how it is. Since you were
chosen I will challenge with all my might","",""
"ふふふ、またみなさんとステージに立てるなんて、
すっごく嬉しいです！","I'm so happy to be on stage with all of you again!","Hmmm, I can't believe I'm going to be on stage with you all again,
I am very happy!","I'm so happy to be on stage
with all of you again!","",""
"私も、心白ちゃんと亜夜ちゃんと一緒で、
嬉しいな♪","I'm happy to be with Kohaku and Aya, too♪","I'm also with Shinbaku and Aya,
Glad to hear it... ♪","I'm happy to be with
Kohaku and Aya, too♪","",""
"あたしだって、その……。
や、やっぱりなんでもないわ！","Me too, um... I-It's nothing!","I'm also a member of that .......
Ya, it's still nothing!","Me too, um... I-It's
nothing!","",""
"ねえ、真美。ミュージカルって、いろんなのが
てんこ盛りで、やりごたえありそうだね！","Hey, Mami. Musicals have a lot of different kinds in them!","Hey, Mami, musicals come in all shapes and sizes.
It's a lot of things to do, and it looks challenging!","Hey, Mami. Musicals have a
lot of different kinds in them!","",""
"ダイハンジョーでオオバンフルマイで
お買い得って感じだよね！　めっちゃ楽しそうっ！","It's like a great deal of money! You seem to be having so much fun","Daihanjo de Oban Furumai de
Sounds like a great deal!","It's like a great deal of money!
You seem to be having so much fun","",""
"あーあーあ～～～。
えー、コホン……","Aw, man... *cough*","Ahhhhhhhhhhhh....","Aw, man...
*cough*","",""
"ら～らら～♪　世界をコントンにおとしいれる
大魔王兄ちゃ～ん♪","La la-la! ♪ The Great Demon General who's going to take the world by storm~","
Daimaou siblings~!","La la-la! ♪ The Great Demon General who's
going to take the world by storm~","",""
"勇者亜美と真美は大魔王兄ちゃんを倒すべく～、
立ち上が～る～♪","Hero Ami and Mami stand up to defeat the Great Demon General~♪","Ami and Mami, the heroes, are determined to defeat their brother, the Great Demon King,
Rise up~♪","Hero Ami and Mami stand up to
defeat the Great Demon General~♪","",""
"勇者の仲間は、ダイケンジャきらりん～♪","The Hero's friends are Daikenja Kirarin♪","The companion of the brave is Daikenja Kirarin~♪","The Hero's friends are Daikenja Kirarin♪","",""
"きらりのキラキラはぴはぴパワーで～、
ゆーしゃと一緒に大魔王に立ち向かうにぃ～♪","The glittering sparkle is so strong, Yusha and I will stand up to the Great Demon General together♪","With Kirari's sparkling hapi-happi power~,
I'm going to stand up to the Daimaou together with Yusha....","The glittering sparkle is so strong, Yusha and I will
stand up to the Great Demon General together♪","",""
"いや、そういう内容じゃないからな？
きらりもふたりに乗らなくていいぞ","No, that's not what we were talking about. You don't have to ride the twinkling lights either","No, that's not what this is about, okay?
You don't have to ride both of them, either.","No, that's not what we were talking about. You
don't have to ride the twinkling lights either","",""
"ねえねえ、プロデューサーさん。
そのミュージカルってどんなお話なんですか～？","Hey, producer. What kind of story is this musical?","Hey, hey, hey, producer.
What is the story of that musical~?","Hey, producer. What kind
of story is this musical?","",""
"ああ、簡単なあらすじになるが……","Yeah, it's a simple outline..","Yeah, it's a brief synopsis: ......","Yeah, it's a simple outline..","",""
"お姫様が大切な夢を忘れてしまう魔法をかけられ、
心が揺れ動かなくなってしまう","As the princess cast a spell that would make her forget about an important dream, his heart wavered and he became unable to move","A princess is enchanted to forget her precious dreams,
The mind becomes unhinged.","As the princess cast a spell that would make her forget about an
important dream, his heart wavered and he became unable to move","",""
"そんなお姫様の夢を取り戻すために、
様々なショーが行われるんだ","All sorts of shows are being held to bring back the princess's dreams","To bring back the dream of such a princess,
There's a variety of shows going on.","All sorts of shows are being held to
bring back the princess's dreams","",""
"……そのショーを、
歌と踊りでやるってことですかぁ？","...Are you saying we're going to do that show with a song and dance?","...... that show,
You mean you're going to do it with singing and dancing?","...Are you saying we're going to
do that show with a song and dance?","",""
"ああ、そうだ。それからこのメンバーで期間限定の
ユニットも組むぞ。ユニット名は――","Yeah, that's right. And we can form a limited-time unit with these members as well. The name of the group is..","Oh, yes, and then we'll have this member for a limited time.
We'll form a unit, and the name of the unit will be--","Yeah, that's right. And we can form a limited-time unit
with these members as well. The name of the group is..","",""
"『ルミナス・ジャッロ』です。
ジャッロはイタリア語で黄色って意味なんですよ～","'Luminous Giello'. Jallo means yellow in Italian!","The ""Luminous Jarro"".
Jallo means yellow in Italian!","'Luminous Giello'. Jallo
means yellow in Italian!","",""
"明るくて楽しい、太陽みたいなユニットになればと
願ってつけられたんです～","I wished to become a bright, fun unit like the sun","We hope to become a bright and fun unit like the sun.
It was put there in the hope that it would be a good thing.","I wished to become a
bright, fun unit like the sun","",""
"えー、すっごくいいですね～！
これでモテモテになっちゃうかも。えへへ♪","Wow, that's really nice! Now I might be popular. Eheha♪","Eh, that's soooo nice!
Maybe this will make me irresistible.","Wow, that's really nice! Now
I might be popular. Eheha♪","",""
"（いいところを持っていかれた！？
七草さんって意外とおちゃめな人だよな……）","(She took away my good points?! Nanakusa-san is surprisingly mischievous...)","(They took the good part!
(Mr. Nanakusa is a surprisingly funny guy. ......)","(She took away my good points?!
Nanakusa-san is surprisingly mischievous...)","",""
"（さて、気を取り直して……説明も終わったし、
意気込みを聞いてみるか。誰に声をかけよう？）","(Now then, let's pull ourselves together. Now that I have explained everything to you... Let me hear your enthusiasm! Who should we call out?)","(Now that I'm back on track, I'm done explaining ......,
(Let's hear some enthusiasm...who shall I call on?)","(Now then, let's pull ourselves together. Now that I have explained
everything to you... Let me hear your enthusiasm! Who should we call out?)","",""
"摩美々","Mamimi","as beautiful as a flower","Mamimi","",""
"美希","Miki","","Miki","Miki",""
"やよい","Yayoi","","Yayoi","Yayoi",""
"雪歩","Yukiho","","Yukiho","Yukiho",""
"亜美","Ami","","Ami","Ami",""
"真美","Mami","","Mami","Mami",""
"翼","Tsusubasa","","Tsusubasa","Tsubasa",""
"歌織","Kaori","","Kaori","Kaori",""
"美嘉","Mika","","Mika","Mika",""
"きらり","Kirari","","Kirari","Kirari",""
"果穂","Kaho","","Kaho","Kaho",""
"心白","Kohaku","","Kohaku","Kohaku",""
"亜夜","Aya","suburban night","Aya","",""
"摩美々、自信はどうだ？","How's your confidence, Mamimi?","Mami, how's your confidence?","How's your confidence, Mamimi?","",""
"……別にー。
レッスンめんどーだなぁってカンジですー","...Not really. I was just thinking about how much of a pain it is to have lessons..","...... separately.
I feel like I'm having a hard time with the lesson.","...Not really. I was just thinking about
how much of a pain it is to have lessons..","",""
"……ふふー。私、悪い子なのでー、
プロデューサーが見張ってないと大変かもですねー","...Heheh. I'm a bad girl, so it might be tough if Producer doesn't keep an eye on me~","......Hmmm...I'm a bad girl..,
It might be tough if Producer doesn't keep an eye on it!","...Heheh. I'm a bad girl, so it might be tough
if Producer doesn't keep an eye on me~","",""
"美希、自信はどうだ？","Miki, how's your confidence?","Miki, how's your confidence?","Miki, how's your confidence?","",""
"うーん、普通ってカンジ？
でも、せっかく選んでくれたんだし……","Hmm, is it normal? But since you went out of your way to choose..","Hmmm...normal?
But since you picked it out for me, I'll just go to ......","Hmm, is it normal? But since you
went out of your way to choose..","",""
"プロデューサーのために、頑張っちゃおっかな。
あはっ☆","Maybe I'll do my best for Producer. Aha☆","I'll do my best for Producer.
ahaha*","Maybe I'll do my best
for Producer. Aha☆","",""
"やよい、自信はどうだ？","Yayoi, how's your confidence?","Yay, how's your confidence?","Yayoi, how's your confidence?","",""
"自信ですかー？
はい！　私、メラメラーって燃えてますっ！","Are you confident? Yes! I'm really fired up about the mermaid thing","Confidence?
Yes! I'm burning up with mela mela mela!","Are you confident? Yes! I'm really
fired up about the mermaid thing","",""
"だから、いーっぱいレッスンして、
ガンバりますねっ！","So I'll give you lots of lessons, and do my best!","So, give me lots of lessons,
I'll do my best!","So I'll give you lots of
lessons, and do my best!","",""
"雪歩、自信はどうだ？","Yukiho, how's your confidence?","Snowflake, how's your confidence?","Yukiho, how's your confidence?","",""
"じ……自信は……あまりないかもですけど……。
でも、ワクワクもしてて……","I... I don't have much confidence in myself. But it was also exciting for me, too""","I'm not sure if I have much confidence in ......, but I'm sure I can .......
But I'm also excited about ......","I... I don't have much confidence in myself.
But it was also exciting for me, too","",""
"わ、私……みんなの足を引っ張らないように、
頑張りますぅ～！","I-I'll do my best not to hold everyone back!","Wow, I ...... don't want to drag everyone down,
I'll do my best!","I-I'll do my best not
to hold everyone back!","",""
"亜美、自信はどうだ？","Ami, how's your confidence?","Ami, how's your confidence?","Ami, how's your confidence?","",""
"ふっ……野暮なことを聞く兄ちゃんだぜ。
この亜美を誰だと思っているんだい！？","Heh... What a rude question. Who do you think this Ami is?!","Huh. ...... I'm a big brother asking a wild question, man.
Who do you think this Ami is!","Heh... What a rude question.
Who do you think this Ami is?!","",""
"歌って踊ってドッカーンってカンジで、
会場のみんなをあっと驚かせちゃうかんね～！","Sing, dance and boom! I'll surprise everyone in the room with my performance","Singing, dancing, and boom, boom, boom,
I'm going to surprise everyone in the hall!","Sing, dance and boom! I'll surprise everyone
in the room with my performance","",""
"真美、自信はどうだ？","How's your confidence, Mami?","Mami, how's your confidence?","How's your confidence, Mami?","",""
"んっふっふ～。そんなの当然、あるにきまってるっ
しょ～！　真美は準備万端、バッチリんこだよ～！","Nfu fu. Of course there is! Right~? Mami's all set, ready and waiting","Of course there is such a thing!
Mami is all set and ready to go!","Nfu fu. Of course there is! Right~?
Mami's all set, ready and waiting","",""
"会場をドッカンドッカン沸かせて、
打ち上げ花火にしちゃうよ～☆","I'm going to make the venue go crazy and turn it into a fireworks display! ☆","The audience went wild with excitement,
I'll make it into a fireworks display!","I'm going to make the venue go crazy
and turn it into a fireworks display! ☆","",""
"翼、自信はどうだ？","Tsubasa, how's your confidence?","Wings, how's your confidence?","Tsubasa, how's your confidence?","",""
"自信はありますよ～。
いつも通りにやればいいんですよね？","I'm sure of it. We just have to do what we always did, right?","I am confident!
Just do what you always do, right?","I'm sure of it. We just have to
do what we always did, right?","",""
"あ、わたし、モテそうなカワイイ衣装が着たいです！
プロデューサーさん、楽しみにしてますね～♪","Ah, I want to wear a cute costume that looks like it'd be popular! Producer is looking forward to seeing what you can do~♪","Oh, I want to wear a kawaii outfit that will make me look popular!
I'm looking forward to it, producer!","Ah, I want to wear a cute costume that looks like it'd be popular!
Producer is looking forward to seeing what you can do~♪","",""
"歌織さん、自信はどうですか？","Kaori-san, how are you feeling?","How about your confidence, Mr. Utaori?","Kaori-san, how are you feeling?","",""
"はい。ちょっぴり不安もありますが、
それ以上に楽しみの方が大きいですね","Yes. I'm a little worried, but the more fun we have than that..","Yes, I am a little anxious,
I'm looking forward to it more than that.","Yes. I'm a little worried, but the
more fun we have than that..","",""
"歌に関してでしたら、お役に立てることもあるかと
思うので、遠慮なく言ってくださいね♪","When it comes to singing, I think there are some things that can be useful. Please don't hold back♪","If you have any questions about singing, I may be able to help you.
I think so, so please don't hesitate to tell me... ♪","When it comes to singing, I think there are some things
that can be useful. Please don't hold back♪","",""
"美嘉、自信はどうだ？","How's your confidence, Mika?","Mika, how's your confidence?","How's your confidence, Mika?","",""
"もっちろんバッチリ！
今から本番が楽しみで仕方ないくらいだよ♪","Of course! I can't help but look forward to the real thing♪","Of course, it's perfect!
I'm so excited about the show now... ♪","Of course! I can't help but
look forward to the real thing♪","",""
"ミュージカル、絶対成功させるから、
プロデューサーも期待しててね★","I'll make sure the musical is a success, so look forward to it. ★","I'll make sure the musical is a success,
Producers can count on us.","I'll make sure the musical is a
success, so look forward to it. ★","",""
"きらり、自信はどうだ？","Kira, how's your confidence?","Kirari, how's your confidence?","Kira, how's your confidence?","",""
"うっきゃー！　自信パワーがキラキラまーっくしゅ！
きらり、ワクワクのドッキドキだよぉ♪","Ukyaa! Your confidence power is sparkling, huh? It's so exciting♪","Confidence power is sparkling!
Kirari, I'm so excited!","Ukyaa! Your confidence power is sparkling,
huh? It's so exciting♪","",""
"ユニット名も明るくて楽しい太陽みたいにって、
とぉーってもピッタリだと思うにぃ☆","The name of the unit is like a bright, fun sun. I think it's perfect☆","The name of the unit is also bright and fun, like the sun,
I think it fits perfectly.","The name of the unit is like a
bright, fun sun. I think it's perfect☆","",""
"果穂、自信はどうだ？","Kaho, how's your confidence?","Kaho, how's your confidence?","Kaho, how's your confidence?","",""
"自信はあんまり……！　でも、
みなさんと一緒にミュージカル、楽しみですっ！","I don't have much confidence in myself...! But, it would be great if we could perform a musical together","I'm not too confident ......!
I am looking forward to the musical with you all!","I don't have much confidence in myself...! But, it would
be great if we could perform a musical together","",""
"いっぱいいーっぱいレッスンして、
みなさんに追い付けるようになりますっ！","I'll give you lots of lessons, and then we can catch up to everyone!","Lots and lots of lessons,
I will try to catch up with you all!","I'll give you lots of lessons, and
then we can catch up to everyone!","",""
"心白、自信はどうだ？","Kohaku, how's your confidence?","How's your confidence, Shinbaku?","Kohaku, how's your confidence?","",""
"はい。私がどこまでできるかは分かりませんが、
全力で頑張ります！","Yes. I don't know how far it will take me, but we can do this!","Yes, I don't know how far I can go,
We will do our best!","Yes. I don't know how far it will
take me, but we can do this!","",""
"だって、みなさんと一緒ですから……。
どんな舞台を作り上げられるか、今から楽しみです♪","After all, I'm with you guys... It makes me look forward to seeing what kind of stage we can create~","Because I'm with you all. ......
I am looking forward to seeing what kind of stage we can create!","After all, I'm with you guys... It makes me look
forward to seeing what kind of stage we can create~","",""
"亜夜、自信はどうだ？","Aya, how's your confidence?","Aya, how's your confidence?","Aya, how's your confidence?","",""
"そんなのあるに決まってるでしょ？
聞かれるまでもないわ","Of course there is. You don't have to ask me that, do you?","Of course there is such a thing, right?
I don't need to be asked.","Of course there is. You don't
have to ask me that, do you?","",""
"誰よりもステージ上で輝いて見せるから、
ちゃんと見てなさい！","I'll shine brighter on stage than anyone else, so watch closely!","I'll show you that I shine brighter on stage than anyone else,
Watch properly!","I'll shine brighter on stage than
anyone else, so watch closely!","",""
"（うん。みんなそれぞれ、
前向きな気持ちでいてくれているな……）","(Yeah. Everyone's looking forward to it...)","(Yes, everyone is different,
You're keeping me positive (......).","(Yeah. Everyone's looking
forward to it...)","",""
"七草さんには、このチームのフォローを
お願いできますか？","Would you be able to back up this team, Nanakusa-san?","I would like to ask Mr. Nanakusa to follow up with this team.
Can you please do that for me?","Would you be able to back up
this team, Nanakusa-san?","",""
"はい、プロデューサーさん～","Here you go, Mr. Producer!","Yes, Mr. Producer~","Here you go, Mr. Producer!","",""
"今回のユニットには摩美々さんや果穂さんも
いますし、社長からも依頼がありました","This time, we have Mamimi and Kaho in our unit as well. We also had a request from the president","Mamisa and Kaho are also in the unit this time.
I'm here, and the president has asked me to do it.","This time, we have Mamimi and Kaho in our unit
as well. We also had a request from the president","",""
"私がしっかりフォローしますので、
任せてくださいね～","I'll back you up, so leave it to me","I will follow up with you very closely,
I'll leave it to you!","I'll back you up,
so leave it to me","",""
"配役はオーディションで決めると聞いていますが、
間違いないでしょうか？","I've heard that the cast will be decided by auditions, but there is no doubt about it","I understand that casting is decided by audition,
Are you sure?","I've heard that the cast will be decided by
auditions, but there is no doubt about it","",""
"はい、それで合っています。
それじゃあ、オーディションの説明をするぞ","Yes, that's correct. Then let me explain the audition","Yes, that is correct.
Okay, then, let me explain the audition.","Yes, that's correct. Then let
me explain the audition","",""
"（気持ちも新たにルミナス・ジャッロとして、
ミュージカルに挑戦だ。これから忙しくなるぞ！）","(As Luminous Giello, I challenge myself to a musical. We're gonna be busy from now on!)","(As Luminous Jallo with a renewed spirit,
(Try musicals, we're about to get busy!)","(As Luminous Giello, I challenge myself to a
musical. We're gonna be busy from now on!)","",""
"（そうして俺たちは、
オーディション当日を迎えた……）","(And so, the day of our audition arrived...)","(And so we were,
(......) on the day of the audition.","(And so, the day of
our audition arrived...)","",""
"（無事オーディションが終わり、配役が決定した）","(The audition ended without incident, and the cast was decided.)","(The auditions were successfully completed and the casting was finalized.)","(The audition ended without incident, and the cast was decided.)","",""
"亜夜ちゃんと一緒に『語り手』だ。
ふふっ、嬉しいな。頑張ろうね♪","I'm a storyteller with Aya-chan. Hehe, that makes me happy~♪","I'm a 'storyteller' with Aya.
Phew, I'm glad to hear that...good luck...","I'm a storyteller with
Aya-chan. Hehe, that makes me happy~♪","",""
"あ、あたしも一緒で嬉し……じゃなくて！
何言ってるのよ、頑張るのは当たり前でしょう？","I-I'm happy to be with you... No, wait! What are YOU talking about? Of course we can do our best","Oh, I'm glad I'm with you too, not ......!
What are you talking about? You're supposed to do your best, right?","I-I'm happy to be with you... No, wait! What are
YOU talking about? Of course we can do our best","",""
"ストーリーテラーは大切な役どころだもの。
絶対に失敗は許されないわ","The Storyteller is a very important role to play. Failure will not be tolerated at all!","Storyteller is an important role.
We absolutely can't afford to screw this up.","The Storyteller is a very important role to
play. Failure will not be tolerated at all!","",""
"亜美たち手品もやる役なの！？　やったー！
今後のイタズラが手品でさらにパワーアップだ！","Are Ami and the others supposed to do magic tricks, too?! Hooray~ I'll power up even more with my pranks going forward","Ami and her friends are also doing magic tricks! Yay!
Future pranks are even more powerful with magic tricks!","Are Ami and the others supposed to do magic tricks, too?!
Hooray~ I'll power up even more with my pranks going forward","",""
"んっふっふ～♪　亜美と果穂ちんと一緒に
マジックショーでびっくらポンさせちゃうぞー！","Heheh~♪ I'm going to make you plop down in a magic show with Ami and Kaho-chin!","Together with Ami and Kaho.
I'm going to make you jump up and down with a magic show!","Heheh~♪ I'm going to make you plop down
in a magic show with Ami and Kaho-chin!","",""
"わたし、お姫様役じゃないんですか～？
カワイイドレス、着たかったのになぁ","Aren't I supposed to play the part of a princess~? But you were so cute in that dress","I'm not playing the role of a princess?
I would have loved to wear a pretty dress.","Aren't I supposed to play the part of a princess~?
But you were so cute in that dress","",""
"でも、翼ちゃんにピッタリの役じゃないかしら？
とても合っていると思うわよ","But isn't that the perfect role for Tsubasa-chan? I think it suits her very well","But isn't this the perfect role for Tsubasa?
I think it fits you very well.","But isn't that the perfect role for
Tsubasa-chan? I think it suits her very well","",""
"えっ……えへへへ、そうですか～？
うん、そうですよね！　美希先輩と一緒ですし！","Eh... Hehe, really~? Yeah! I'm with Miki-senpai too","Eh ...... eh heh heh heh, is that so~?
Yes, that's right! I'm with Miki-senpai!","Eh... Hehe, really~? Yeah!
I'm with Miki-senpai too","",""
"よろしくね、翼。
ミキも、この役をするの、楽しみって思うな☆","Nice to meet you, Tsubasa. Don't think Miki enjoys this role either☆","Nice to meet you, Tsubasa.
Don't think that Miki is looking forward to playing this role.","Nice to meet you, Tsubasa. Don't think
Miki enjoys this role either☆","",""
"審査員の人たち、
ミキのことよく分かってるってカンジ♪","The judges seem to understand Miki very well. ♪","Judges,
I feel like I know Miki so well.","The judges seem to understand
Miki very well. ♪","",""
"ああ、美希と翼を活かすなら、
この役しかないと評判だったぞ","Yeah, if you're going to make use of Miki and Tsubasa, it was reputed that this role would be the only one","Yeah, if you want to make use of Miki and Tsubasa,
You had a reputation for being the only one for this role.","Yeah, if you're going to make use of Miki and Tsubasa,
it was reputed that this role would be the only one","",""
"プロデューサー、
ほんとに私がお姫様役なんですかぁ？","Producer, are you sure I'm the princess?","
Am I really playing the role of a princess?","Producer, are you sure
I'm the princess?","",""
"私、お姫様って柄じゃないんですケドー","I'm not a princess, Keddo","I'm not a princess.","I'm not a princess, Keddo","",""
"あたし、摩美々さんのおひめ様見たいです！","I want to see Mimi-san's princess!","I want to see Mami-san's hime-sama!","I want to see Mimi-san's princess!","",""
"きっとスッゴく素敵だと思いますっ！","I think it's really wonderful!","I'm sure it will be great!","I think it's really wonderful!","",""
"うんうん！　摩美々ちゃんって普段はパンキッシュな
イメージだけど、清楚系も似合いそうだよね★","Yeah, yeah! You're usually so punky when you think about it like that. But I bet a prim and proper type would look good on ya too★","Mamis is usually a punkish girl.
I know it's just an image, but neat and clean looks good too *.","Yeah, yeah! You're usually so punky when you think about it like
that. But I bet a prim and proper type would look good on ya too★","",""
"リボンとレースた～っぷりできゅるんきゅるん
ドレスの摩美々ちゃんも、見てみたいにぃ♪","I want to see you in your dress, Mamimi-chan♪","Full of ribbons and lace, sizzling!
I'd love to see Mamima in a dress.","I want to see you in your
dress, Mamimi-chan♪","",""
"衣装はこれからだけど……。
俺もこの配役は良いと思うぞ","The costume's just getting started, but... I think this role is good too","Costumes are on the way. .......
I too think this casting is a good one.","The costume's just getting started,
but... I think this role is good too","",""
"（配役について誰かに聞いてみるか。
さて……）","(Maybe I should ask someone about the cast. Now then...)","(Ask someone about casting?
(Now ......)","(Maybe I should ask someone
about the cast. Now then...)","",""
"美希に聞く","Ask Miki","Ask Miki","Ask Miki","",""
"翼に聞く","Ask Tsubasa","Ask the Wings","Ask Tsubasa","",""
"歌織に聞く","Ask Kaori","Ask Utaori","Ask Kaori","",""
"摩美々に聞く","Ask Mamimi","Ask Mami","Ask Mamimi","",""
"果穂に聞く","Ask Kaho","ask Kaho","Ask Kaho","",""
"心白に聞く","Ask Kohaku","ask to see the heart's white","Ask Kohaku","",""
"亜夜に聞く","Ask Aya","Ask Aya","Ask Aya","",""
"美希はどう思う？","What do you think, Miki?","What do you think Miki?","What do you think, Miki?","",""
"んー、ミキ的には、いいって思うな。
意外な役ができるのも、お芝居のいいところだよね","Hmm, Miki thinks it's a good idea. Being able to play an unexpected role is one of the best things about acting","Hmmm, don't think it's a good idea from Miki's point of view.
It's one of the great things about acting that you can play unexpected roles.","Hmm, Miki thinks it's a good idea. Being able to play an
unexpected role is one of the best things about acting","",""
"面白いステージになりそうなの","It's going to be an interesting stage","It's going to be an interesting stage.","It's going to be an interesting stage","",""
