"ライブツアーか……考えただけでドキドキするけど、
それより、楽しみって気持ちの方が大きいかも","A live tour, huh... Just thinking about it makes my heart race. But I think the feeling of enjoyment is greater than that","I'm nervous just thinking about a live tour or ......, though,
I think I'm more excited about it.","A live tour, huh... Just thinking about it makes my heart race.
But I think the feeling of enjoyment is greater than that",""
"ボクも！　すっごくワクワクするよね。
他にはどんなアイドルが参加するんだろう？","Me too! I'm so excited. What other idols will be participating?","I'm so excited!
What other idols will participate?","Me too! I'm so excited. What other
idols will be participating?",""
"誰が参加しても、会場を一番盛り上げるのは
この私で決まりね。にひひっ♪","No matter who participates, I'll be the one to make this venue more exciting. Nihihe♪","No matter who attends, the most exciting part of the event is
I'll take that as a no-brainer.","No matter who participates, I'll be the one
to make this venue more exciting. Nihihe♪",""
"ふふ、また皆と共に舞台に立てるかと思うと、
心が躍ります","Haha, just the thought of being on stage with everyone again makes my heart dance","I can't wait to be on stage with everyone again,
It makes my heart sing.","Haha, just the thought of being on stage
with everyone again makes my heart dance",""
"うっうー！　私、メラメラーって燃えてきました！
早くレッスンがしたいですーっ！","Ugh! I'm so fired up about the mermaid thing, it feels like a fire in my chest","Wooooo! I'm burning up with mela mela mela!
I can't wait to have a lesson!","Ugh! I'm so fired up about the mermaid
thing, it feels like a fire in my chest",""
"自分もじっとしてられないぞ！
やよい、レッスン場まで競争さ～！","I can't sit still either! Yayoi, race me to the practice area~","You can't sit still yourself, either!
Yayoi, race you to the lesson place!","I can't sit still either! Yayoi,
race me to the practice area~",""
"あふぅ……ミキはレッスンの前にお昼寝するの。
おやすみなさーい……ぐぅ……","Ahh... Miki's taking a nap before class. Good night----guu ..","Ahu...... Miki takes a nap before her lesson.
Have a good night ......guu......","Ahh... Miki's taking a nap
before class. Good night----guu ..",""
"あらあら、何かかけないとお腹を冷やして
しまうわよ。どこかに毛布があったような……","Oh my, if you don't put something on me I will get cold. There was a blanket somewhere..","Oh my goodness, you need to put something on it or it'll chill your stomach.
I'll put it away, I think I found a blanket somewhere: ......","Oh my, if you don't put something on me I will
get cold. There was a blanket somewhere..",""
"あ、あずささん！　そっちは玄関です。
美希も起きて、レッスンに行くわよ","A-Azusa! That way leads to the front door. Miki, wake up and let's go take a lesson too","Oh, Azusa-san! That's the entranceway.
Miki, get up and let's go to your lesson.","A-Azusa! That way leads to the front door.
Miki, wake up and let's go take a lesson too",""
"心白ちゃん、亜夜ちゃん、
また一緒にライブができるね！　よろしくね♪","Kohaku-chan and Aya, we can do another concert together! Nice to meet you♪","Shinshiro, Aya,
We'll be able to perform together again... Nice to meet you...","Kohaku-chan and Aya, we can do
another concert together! Nice to meet you♪",""
"こちらこそ、よろしくお願いします♪","Likewise, I look forward to working with you♪","It's nice to meet you, too. ♪","Likewise, I look forward to working with you♪",""
"ファンのみんなを驚かしてやりましょう！
よろしくお願いします！","Let's surprise all the fans! I look forward to working with you","Let's surprise all the fans!
Best regards!","Let's surprise all the fans! I
look forward to working with you",""
"（気合いは十分みたいだな）","(He looks like he's fired up enough.)","(He seems to be in high spirits.)","(He looks like he's fired up enough.)",""
"（みんなが笑顔でライブを成功させられるように、
プロデュースしていくぞ！）","(I'm going to produce it so that everyone can smile and make the concert a success!)","(I wish everyone a successful concert with a smile on their face,
We're going to produce!)","(I'm going to produce it so that everyone
can smile and make the concert a success!)",""
"――スマイルフェスタ福岡公演――
当日","--Smile Festa Fukuoka Show- Day","--Smile Fest Fukuoka Performance
very day","--Smile Festa
Fukuoka Show- Day",""
"とうちゃ～～～く！！
いや～、ついに福岡にやって来ましたね、真美さん？","Finally!! Ahh, you've finally arrived in Fukuoka","Toch~~~k!
Oh no, you finally came to Fukuoka, Mami?","Finally!! Ahh, you've
finally arrived in Fukuoka",""
"そうですね、亜美さん。
今日はこの公園で野外ライブしちゃうっぽいよ！","You're right, Ami-san. I heard they have an outdoor concert in this park today!","Yes, Ami.
It looks like they are going to have an outdoor concert in this park today!","You're right, Ami-san. I heard they have
an outdoor concert in this park today!",""
"こ～ら！　あまりはしゃがないの。
周りの人の迷惑になるでしょ？","Hey! Don't get so excited. You might cause trouble for the people around you, right?","Don't be too excited.
It would be a nuisance to those around you, right?","Hey! Don't get so excited. You might cause
trouble for the people around you, right?",""
"でも、ふたりがはしゃぐ気持ちも分かるな。
私も楽しみで、昨日はあんまり眠れなかったから","But I can understand why the two of them are so excited. It was fun for me too, and we didn't get much sleep last night","But you can understand why the two of you are so excited.
I'm looking forward to it too. I didn't get much sleep last night.","But I can understand why the two of them are so excited. It
was fun for me too, and we didn't get much sleep last night",""
"あら、だから飛行機でぐっすり寝てたのね。
うふふっ、とっても気持ちよさそうだったわよ","Oh, so that's why you were sleeping soundly on the plane. Hee-heee! You looked like a very pleasant person to me","Oh, so that's why you slept so well on the plane.
Mmmmmm, you looked very comfortable.","Oh, so that's why you were sleeping soundly on the plane.
Hee-heee! You looked like a very pleasant person to me",""
"あ、あずささん、見てたんですか？
ううっ、恥ずかしいですぅ～","A-Azusa, were you watching? Ugh... This is so embarrassing~","Oh, Azusa-san, did you see that?
Ugh, I'm so embarrassed!","A-Azusa, were you watching?
Ugh... This is so embarrassing~",""
"あはは！　でもたくさん寝たなら大丈夫そうだね。
パフォーマンス、頑張ろう！","Haha! But if you've slept a lot, then it looks like everything will be fine. Let us do our best with the performance!!","Haha! But if you've slept a lot, you seem to be doing okay.
Performance, let's go for it!","Haha! But if you've slept a lot, then it looks like
everything will be fine. Let us do our best with the performance!!",""
"今日は５大都市ライブツアーの初日……","Today is the first day of a concert tour in five major cities..","Today is the first day of a 5-city live tour: ......","Today is the first day of a concert tour in five major cities..",""
"私たちも最高のパフォーマンスをして、
会場を盛り上げようね、亜夜ちゃん！","Let's put on our best performance and liven up the venue, Aya-chan!","Perform to the best of our ability too,
Let's get the audience excited, Aya!","Let's put on our best performance
and liven up the venue, Aya-chan!",""
"当然でしょう？　春香たちにも
他のアイドルたちにも負けないんだから","Of course. I won't lose to Haruka and the other idols!","Of course, you know, for Haruka and the others.
They're as good as any of the other idols.","Of course. I won't lose to
Haruka and the other idols!",""
"ライブはもちろんだけど、福岡には
おいしいものがたくさんあるから楽しみだね！","I'm looking forward to the concert, but Fukuoka has lots of delicious food!","The live concert, of course, is in Fukuoka.
I'm looking forward to seeing you because there are so many delicious foods!","I'm looking forward to the concert,
but Fukuoka has lots of delicious food!",""
"ええ。名物は色々ありますが、
なによりらーめんは外せないかと","Yes. There are many famous dishes, but most importantly... I thought you couldn't get rid of the ramen?","Yes, there are many specialties,
Above all, I thought I could not miss the ramen!","Yes. There are many famous dishes, but most
importantly... I thought you couldn't get rid of the ramen?",""
"ミキ的には、おにぎりが食べたいって思うな☆
福岡だから……明太子おにぎり？","Miki wants to eat onigiri☆ It's Fukuoka, so... mentaiko rice balls?","Don't think that I want to eat onigiri from Miki's point of view☆.
It's Fukuoka. ...... mentaiko onigiri?","Miki wants to eat onigiri☆ It's
Fukuoka, so... mentaiko rice balls?",""
"まずはやるべきことがあるでしょ。
そういうのはライブが終わってからにしなさいよ","There's something you need to do first. Save that for after the concert is over, okay?","You have to do something first.
You should wait until after the show.","There's something you need to do first.
Save that for after the concert is over, okay?",""
"でも、これだけリラックスできてるなら、
ライブは大丈夫そうね","But if you're this relaxed, it looks like the concert will be fine","But if you're this relaxed,
Sounds like you'll do fine at the show.","But if you're this relaxed, it
looks like the concert will be fine",""
"あの、プロデューサーさん、
ライブのリハーサルってまだ先ですよね？","Um, producer? It's still a while before we rehearse for the concert","Um, Mr. Producer,
Rehearsals for the live show are still a ways off, right?","Um, producer? It's still a while
before we rehearse for the concert",""
"念を入れて朝早くの便で来たからな。
リハーサルの時間になるまで自由行動にしよう","I came here early in the morning, just to be sure. Let's do our own thing until it is time for rehearsal","I took an early morning flight just to be sure.
We'll be free until it's time for rehearsal.","I came here early in the morning, just to be sure.
Let's do our own thing until it is time for rehearsal",""
"はーいっ！
遅刻しないように気をつけますねー！","Okay! I'll be careful not to get here late, okay?","Yes!
I'll try not to be late!","Okay! I'll be careful not
to get here late, okay?",""
"（みんなと分かれたあと、
俺はライブ会場の下見にやって来た）","(After splitting up with everyone else, I came to check out the concert venue.)","(After we split up with everyone else,
(I came to preview the venue for the concert.)","(After splitting up with everyone else,
I came to check out the concert venue.)",""
"資料で見ていたけど、かなり広い会場だな……","I saw it in the documents, but this place is pretty big..","I've been looking at the materials and it's a pretty big venue. ......","I saw it in the documents, but this place is pretty big..",""
"プロデューサーさんっ！","Mr. Producer!","Hey, producer!","Mr. Producer!",""
"ん？　春香に雪歩、真と響、それに亜夜……。
どうしてここに？","Hm? Haruka, Yukiho. Makoto and Hibiki; Aya... What are you doing here?","Hmm? Haruka, Yukiho, Makoto and Hibiki, and Aya .......
Why are you here?","Hm? Haruka, Yukiho. Makoto and
Hibiki; Aya... What are you doing here?",""
"ステージが気になって下見に来たんです。
ここでライブが行われるんですね","I was curious about the stage, so we came to take a look. So this is where you're going for your concert?","I was curious about the stage and came to preview it.
So this is where the live concert will take place.","I was curious about the stage, so we came to take a
look. So this is where you're going for your concert?",""
"スターリットシーズンに勝るとも劣らない大舞台。
しかも５大都市ツアーライブよ","It's an even bigger stage than the Starlit season. And a tour concert in five major cities, at that!","No bigger stage than the Starlit Season.
And we're touring live in five major cities.","It's an even bigger stage than the Starlit season.
And a tour concert in five major cities, at that!",""
"初日を飾るのにふさわしい場所ね。
絶対に失敗は許されないわ","It's a fitting place to decorate the first day. Failure is not an option at all!","What a perfect place to start the day.
We absolutely can't afford to screw this up.","It's a fitting place to decorate the
first day. Failure is not an option at all!",""
"なんくるないさー！　自分たちはスターリット
シーズンを成功させてきたんだからね","What are you talking about?! We've made the Starlit season a success","We are Starlit!
We've had a successful season.","What are you talking about?! We've
made the Starlit season a success",""
"そうだね。いろんなことがあったけど、
ボクたちはお互いに支え合ってきた","You're right. A lot of things happened, but we supported each other","Yes, many things happened,
We've had each other's backs.","You're right. A lot of things happened,
but we supported each other",""
"うん。それに……ファンのみなさんの声援や笑顔も、
私たちの力になったよね","Yeah. And the cheers and smiling faces of all our fans helped us out, too""","Yes, and the cheers and smiles of the ...... fans,
You helped us.","Yeah. And the cheers and smiling
faces of all our fans helped us out, too",""
"スターリットシーズンみたいに……。
ううん、もっとたくさんの人を笑顔にしようねっ！","Just like the Starlit Season... No, let's make lots more people smile!","Like Starlit Season. ......
No, let's make more people smile!","Just like the Starlit Season... No,
let's make lots more people smile!",""
"うん……！","Yeah...!","Yeah. ......!","Yeah...!","Yeah...!"
"うんっ！","Yeah!","Yeah!","Yeah!","Okay"
"ええ","Yes","Yeah, I know.","Yes","Yes."
"（みんな、スターリットシーズンを通して、
頼もしくなったな）","(Everyone's gotten so reliable throughout the Starlit season.)","(Everyone, throughout the Starlit season,
(You're getting more dependable.)","(Everyone's gotten so reliable
throughout the Starlit season.)",""
"よし！　ライブを成功させて、
福岡のおいしいものをみんなで食べに行こう！","All right! Let's make the concert a success and all go out to eat some delicious food from Fukuoka","Okay! Make the concert a success,
Let's go eat Fukuoka's delicious food together!","All right! Let's make the concert a success and
all go out to eat some delicious food from Fukuoka",""
"へへっ、やーりぃ！　実は貴音たちの話を聞いて、
気になってたんです。約束ですよ、プロデューサー！","Heheh, yay! I was actually curious after hearing what Takane and the others had to say. Promise me you'll come back as a producer!!","Hehehe, yay! Actually, I heard about Takane and the others,
I was wondering...promise, producer!","Heheh, yay! I was actually curious after hearing what Takane and the
others had to say. Promise me you'll come back as a producer!!",""
"（さて、まずはスマイルフェスタ
最初のステージ。しっかり成功させないとな……）","(Now then, let's start with the Smile Festa. We need to make sure we succeed on our first stage...)","(Well, first of all, Smile Festa
(First stage; we need to make sure it's a success. ......)","(Now then, let's start with the Smile Festa. We need
to make sure we succeed on our first stage...)",""
"みんな、準備はいいか？","Are you all ready?","Everybody ready?","Are you all ready?",""
"はい、バッチリですっ！
いつでもステージに立てますよー！","Yes, it's perfect! I can stand on stage at any time","Yes, it's perfect!
You can always get on stage!","Yes, it's perfect! I can
stand on stage at any time",""
"プロデューサー。
ミキのこと、ちゃんと見ててね☆","Producer. Make sure you keep an eye on Miki☆","Producer.
Keep an eye on Miki, okay?","Producer. Make sure you
keep an eye on Miki☆",""
"もちろんだ。
美希の……みんなの活躍を期待しているぞ","Of course. I'm looking forward to seeing what you can do, Miki..","Of course.
Miki's ...... looking forward to seeing everyone's success!","Of course. I'm looking forward to
seeing what you can do, Miki..",""
"それじゃ、プロデューサーのために
頑張っちゃおっかな？　あはっ☆","Well then, shall we do our best for Producer? Aha! ☆","Well then, for Producer.
I'll do my best.","Well then, shall we do our
best for Producer? Aha! ☆",""
"そろそろ開演時間です。
行ってきますね、プロデューサー！","It's almost time for the show to start. I gotta go, producer!","It is almost time for the show to begin.
I'm off, producer!","It's almost time for the show to
start. I gotta go, producer!",""
"（ファンと一体になったステージを見せ、
ツアーライブ初日は大成功だった！）","(The first day of the tour was a huge success!)","(Showing a stage united with the fans,
The first day of the live tour was a huge success!)","(The first day of the
tour was a huge success!)",""
"（その翌日、約束通りみんなを連れて、
福岡のバイキングレストランにやって来た）","(The next day, I brought everyone with me to the buffet restaurant in Fukuoka as promised.)","(The next day, as promised, I took everyone with me,
(I came to a buffet restaurant in Fukuoka)","(The next day, I brought everyone with me to the
buffet restaurant in Fukuoka as promised.)",""
"明太子に水炊き、餃子に唐揚げ……。
福岡名物がいーっぱいありますー！","Mentaiko, mizuboshi and fried chicken... There's so many Fukuoka specialties!","Mentaiko, mizutaki, gyoza, and karaage: .......
There are many Fukuoka specialties!","Mentaiko, mizuboshi and fried chicken...
There's so many Fukuoka specialties!",""
"昨日はライブでいっぱい動いたから、
少しくらい食べても、大丈夫よね","We did a lot of live performances yesterday, so it should be fine if we eat at least some","Because I moved a lot yesterday at the concert,
It's okay to eat a little bit.","We did a lot of live performances yesterday,
so it should be fine if we eat at least some",""
"なに食べよっかな～……って、た、貴音！？
お皿がすごく山盛りだぞ……","What should I eat~... Wait, T-Takane!? There's a huge pile of plates here","What shall we eat? ......?
Your plate is so piled high. ......","What should I eat~... Wait, T-Takane!?
There's a huge pile of plates here",""
"はて？　食べたいものを選んでいただけですが。
ばいきんぐは、好きなだけ取っても構わないと……","Huh? I was just picking out what you want to eat. You can take as much of the baingu..","Huh? I was just picking out what I wanted to eat.
Baijingu said you can take as much as you want. ......","Huh? I was just picking out what you want to
eat. You can take as much of the baingu..",""
"気持ちはわかります。バイキングって、
ついいろいろ食べたくなりますよね？","I understand how you feel. Vikings make me want to eat a lot of different things, don't they?","I know what you're thinking, Viking,
You want to eat a variety of foods, don't you?","I understand how you feel. Vikings make me want
to eat a lot of different things, don't they?",""
"でも、さすがに取りすぎじゃ……","But isn't that a little too much...?","But you're right, you're taking too much. ......","But isn't that a little too much...?",""
"みんな、席は向こうにとってあるから、
料理を取り終えたら好きな場所に座ってくれ","Everyone, the seats are over there. You can sit wherever you want once we're done with your cooking","Everyone, the seats are saved for you over there,
When you're done taking the food, sit wherever you want.","Everyone, the seats are over there. You can sit wherever
you want once we're done with your cooking",""
"はーいなの♪","It's okay♪","Yes, yes, yes...","It's okay♪",""
"ふう……八女茶、甘い上にコクがあって、
すっごくおいしいです～","Whew... Yajou tea is sweet and rich. It's really good~","Fuu...... Yamecha, sweet and rich,
It's so delicious!","Whew... Yajou tea is sweet
and rich. It's really good~",""
"バイキングでこんなにおいしいお茶が飲めるなんて、
幸せ過ぎますぅ～","To be able to drink such delicious tea at a buffet, I'm so happy~","I never thought I could drink such good tea at a buffet,
I'm too happy!","To be able to drink such
delicious tea at a buffet, I'm so happy~",""
"雪歩の舌を唸らせるなんて、よっぽどおいしいのね。
私も飲んでみようかしら","Yukiho's tongue groaning, it must be delicious. Maybe I should try some too","It must be very tasty to make snowflakes' tastebuds roar.
Maybe I'll have a drink too.","Yukiho's tongue groaning, it must be
delicious. Maybe I should try some too",""
"ん～！　この唐揚げ、ジューシーでおいしい！
今度はスパイスをかけて食べてみようかな","Mmm! This fried chicken is so juicy and delicious. Maybe I'll spice it up this time?","Mmmm! This fried chicken is juicy and delicious!
Now I'm going to try it with some spices.","Mmm! This fried chicken is so juicy and
delicious. Maybe I'll spice it up this time?",""
"んっふっふ～。
まこちん、スキありっ！！","Nfu fu~. Makochin, you've got an opening!!","Mmmmmm~.
Makochin, suki ari!","Nfu fu~. Makochin, you've
got an opening!!",""
"いっただっきまーす！
ぱくり……ん～！　デリシャス～！","Let's dig in! *munch* Mmm... Delicious~","I'll be back soon!
Pacri......n~! Delicious~!","Let's dig in! *munch*
Mmm... Delicious~",""
"ああっ、ボクの唐揚げが……！　亜美、真美！
食べたいなら、自分で取ってきなよ！","Ahh, my fried chicken...! Ami-Mami? If you want to eat it then go get some yourself","Oh, my fried chicken is ......! Ami, Mami!
If you want to eat it, go get it yourself!","Ahh, my fried chicken...! Ami-Mami? If you
want to eat it then go get some yourself",""
"え～、ちょっとくらいイイじゃ～ん。
じゃあ、代わりに亜美のギョーザあげる！","Whaaat? Just a little is fine. Then I'll give you the gyoza from Ami instead!","What? It's okay, just a little bit.
Then I'll give you Ami's dumplings instead!","Whaaat? Just a little is fine. Then
I'll give you the gyoza from Ami instead!",""
"そ、そう？　交換ならいいかな。
いただきまー……んんっ！？　か、辛い……！","R-Really? I guess we can trade. Let's dig in...nnn! It hurt!)","Oh, yeah? I'd be happy to exchange.
I'll take it. ...... mmm! or spicy ......!","R-Really? I guess we can trade.
Let's dig in...nnn! It hurt!)",""
"七味唐辛子ＭＡＸ餃子だよ～！
ピリ辛でおいしいっしょ？","Shichimi togarashi MAX Gyoza! It's spicy and delicious, right?","It's shichimi togarashi MAX gyoza!
Spicy and delicious, right?","Shichimi togarashi MAX Gyoza!
It's spicy and delicious, right?",""
"ピリ辛どころか大辛だよ～！
うう、舌がしびれる……けど、味は意外といけるかも","It's not just spicy, it really is! Ugh. My tongue feels numb... But the taste might be surprisingly good","It's not just spicy, it's very spicy!
Ugh, my tongue is numb ...... but the taste might be surprisingly good!","It's not just spicy, it really is! Ugh. My tongue feels
numb... But the taste might be surprisingly good",""
"ねえ、春香。さっきから気になっていたんだけど、
その不思議な色をしたケーキってなに？","Hey, Haruka. I've been wondering for a while now what this strangely colored cake is?","Hey Haruka, I was wondering about something earlier,
What is that strangely colored cake?","Hey, Haruka. I've been wondering for a while
now what this strangely colored cake is?",""
"明太子ケーキだって。
クリームと生地に明太子が使われてるみたい","They say it's a roe cake. It looks like they use mentaiko for cream and dough","He said it's mentaiko cake.
It looks like mentaiko is used in the cream and dough.","They say it's a roe cake. It looks like
they use mentaiko for cream and dough",""
"め、明太子！？　見た目はかわいいのに、
すごい味がしそうね……","A-A roe?! It looks cute, but it tastes amazing..","Meh, mentaiko! Even though it looks cute,
Looks like it tastes amazing: ......","A-A roe?! It looks cute,
but it tastes amazing..",""
"すごく人気みたいでこれが最後の一個だったんだ。
亜夜ちゃんも、一緒に食べてみる？","It's really popular, so this is the last one. Aya-chan wants to try it too?","They seem to be very popular and this was the last one.
Aya, would you like to try it with us?","It's really popular, so this is the
last one. Aya-chan wants to try it too?",""
