"楽曲を月末までにものにして、
『ハロウィンオータム』を盛り上げよう！","","The music should be done by the end of the month,
Let's make ""Halloween Autumn"" a great time!","","By the end of each month
Let's liven up 『Halloween Autumn』!",""
"はいっ！","Yes!","","","Yes!",""
"――ＤＩＡＭＡＮＴ――","","--DIAMANT--","","DIAMANT―",""
"うーん……今日はどうも歌が揃わないね。
もう一度、最初から歌ってみよう","","Hmmm......... not really getting the songs right today.
Let's sing it again, from the beginning.","","Hmm... I can't seem to find the right song today.
Let's start over from the beginning.",""
"詩花、亜夜、準備はいいかな？","","Shika, Aya, are you ready?","","Shika, Aya. Are you ready?",""
"ええ、いつでも大丈夫です♪","","Yes, any time is fine... ♪","","Yeah, I'm ready whenever you are.♪",""
"はい、あたしも大丈夫です！","","Yes, I'm fine too!","","Yeah, I'm fine too!",""
"（歌が揃わない原因は、あたしのせい。
なにも考えず、レッスンに集中しなくちゃ……）","","(The reason why the songs don't line up is my fault.
I have to concentrate on the lesson and not think about anything else (......)","","(It's my fault that the songs are out of sync.
I need to focus on my lessons without thinking about anything...)",""
"（でも……このレッスンすら、何のためなの？
あたしが目指したいものは、いったい……）","","(But what's the point of even ...... this lesson?
What is it that I want to achieve (......)?","","(But... what's the point of this lesson?
What exactly am I aiming for...?)",""
"……亜夜、どうしたの？","","......Aya, what's up?","","...Aya, what's wrong?",""
"少しタイミングが……","","A little timing ......","","The timing's a little off...",""
"……っ！　歌い出しがズレて……。
玲音さん、詩花さん、ごめんなさい！","","......! The start of the song is misplaced and .......
I am sorry, Leon and Shika!","","...! She's not singing right...
Leon-san, Shika... I'm sorry!",""
"大丈夫だよ。まだレッスンの時間はあるし、
気にしないで続けよう♪","","Don't worry, we still have time for lessons,
Never mind, let's keep going... ♪","","Don't worry. We still have time for lessons, so let us continue without worrying about it too much!♪","Don't worry. We still have time for lessons, so
let us continue without worrying about it too much!♪"
"それより、亜夜ちゃんが
ここでミスをするなんて、めずらしいですね","","More importantly, Aya...
It's unusual to make a mistake here.","","More importantly, it's rare for you to make a mistake here.","More importantly, it's rare
for you to make a mistake here."
"そうだね……。亜夜の気持ちの乱れが、
そのままパフォーマンスに表れている気がする","","Yes, ....... a disturbance in the feelings of Aya,
I feel it shows in the performance as it is.","","You're right. I feel like your emotions are showing through in the performance, just as they were before it all started to get messed up and ruin everything else for you","You're right. I feel like your emotions are showing through in the performance, just
as they were before it all started to get messed up and ruin everything else for you"
"すみません、足を引っ張って……","","Sorry, dragging my feet: ......","","I'm sorry for holding you back...",""
"アタシたちのことはいい。
それより、亜夜のことが心配だ","","Don't worry about us.
I'm more worried about Aya.","","Don't worry about us.
More importantly, I'm worried about you.",""
"……切り替えていこう♪
亜夜ちゃんなら、すぐに調子が戻るよ！","","Let's switch to ......♪
Aya, you'll be back on track in no time!","","...Let's switch.♪
If you're looking for Aya-chan, she should be back to normal soon!",""
"……ありがとうございます！
そうですよね。切り替えていきますっ！","","Thank you for ......!
Yes, I'm going to switch!","","...Thank you very much!
That's right. I need to switch gears now, too!",""
"ああ、ディアマントも『ハロウィンオータム』では、
アピールしていかないとね","","Oh, and Diamant is also in ""Halloween Autumn"",
We need to appeal to them.","","Yeah, we'll have to make sure the diermants look good in 『Halloween Autumn』 as well","Yeah, we'll have to make sure the
diermants look good in 『Halloween Autumn』 as well"
"ルミナスのパフォーマンス、すごかったですよね。
私たちも負けてられないです","","The Luminous performance was amazing.
We can't lose either.","","Luminous' performance must have been amazing.
We can't afford to lose.",""
"……そうですね","","...... Yes, that's right.","","...I suppose so.",""
"焦っていても仕方ないよ。
私たち３人、ディアマントならきっとできるから♪","","You can't be in a hurry.
Because the three of us, Diamant, can do it.","","There's no point in getting impatient.
I'm sure the three of us can do it.♪",""
"じゃあ、少し休憩してから、
レッスンを再開しようか","","Okay, I'll take a short break,
Shall we resume lessons?","","Then, let's take a short break before we resume our lessons.","Then, let's take a short break
before we resume our lessons."
"はいっ♪　みんなでお菓子を食べて、
リラックスしましょう！","","Yes...Â Everyone eat sweets,
Relax!","","Okay! ♪ Let's all eat some sweets and relax.","Okay! ♪ Let's all eat
some sweets and relax."
"今日は、亜夜ちゃんが教えてくれた
流行りのお店のクッキーです♪","","Today, Aya taught me how to do it.
It's a cookie from a trendy store... ♪","","Today, you taught me how to make cookies from a popular store.♪","Today, you taught me how to make
cookies from a popular store.♪"
"いいね、とてもおいしそうだ。
疲れた時は、やっぱり甘い物だね","","Great, looks very tasty.
When you're tired, it's time for something sweet.","","Sounds delicious.
When you're tired, sweets are the way to go.",""
"ありがとうございます。
あのお店のクッキー、本当に絶品ですから！","","Thank you very much.
Because the cookies from that store are really excellent!","","Thank you very much.
The cookies from that store are truly exquisite!",""
"それじゃ、あたしはお茶を淹れてきますね！
しっかり休憩をとり、後のレッスンに繋げましょう！","","Well then, I'll go make some tea!
Take a well-deserved break, and then get ready for the lesson that follows!","","Okay, I'll go make some tea!
Let's take a break and connect it to the rest of our lessons!",""
"……ちゃんとしろ、あたしっ！","","...... do it right, me!","","......I need to do this right!",""
"（レッスンも始まり、みんなが楽曲にふれ始めた。
楽曲について、話をしてみよう……）","","(Lessons also began, and everyone started to get acquainted with the music.
Let's talk about the music. ......)","","(Lessons began, and everyone started talking about music.
Let's talk about the music...)",""
"呪われた楽曲。
さて、どうしていこうか？","","A haunting piece of music.
Now, what shall we do?","","Cursed songs.
Now, what should I do?",""
"みんなで歌詞をより深く、
読み込んでみるのはどうでしょうか？","","Everyone goes deeper into the lyrics,
How about reading it?","","Why don't we all read the lyrics deeper?","Why don't we all read
the lyrics deeper?"
"そうね。歌詞を理解することで
ダンスレッスンも、やりやすくなると思うわ","","Yes, by understanding the lyrics.
Dance lessons would be a lot easier.","","That's right. I think understanding the lyrics will make it easier for you to have dance lessons, too!","That's right. I think understanding the lyrics will
make it easier for you to have dance lessons, too!"
"呪われし詞……深淵の叡智にて、
秘められしカルマを解き明かさん！","","Cursed Verse ...... in the Wisdom of the Abyss,
Let's unravel the hidden karma!","","Cursed words... Use your wisdom in the depths to unravel this hidden karma!","Cursed words... Use your wisdom in the
depths to unravel this hidden karma!"
"（みんなで考えて、深く掘り下げていきましょう♪）","","(Let's all think about it and dig deep...)","","(Let's all think about it and dig deeper.♪)",""
"よし、みんな歌詞は持っているな。
改めて目を通してみてくれ","","Okay, you all have the lyrics.
Look it over again.","","All right, everyone has lyrics.
Look it over again.",""
"……読み終わりました。
ですが……。とても難しい歌詞ですね……","","I just finished reading .......
But ....... very difficult lyrics. ......","","...I've finished reading.
But... The lyrics are very difficult.",""
"並々ならぬ気持ちが込もっている気がするな。
呪いを解くには、まず歌詞を知ることが重要だろう","","I have a feeling that you have an extraordinary feeling about this.
To break the curse, it would be important to know the lyrics first.","","I feel like there's something extraordinary going on inside me.
In order to lift the curse, it's important you first know some lyrics. That much is clearer than I thought",""
"……？　心白、どうした？
ずいぶんと、食い入るように見ているな","","......? What's up, heart white?
You're looking at me like I'm a big fan of your work.","","Hm? Kohaku, what's wrong...
You're staring at me with a passion for your work, I can see it in you now.",""
"気持ち、ですか……","","Feelings, or ......","","Feelings, you say...?",""
"とても強い……
感情が……","","Very strong ......
Emotions: ......","","She's really strong...
My emotions...",""
"愛のメッセージ！
……って感じのイメージだったよね～","","A message of love!
I thought it looked like ......~!","","A message of love!
...That's the impression I got.",""
"そう？　亜美は、
なんか、ちょっと違う感じがしたけどな～","","Ami?
It felt a little different, though!","","Really? Ami seemed a little different to me~","Really? Ami seemed a little
different to me~"
"でも、愛が大事なテーマなのは、
間違いないと思うよ","","But love is an important theme,
I'm sure of it.","","But I think it's safe to say that love is an important theme.","But I think it's safe to say that
love is an important theme."
"う～ん……愛に苦しむ人の歌、かしら？","","Hmmm... ...... a song about someone struggling with love, perhaps?","","Hmm... Is this the song of someone suffering from love?",""
"誰かを待ち焦がれているように、
捉えることもできますね……","","As if they are impatiently waiting for someone,
You can also capture it here: ......","","It's possible to see it as if someone is waiting for you...","It's possible to see it as if
someone is waiting for you..."
"魔力の『色』が入り混じり、ひしめき、
我を惑わせる……！","","The ""colors"" of magic power mix and jostle,
Confound me: ......!","","『Iro』 of my mana is mixed in, and it's crowded together to confuse me...!","『Iro』 of my mana is mixed in, and
it's crowded together to confuse me...!"
"（どちらの感じにも解釈できますね～。
困りました～！）","","(It can be interpreted either way!).
(I'm in trouble!)","","(It's possible to interpret them both.
This is a problem!)",""
"うーん……愛って、難しいよね","","Hmmm... ...... love is a hard thing to find.","","Hmm... Love sure is difficult.",""
"私も、あまりそういうのには詳しくなくて……","","I'm not too familiar with that kind of thing. ......","","I don't know much about that sort of thing either...",""
"すみません。私も分からないです……","","Sorry, I don't know either: ......","","Sorry, I don't know either...",""
"──とても……苦しく……
胸が締め付けられると……","","─ ─ very ...... bitterly ......
When my chest tightens up: ......","","It hurts... so much.
When my chest tightens...",""
"漫画に……","","To the cartoon: ......","","In a manga...",""
"そうね……。
言葉で説明するのは、ちょっと難しいわ","","Yes, .......
It's kind of hard to explain in words.","","That's true...
It's a little hard to explain in words.",""
"運命の人に出会うことができれば、
分かると思うんだけど……","","If only I could meet my destiny,
I think you'll understand: ......","","If I could meet the person of my destiny, that would make sense...","If I could meet the person of my
destiny, that would make sense..."
"あ、愛……て、天上の蜜の味など、
我が辞書には刻まれていないわ！","","Oh, love ...... and the taste of heavenly honey, etc,
It's not inscribed in our lexicon!","","A-Ai... The taste of the nectar in heaven is not written on my dictionary!","A-Ai... The taste of the nectar in heaven
is not written on my dictionary!"
"（あ、愛……分かんない……！）","","(Oh, love ...... don't know ......!)","","(A-Ai... I don't know!)",""
"こうなったら兄ちゃんの出番だね！
愛について、分かりやす～い解説よろよろ～！","","When this happens, it's my brother's turn!
Please give me an easy-to-understand explanation about love!","","Now it's your turn, big brother!
It's a simple explanation of love!",""
"お、俺か？
えっと、そうだな……","","Oh, is that me?
Let's see... ......","","M-Me?
Umm, let's see...",""
"こういうのって、世代とか年齢とかで
価値観が変わるからな……","","This kind of thing depends on generation and age.
Because values change. ......","","This kind of thing has different values depending on the generation and age...","This kind of thing has different values
depending on the generation and age..."
"やっぱり、みんなで話し合ってイメージを固めた
方が、いいんじゃないか？","","After all, we all talked together to solidify the image.
It's better, isn't it?","","I think it'd be best if we all talked things over together to make up for lost time.","I think it'd be best if we all talked things
over together to make up for lost time."
"え～、それだけ～？
もっと具体的なアドバイスをしてよー！","","Oh, that's it~?
Give me more concrete advice!","","Huh? That's it...
Give me some more concrete advice!",""
"あなたは、私たちに丸投げして、
困っているのを楽しんでいるのですか？","","You throw the whole thing at us,
Do you enjoy being in trouble?","","Are you enjoying giving us a hard time?","Are you enjoying
giving us a hard time?"
"い、いや、俺も具体的に何を言えるか悩んでたんだ。
この曲の解釈は、そこにかかってるだろ？","","No, no, I was wondering what exactly I could say too.
That's where your interpretation of this song rests, right?","","N-No, I'm also worried about what exactly to say.
That's where the interpretation of this song comes from, right?",""
"だとしたら、この曲をルミナスの曲にするには、
みんなが自分のイメージを掴まないと……","","If so, to make this song a luminous song,
Everyone needs to get their own image. ......","","If that's the case, in order to turn this song into Luminous songs everyone needs an image of themselves...","If that's the case, in order to turn this song into
Luminous songs everyone needs an image of themselves..."
"だから、俺の考えじゃ、違う気がする。ここは、
みんなで話し合った方が理解が深まると思ったんだ","","So, it feels different, in my opinion, here,
I thought it would be better if we all talked about it so we could understand each other better.","","▁That's why I feel like this isn't the right way to think about it. It would be better if we could all talk things over together, and understand each other a lot more clearly than before","▁That's why I feel like this isn't the right way to think about it. It would be better if we
could all talk things over together, and understand each other a lot more clearly than before"
"それならばそうと最初に仰ってください。
では、もう少し私たちで考えてみます","","If that is the case, please say so at the outset.
Well, let's think about it a little more ourselves.","","If that's the case, please tell me first.
Well, we'll think about it a little more.",""
"『まよいこむ霧のなか』","","In the Mist of the Maze","","『Mayoikomu Kirinonaka』",""
"『おひとりは苦しいでしょう』","","""It must be difficult for you to be alone.","","『I'm sure it must be hard for you to bear alone.』",""
"……よく分かる気がします","","...... I think I know exactly what you mean!","","...I think I know what you mean.",""
"心白……？","","Mind white ......?","","Kohaku...?",""
"でも、なによりも私の心に、引っかかるのは","","But what sticks in my mind more than anything else is","","But most of all, what bothers me is",""
"『いっそ出逢わなければ…』です","","If only we had never met...""","","『If only we hadn't met...』.",""
"（もしかして、心白は、歌詞に自分や、
亜夜のことを重ね合わせているんだろうか……）","","(Perhaps, Xinbai is the one who wrote the lyrics to the song,
(I wonder if they are superimposing the sub-night ......)","","(Could it be that Kohaku is overlapping the lyrics with himself and Aya...?)","(Could it be that Kohaku is overlapping
the lyrics with himself and Aya...?)"
"（しかし、ふたりがライバルとして向き合って
いくことは、避けられそうにないんだよな……）","","(But the two face each other as rivals.
It seems inevitable that we're going to ......)","","(But I don't think we can avoid facing each other as rivals...)","(But I don't think we can avoid
facing each other as rivals...)"
"あまり考えすぎても、いい案は出てこないわね。
空気を入れ替えて、気分転換しましょうか♪","","I don't want to overthink this too much, but I don't have a good idea.
Let's change the air and change the mood... ♪","","Thinking about it too much won't get you any good ideas.
Let's get some fresh air, shall we?♪",""
"～～～～～♪","","♪ ～～～～～ ♪","","♪",""
"あら？
綺麗な歌声ね。どこで歌っているのかしら？","","Oh?
You have a beautiful voice, where do you sing?","","Oh?
What a beautiful voice. I wonder where she's singing?",""
"渦巻く感情の奔流……。
まさにセイレーンの歌声！","","A swirling torrent of emotions. ......
A true siren's song!","","A torrent of emotions swirled around me....
It's the voice of a Siren!",""
"（でもなんだか悲しくて、寂しくて……。
引き込まれそうになっちゃいます）","","(But I'm kind of sad and lonely. ......
(I'm about to be drawn in.)","","(But it's also kind of sad and lonely...
I'm getting drawn in.)",""
"誰が歌っているのかしら。
ずいぶん近いような……","","I wonder who is singing.
It looks a lot closer: ......","","I wonder who's singing.
I feel like we're pretty close...",""
"……え？
これって……部屋の中から、聞こえてるんじゃ……？","","...... What?
Is this ...... what you're hearing from inside the ...... room?","","...Huh?
Isn't this... coming from inside the room?",""
"聞き覚えのない……
歌声……","","I don't remember hearing this ......
Singing ......","","I don't recognize it...
A singing voice...",""
"ハッ！　も、もしかして……！
これってユーレイの仕業なんじゃ！？","","Ha! Maybe you can check ......!
I think this is Yurei's doing!","","Hah! C-Could it be...?
Isn't this the work of a ghost?!",""
