"あ、お疲れ様です！","Ah, good work!","Oh, thank you for your time!","Ah, good work!","",""
"兄ちゃんが仕掛けとる、ええと……
何つったかいな？　ボーナス？","Nii-chan's setting it up, um... What did you say? A bonus","My brother is setting up, uh, ......
What did you say? Bonus?","Nii-chan's setting it up, um...
What did you say? A bonus","",""
"プロジェクトルミナス、です","Project Luminous","Project Luminous, that is.","Project Luminous","",""
"ああせやせや、ルミナスや！
噂は聞いとるで、けっこう人気あるやんか！","Oh yeah, Luminous! I've heard the rumors about you and how popular it is","Aaaseaseaseaseaseaseasease, luminous!
I've heard rumors that it's quite popular!","Oh yeah, Luminous! I've heard the rumors
about you and how popular it is","",""
"ありがとうございます！","Thank you very much!","Thank you very much!","Thank you very much!","Thank you very much!",""
"若いっちゅうんに、なかなかやるやん！
見どころあんで、ホンマ！","You're pretty good for a youngster like me! There are so many things to see, I swear","He's a young guy, but he's pretty good!
It's worth seeing, really!","You're pretty good for a youngster like me!
There are so many things to see, I swear","",""
"バン！　バン！　バン！","Bang, bang! Bam","Bang! Bang! Bang!","Bang, bang! Bam","",""
"あ、ありがとうございます！","Th-Thank you very much!","Oh, thank you very much!","Th-Thank you very much!","",""
"ところで、兄ちゃん。
キョービ、アイドルビジネスて儲かんのんか？","By the way, bro. Are you making money in your idol business?","By the way, brother.
Kyobi, is the idol business profitable?","By the way, bro. Are you making
money in your idol business?","",""
"そうですね……。頂点に立てば、おそらく。
ですが、何しろ群雄割拠状態なので、なかなか……","That's right... If we stand at the top, I think. But since it is a warring state and all that happens to be happening there are quite few of them","Yes, ....... If you stand at the apex, perhaps.
But, after all, it's not easy to ......","That's right... If we stand at the top, I think. But since it is a warring
state and all that happens to be happening there are quite few of them","",""
"何、弱気吐いてんねんな！
ええか、兄ちゃんには才能がある！","Don't be so weak-willed! You have talent, brother","What are you talking about?
Yeah, brother, you have a gift!","Don't be so weak-willed!
You have talent, brother","",""
"兄ちゃんは、もっともっと伸びる！
この金成が太鼓判を押したる！","Nii-chan, you're going to grow even more! This Kinnari will give your seal of approval!!","My brother will grow more and more!
This Kim Sung has given his stamp of approval!","Nii-chan, you're going to grow even more!
This Kinnari will give your seal of approval!!","",""
"あ、ありがとうございます。
そう言っていただけると、自信が持てます！","Th-Thank you very much. Hearing that gives me confidence!","Oh, thank you very much.
I feel more confident when you say so!","Th-Thank you very much.
Hearing that gives me confidence!","",""
"そうや！　その意気や！","That's the spirit!","Yes! That's the spirit!","That's the spirit!","",""
"いてて……","Ow, ow..","Please visit ......","Ow, ow..","Ow, ow...",""
"おっと、ワシ、そろそろ水風呂入ってくるわ。
ココのはアンダー１５℃でワシ好みやねん！　ほなな","Whoops, I'm going to go take a cold bath. The one here is fifteen degrees below me! See ya~","Oops, I'm going to take a water bath soon.
This one is 15 degrees under and I like it!","Whoops, I'm going to go take a cold bath. The
one here is fifteen degrees below me! See ya~","",""
"は、はい！　失礼します！","Y-Yes! Excuse me","Ha, yes! Excuse me!","Y-Yes! Excuse me","",""
"（金成さんの言葉、お世辞半分だとしても嬉しい。
もっと頑張らないといけないな……）","(Kinsei-san's words may have been half flattery, but they still made me happy. I need to work harder...)","(I'm glad to hear that, even if it's only half flattery.
I need to work harder (......)","(Kinsei-san's words may have been half flattery, but
they still made me happy. I need to work harder...)","",""
"おう、兄ちゃん！　こっち座りや！
……で、どや、商売の方は？","Hey, bro! Sit over here. ...So how's business?","Hey, bro! Sit over here!
Go to ...... and see what's up, how's business?","Hey, bro! Sit over here.
...So how's business?","",""
"ぼちぼちです。ただ、大きな活動をするには資金が
必要なので、なかなか思うようにはいきません","It's a little. But it takes money to do big activities, so things aren't going the way you want them to","It's just that we need more funds for bigger activities.
It's not as easy as it sounds because you need","It's a little. But it takes money to do big
activities, so things aren't going the way you want them to","",""
"まあ、せやろな。若いウチは特に。
……よっしゃ、ワシが金儲けの指南したる！","Yeah, especially when I'm young. ...All right! Let me teach you how to make money for a living..","Well, I guess so, especially when you are young.
......Yes, I'll give you some pointers on how to make money!","Yeah, especially when I'm young. ...All right!
Let me teach you how to make money for a living..","",""
"本当ですか、ありがとうございます！","Really? Thank you so much!","Really, thank you very much!","Really? Thank you so much!","",""
"ビジネスにはな、そのプロジェクトに見合った
仕掛けと人選が必要なんや","In business, we need a setup and someone to pick out for the project","Businesses, you know, have to be able to match the project to the
It's a trick and people need to be selected.","In business, we need a setup and someone
to pick out for the project","",""
"それには、最低限これだけのっちゅう、
初期投資用の資金が無いとアカン","It's got to be at least this much money for the initial investment","For that, at a minimum, this is all that is required,
No money for initial investment.","It's got to be at least this much
money for the initial investment","",""
"でもな、これが逆に多過ぎてもアカンねん。
モノに見合った対価にせんと、人は怠けよる","But on the other hand, it'd be bad if there were too many of them. People get lazy unless they pay for things in proportion to what you do with 'em""","But too much of it is bad.
If you don't pay for what you get, people will be lazy.","But on the other hand, it'd be bad if there were too many of them. People
get lazy unless they pay for things in proportion to what you do with 'em","",""
"なるほど。仕事と報酬の間には
過不足があってはいけないんですね","I see. So there's an overabundance between work and payment, huh?","I see...between work and reward.
You can't have too much or too little.","I see. So there's an overabundance
between work and payment, huh?","",""
"兄ちゃん、飲み込み早いわー。
……ほんなら、兄ちゃんにテストしたる","You're a quick learner, Nii-chan. ...Then I guess we should test it out on you instead of just talking to your brother about this kinda stuff all the time""","Brother, you swallow fast!
...... If that's the case, I'll test it on my brother.","You're a quick learner, Nii-chan. ...Then I guess we should test it out on you
instead of just talking to your brother about this kinda stuff all the time","",""
"金集めには天脈・地脈・人脈の３つの要素がある。
中でも、金の方から愛される天脈が一番重要なんや","There are three main elements of collecting money: Celestial veins, ley lines and connections. The most important is the one loved by gold itself!","There are three elements to collecting money: natural veins, earthly veins, and human connections.
Of these, the most important is the heavenly vein that is loved by the money people and","There are three main elements of collecting money: Celestial veins, ley lines
and connections. The most important is the one loved by gold itself!","",""
"天脈ちゅうんは生まれながらに持たされたモンやさけ
努力とか根性で何とかなるモンとはちゃうねん","Tenmyou chuu is something you've been forced to have since birth. It can be done with effort or willpower, but..","A natural vein is something you are born with.
It's not something you can get by with hard work and perseverance.","Tenmyou chuu is something you've been forced to have since
birth. It can be done with effort or willpower, but..","",""
"兄ちゃんが、どんだけ金から愛されてるんか見たい。
……どや？　このテスト、受ける気あるか？"," want to see how much money you're loved by, Nii-chan. ...How about it? You wanna take this test with me or something""","I want to see how much money loves my brother.
...... How about you? Are you willing to take this test?","want to see how much money you're loved by, Nii-chan.
...How about it? You wanna take this test with me or something","",""
"この先、勝負を仕掛ける時に避けられない道です。
金成さんのテスト、受けさせてください！","This is an unavoidable path to victory. Let me take Kinnari's test!","This is the inevitable path to take when setting up the game in the future.
Please let me take Mr. Kinnari's test!","This is an unavoidable path to victory.
Let me take Kinnari's test!","",""
"かっかっ！　兄ちゃんならそう答えると思とったわ！
ほなら、次会う時までに、一皮剥けて来てみぃ！","*cackle* I knew you'd say that! Come on, by the next time we meet, try peeling off your skin","I knew you would answer like that!
Well then, come back with a clean slate by the time we meet again!","*cackle* I knew you'd say that! Come on, by the
next time we meet, try peeling off your skin","",""
"プロデューサーとしての腕前、
あげてきてくれへんか？","Can you show me your skills as a producer?","Producer prowess,
Why don't you go and raise it?","Can you show me your
skills as a producer?","",""
"おっと、フィーバータイム前に水風呂入って来んと。
……ほな、愉しみにしてんで、兄ちゃん！","Whoops, I need to go take a bath before Fevertime. ...See? Have fun!","Oops, I should go take a water bath before fever time.
......Hey, I'll be looking forward to it, brother!","Whoops, I need to go take a bath
before Fevertime. ...See? Have fun!","",""
"（どれだけ俺がお金に愛されてるか、か……。
何をもって、それを証明するかわからないけど……）","(Just how much money does she love me...? I don't know what will prove it, though.)","(How much money loves me, or .......
(I don't know what to make of it, but ......)","(Just how much money does she love me...?
I don't know what will prove it, though.)","",""
"（とりあえず、プロデューサーとしての実力を
今よりも上げていくしかないな）","(For now, I'll just have to improve my skills as a producer.)","(For now, I'm just trying to see how good I am as a producer.
(We'll just have to raise it higher than it is now.)","(For now, I'll just have to
improve my skills as a producer.)","",""
"おう、兄ちゃん！　待っとったで！
今日のアロマはユーカリメントールっちゅう話や","Hey, big bro! I've been waiting for you. We were talking about Eucalyptol today..","Oh, brother! We've been waiting for you!
Today's aroma is eucalyptus menthol.","Hey, big bro! I've been waiting for you.
We were talking about Eucalyptol today..","",""
"それと、ちゃ～んと課題クリアしたみたいやな！
さすが、ワシが見込んだ男や！","Oh, and it looks like you've done your homework! You really are the man I expected to see in action","Also, it looks like you completed your assignment!
That's the kind of man I admired!","Oh, and it looks like you've done your homework!
You really are the man I expected to see in action","",""
"兄ちゃんは、もっともっと伸びるで～
この金成が保証する！　頑張りや！","You're going to grow even more! I guarantee it, Kinnari. Good luck with the rest of your life!!","My brother will grow even more!
This Kanei assures you! Good luck!","You're going to grow even more! I guarantee it,
Kinnari. Good luck with the rest of your life!!","",""
"そう言っていただけると、
気力がみなぎってくる気がしますね","When you say it like that, I feel full of energy","If you say so,
I feel like I have a lot of energy.","When you say it like that,
I feel full of energy","",""
"はははっ！
それは、サウナ効果とちゃうか～？","Haha! Isn't that the sauna effect?","Haha!
That's the sauna effect, isn't it?","Haha! Isn't that
the sauna effect?","",""
"それはそうと……俺、お金から
愛されてるってのが、どうしてもわからなくて……","That aside... I just can't figure out that money loves me","That said, ...... me, from the money.
I just don't know what it's like to be loved. ......","That aside... I just can't
figure out that money loves me","",""
"かっかっか！
ンなモン、愛されてるに決まっとるやろが","*cackle*! Of course I'm loved","Scintillating!
Of course they love you.","*cackle*! Of
course I'm loved","",""
"えっ……？","Huh...?","What, ......?","Huh...?","Huh...?",""
"兄ちゃんの評判はワシの耳にも入っとるし、
そのやる気に満ちた顔は今、ワシの眼にも映っとる","My brother's reputation has reached my ears, and his spirited face is reflected in mine right now","I've heard about your reputation,
I can see the look of motivation on his face now.","My brother's reputation has reached my ears, and
his spirited face is reflected in mine right now","",""
"プロジェクトルミナスやろ、兄ちゃんが手掛けとる
アイドル。あの子たちは皆ホンマモンや","Project Luminous, right? My brother's the idol. All of them are real people..","Project Luminous, right? My brother is working on it.
Idols...they're all the real deal.","Project Luminous, right? My brother's the
idol. All of them are real people..","",""
"それだけの目ェを持った人間、そうはおらん。
天性の金儲けのセンスがあるっちゅうこっちゃ","There aren't many people with eyes like that. They have a natural knack for making money, you know?""","Not many people have that kind of vision.
He has a natural flair for making money.","There aren't many people with eyes like that. They
have a natural knack for making money, you know?","",""
"そして……兄ちゃん。
アンタには天脈だけやのうて強い人脈もある！","And...Brother. You only have the Celestial veins, and you've got strong connections!","And ...... brother.
You have not only a natural connection, but also a strong personal connection!","And...Brother. You only have the Celestial
veins, and you've got strong connections!","",""
"陰日向で兄ちゃんを支えてくれよる優秀なスタッフ。
果報モンやで、ホンマ！","An excellent staff member who supports my brother in the shadows. I'm so lucky!","Excellent staff by supporting my brother in the shadows.
It's a good thing, really!","An excellent staff member who supports
my brother in the shadows. I'm so lucky!","",""
"あいたたた……あ、ありがとうございます！","Ow ow... Th-Thank you very much!","Oh, thank you very much. ...... Oh, thank you very much!","Ow ow... Th-Thank you very much!","",""
"（相変わらず背中が腫れ上がりそうな張り手だ……）","(As usual, his back feels like it's going to swell...)","(Still the same back-swollen upholstery. ......)","(As usual, his back feels like it's going to swell...)","",""
"おっと、そろそろ水風呂に行かな。
ほなまたな、兄ちゃん！","Oh, I think it's about time for me to go take a bath. See you later!","Oops, I should go to the water bath soon.
See you later, brother!","Oh, I think it's about time for me
to go take a bath. See you later!","",""
"（本物のアイドルと優秀なスタッフか……。
今日は差し入れでも買って帰ろうかな）","(A real idol and a talented staff member, huh... Maybe I'll buy some snacks on the way home today.)","(A real idol and an excellent staff or .......
(Maybe I'll buy some goodies to take home today.)","(A real idol and a talented staff member, huh...
Maybe I'll buy some snacks on the way home today.)","",""
"おっ、また会うたな、プロデューサーさん！","Oh, it's you again!","Whoa, we meet again, producer!","Oh, it's you again!","",""
"ぷ、プロデューサーさんって……。
急にどうしたんですか、金成さん？","P-Producer... What's gotten into you all of a sudden, Kanenari?","Psst, producers are .......
What's going on all of a sudden, Mr. Kim Sung?","P-Producer... What's gotten into
you all of a sudden, Kanenari?","",""
"ワシ、間違うたコト、言うてへんやろ？
それより、仕事の調子はどないや？","I didn't say anything wrong, did i? More importantly... How are you doing with your work today?","I didn't say anything wrong, did I?
Anyway, how's work going?","I didn't say anything wrong, did i? More
importantly... How are you doing with your work today?","",""
"おかげさまで、いろいろと忙しくなってきました。
でも、仕事が増えた分、どれを選ぶか迷う事も多くて","Thanks to you, I've gotten a lot busier. But now that we have more work ahead of us... there are so many things on our minds which one should be chosen for the job""","Thanks to this, we have been busy with many things.
But the more work I've had to do, the more I've had to choose which one I'm going to do.","Thanks to you, I've gotten a lot busier. But now that we have more work ahead of us...
there are so many things on our minds which one should be chosen for the job","",""
"まあ、仕事選ぶんは大切かも知れんけどな、
若いうちは、まずやらせてみるこっちゃ","Well, I guess it's important to choose your work carefully. But while you were still young... Let me try and make sure that they do the first thing in their lives for a change or two""","Well, it may be important to choose the right job,
When you're young, you have to let them try first.","Well, I guess it's important to choose your work carefully. But while you were still young...
Let me try and make sure that they do the first thing in their lives for a change or two","",""
"シクジんのもエエ勉強やし、
苦手な事はノビシロやと覚えとき","Shikuji's a good student, so remember to be careful about what you don't like","It's also a good way to learn,
Remember, what you're not good at is what you're not good at.","Shikuji's a good student, so remember to
be careful about what you don't like","",""
"ワシ自身、若い頃は散々シクジリまくったわぁ。
今みたいにマニュアルなんぞ無かった時代やしな","When I was young, there were a lot of things that made sense to me. There's no manual in this day and age like we do now..","I myself was a young man, and I was a lot of times a shikuzuri.
There were no manuals like there are today.","When I was young, there were a lot of things that made sense
to me. There's no manual in this day and age like we do now..","",""
"そうなんですか？
でも、自分の器以上の仕事をさせるわけには……","Really? But I can't let you do anything more than your own..","Is that so?
But I can't let you do more work than you're equipped to do. ......","Really? But I can't let you do
anything more than your own..","",""
"コップに注いだ水は確かに器以上には入らん。
……でもな、かき氷を思い浮かべてみぃ"," water in a cup certainly can't hold any more than the bowl. ...But try thinking of shaved ice, okay?""","The water poured into the cup certainly doesn't go into more than the vessel.
...... but think of shaved ice!","water in a cup certainly can't hold any more than
the bowl. ...But try thinking of shaved ice, okay?","",""
"器以上に盛る事も出来んねん。
要はプロデューサーの腕次第っちゅうこっちゃ","I can't serve you more than a bowl. The point is, it all depends on your skill as Producer","I can't even serve more than a bowl.
The bottom line is that it depends on the skill of Producer.","I can't serve you more than a bowl. The point
is, it all depends on your skill as Producer","",""
"俺の腕次第で、アイドルの子たちの伸びしろも
増えていくって事ですか？","Does that mean the number of idol girls' growth will increase depending on my skills?","Depending on my skill, the idols' children can grow.
Does that mean there will be an increase?","Does that mean the number of idol girls'
growth will increase depending on my skills?","",""
"せや。サ友からのささやかなアドバイスや","That's right. A small piece of advice from a friend","Well, here's a little advice from a friend of mine....","That's right. A small piece of advice from a friend","",""
"ありがとうございました！","Thank you very much!","Thank you very much!","Thank you very much!","",""
"ちゅう訳で恒例のワシからの課題や。腕や、腕！
次会う時までに、その腕、磨いといたってや","That's why I have to do my usual homework. My skills! By the next time we meet, you should hone your skill!!","So here's my annual assignment: arms, arms, arms!
You'd better brush up on those skills by the next time I see you.","That's why I have to do my usual homework. My skills!
By the next time we meet, you should hone your skill!!","",""
"急に来ましたね。……わかりました。
プロデューサーの腕、ピカピカに磨いてきます","You came out of nowhere... I understand. Producer's skills will be polished to a shine","You came here suddenly. ...... I understand.
I'm going to go polish my producer's arms to a shine.","You came out of nowhere... I understand. The
producer's skills will be polished to a shine","",""
"（プロデューサーの腕次第……か。
俺自身、もっともっと成長しないとな！）","(It all depends on Producer's skill, huh? I need to grow even more myself!)","(Is it up to Producer ......?
(I've got a lot more growing up to do, myself!)","(It all depends on Producer's skill,
huh? I need to grow even more myself!)","",""
"おっ、元気しとったか、プロデューサーさん！","Hey, producer! How've you been?","Whoa, how are you, producer?","Hey, producer! How've you been?","",""
"はい、おかげさまで。
金成さんの方はいかがですか？","Yes, thanks to you. How are things on your end?","Yes, thanks to you.
How about you, Mr. Kinsei?","Yes, thanks to you. How
are things on your end?","",""
"サウナ効果で、
身体も金回りもメチャメチャ調子エエわ！","Thanks to the sauna effect, my body and money are in top shape!","Sauna effect,
My body and my finances are in great shape!","Thanks to the sauna effect, my
body and money are in top shape!","",""
"（サウナ効果と金回りは関係ないような……）","(I don't think the sauna effect has anything to do with money...)","(Sauna effect has nothing to do with money circulation. ......)","(I don't think the sauna effect has anything to do with money...)","",""
"それはそうと、ちゃ～んと課題クリアしたようやな！
プロデューサーさんは、さらに伸びるで～","Anyway, it looks like you've finished your homework! Producer gets even longer","Well, it looks like you completed your assignment!
Producers will grow even more.","Anyway, it looks like you've finished your
homework! Producer gets even longer","",""
"ルミナスの活躍な、ワシも良うＴＶで観てんで。
無茶振りに応えようと頑張る姿、最高やな、ホンマ","I'll be watching Luminous on a good TV show. The way she tries her best to respond recklessly is the greatest, huh?","I also watch Luminous on TV.
I love the way he tries his best to respond to the recklessness of the situation, really.","I'll be watching Luminous on a good TV show. The way she tries
her best to respond recklessly is the greatest, huh?","",""
"金成さんのアドバイス、
ルミナスの活動に活用させてもらってます","I'm using your advice to help Luminous with her activities","Advice from Mr. Kim Seong,
I'm using it for Luminous activities.","I'm using your advice to help
Luminous with her activities","",""
"本当にありがとうございました！","Thank you so much!","Thank you so much!","Thank you so much!","",""
"礼には及ばんて！
それより、今度一緒にメシ食いに行こか！","No need to thank me! More importantly, let's go eat together sometime","Don't thank me!
Anyway, let's go out for a meal together sometime!","No need to thank me! More
importantly, let's go eat together sometime","",""
"はい、是非！
『サウナ飯』ってヤツですね","Yes, by all means! It's called a sauna meal","Yes, by all means!
Sauna food.","Yes, by all means!
It's called a sauna meal","",""
"まあ、ここのサウナ飯も美味しいねんけどな、
話する場ァとしては、ちとアレや……","Well, the sauna food here is pretty good too. It's a place to talk..","Well, the sauna food here is good, too,
It's not a good place to talk about it. ......","Well, the sauna food here is
pretty good too. It's a place to talk..","",""
"（……どういう意味だろう？）","(...What does he mean by that?)","(...... what does that mean?)","(...What does he mean by that?)","",""
"おお、ワシ、水風呂行ってくるわ！
その後の外気浴で整いそうや！　ほなまた！","Oh, I'm going to take a bath! It looks like the outside air will be ready for me after that. See ya later!","Oh, I'm going to take a bath!
I'm sure I'll be in better shape after the air bath! See you soon!","Oh, I'm going to take a bath! It looks like the outside
air will be ready for me after that. See ya later!","",""
"（その後、俺も整った！
この後の仕事もバリバリこなせそうだ！）","(After that, I was ready too! Looks like we'll be able to do our work after this!)","(Then I got mine in order!
I'm sure I'll be able to get some work done after this!)","(After that, I was ready too! Looks like
we'll be able to do our work after this!)","",""
"おっ、仕事はあんじょう回っとるか、
プロデューサーさん！","Oh, are you busy with your work? Mr. Producer!","Oh, work is going well,
Producer!","Oh, are you busy with your
work? Mr. Producer!","",""
"あ、はい！ おかげさまで！","Ah, yes! Thanks to you","Ah, yes! Thanks to you!","Ah, yes! Thanks to you","",""
"さよか。仕事が回れば金も回る、
これ以上の幸せは無いなぁ。かっかっかっ！","Goodbye. The more work you do, the better your money will flow... There's no greater happiness than this! *cackle*","If the work gets done, the money gets done,
I couldn't be happier!","Goodbye. The more work you do, the better your money will
flow... There's no greater happiness than this! *cackle*","",""
"『金は天下の回り物』って言いますけど、
俺のところなんて、ただの通過点ですよ","They say that “money is a roundabout thing in the world,” but I'm just passing through","They say, Money comes and goes,
My place is just a passing thing.","They say that “money is a roundabout thing
in the world, but I'm just passing through","",""
