"ただのかっぷらーめんではありません。
『豚之介』のかっぷらーめんです","","It is not just kappu ramen.
It is the Kappu Ramen of ""Tononosuke""!","","It's not just kapuramen.
Tonnosuke  It's kapuramen.",""
"その上、こだわりのすーぷを完全再現とか","","Besides, I've heard that it's a perfect reproduction of the particular Supu.","","And on top of that, you're able to completely reproduce the supu you're so particular about.",""
"ですが、本当にあの素晴らしい味を
再現することなど出来るのでしょうか……","","But really, that wonderful taste.
Can it be reproduced, etc. ......","","But can we really reproduce
that wonderful flavor...?",""
"豚之介、聞いたことはあるけど、
そんなに美味しいラーメン屋なのか？","","Pononosuke, I've heard of it,
Is it really that good a ramen shop?","","I've heard of Tonnosuke, but is he
really that good of a ramen shop?",""
"はい、絶品です！
私も近頃は、足繁く通っています","","Yes, it is excellent!
I've been frequenting it myself lately.","","Yes, it's exquisite!
I've been coming here a lot lately.",""
"特に、美しく輝くすーぷは、
濃厚でとても味わい深く……","","Especially the beautifully shining Supu,
Rich and very flavorful ......","","In particular, the beautiful, shining
suuupe is rich and has a very deep flavor...",""
"だからこそ、あの味がどこまで再現できているのか、
不安も感じます","","That is why I wonder to what extent that taste has been reproduced,
I also feel insecure.","","That's why I'm worried about how
much of that flavor you've recreated",""
"うーん、そうだな。
まあ、カップラーメンだからな","","Hmmm, yes.
Well, it's a cup of noodles.","","Hmm, let's see...
Well, it's cup ramen, after all.",""
"やはり、かっぷらーめんで、
お店の味と同じというのは無理なのでしょうか……？","","After all, it is kappu ramen,
Is it impossible to say that the taste is the same as in the restaurant? ......","","Is it impossible to make it taste
the same as the shop's noodles?",""
"（貴音は買おうかどうか迷っているみたいだな。
ここは……）","","(You seem to be wondering whether you should buy it or not.
(This is ......)","","(Takane seems to be hesitating over whether to buy it or not.
(Where am I...?)",""
"無理ではない","","(it is) not impossible","","It's not impossible.",""
"難しいと思う","","I think it would be difficult.","","I don't think it's easy.",""
"店のほうがいい","","I'd rather store.","","I'd rather go to the store.",""
"無理ではないと思うぞ。
技術は進歩してるからな！","","I don't think that's impossible.
Technology is advancing!","","I don't think it's impossible.
The technology's advanced!",""
"最近のインスタントの、スープや麺はすごいぞ。
どうやってあんなものを作れるんだ……？","","The instant soups and noodles are amazing these days.
How can you make something like that ......?","","Recently, instant noodles and soup have been amazing.
How can she make something like that......?",""
"なるほど……。
そう言われると、かなり興味を惹かれます","","I see. .......
That being said, I'm quite intrigued.","","I see......
When you put it like that, it's really interesting.",""
"それに、どのくらいの再現度なのか、
俺は食べて確かめてみたくなるな","","Besides, how reproducible is it?
I'd be tempted to eat it and find out.","","Besides, I want to see how
many times it's been re-created.",""
"それは確かに……。やはり自分の舌で確かめて
みないことには、始まらないと……","","That's for sure. ....... You still have to see it with your own tongue.
If you don't see it, you can't start it. ......","","That's true... I guess I'll
have to see for myself...",""
"（貴音が買いたそうにしているな。
それなら……）","","(You look like you want to buy something.
(Then go to ......)","","(You look like you want to buy it.
In that case...)",""
"難しいと思う。でも、技術も上がってきているし、
近い味にはなってるんじゃないか？","","I think it will be difficult, but the technology is getting better,
I'm sure it tastes close.","","I don't think it's going to be easy. But your technique
is improving, so I think it tastes similar.",""
"近い味というのは、どの程度の再現度なのか
とても気になります","","How close is the taste to the original?
I'm very curious.","","I'm very curious about the
degree to which it tastes similar.",""
"それならどのくらいの再現度なのか、
実際に食べて試してみるのもいいと思うぞ","","Then how well is it reproduced?
You know, you could actually eat it and try it out.","","In that case, I think it'd be a good idea to try
it out and see how many times it's been recreated",""
"それは確かに……試してみたくなりますね……","","That certainly makes me want to try ...... ......","","That's true... It makes me want to try it out...",""
"店のほうがいいんじゃないか？
直接店に食べに行ったほうがいいと思うぞ","","I think you'd be better off in the store.
I think you'd better go eat at the restaurant in person.","","Isn't it better to go to the store?
I think you should go eat at the restaurant directly.",""
"そう、ですね。ですがやはり、何事も確かめずに、
評価することは……","","Yes, but again, don't be sure about anything,
To evaluate: ......","","Yes, that's true. But to evaluate something
without confirming it first",""
"（しまった、貴音はカップラーメンも
試してみたかったのか……！）","","(Shit, Takayune also has a cup noodle.
(You wanted to try it? ......!)","","(Damn it, Takane wanted to
try the cup ramen too...!)",""
"そうだな……確かに、貴音の言う通り、
確かめずに評価するのは良くないよな","","Yes, ...... indeed, you're right, precious,
It's not a good idea to evaluate something without checking it out.","","That's true. Just as Takane said, it's not good
to evaluate someone without confirming it first",""
"貴音の話を聞いていたら俺も興味が
出てきた。せっかく見つけたんだ、買っていこうか？","","I've been listening to you, and I'm interested in you, too.
Now that I've found it, shall I buy it?","","Listening to you talk about it has piqued my
interest. Since we've found it, how about we buy it?",""
"ありがとうございます、プロデューサー。
まずは、一けーすほどいただきましょう","","Thank you, producer.
First of all, let's eat a case or so.","","Thank you, producer.
First, let's have a slice",""
"えっ、１ケース……？","","What, one case ......?","","Huh? One case...?",""
"はい、一けーす……では足りませんか？
ならば二けーすに致しましょうか","","Yes, isn't Ichikase ...... enough?
Shall we make it two cases, then?","","Okay, one... Isn't that enough?
Then let's make it two.",""
"わかった……。
事務所に届けてもらうんだ、どんと買うぞ","","Okay. .......
Have it delivered to my office. I'll buy it from you, dong.","","Got it....
Get it to the office. We'll buy a lot.",""
"事務所に置いておけばみんなが食べるだろうし","","You could leave it in the office and everyone would eat it.","","If I leave it in the office, everyone will eat it",""
"なるほど。皆にも豚之介の美味しさを
知っていただくまたとない好機ですね","","I see...let everyone enjoy the taste of Pinnosuke!
This is a unique opportunity for you to get to know us.","","I see. This is a good opportunity to show
everyone just how delicious porknosuke is.",""
"かっぷらーめんの再現度がどの程度のものか、
まだわかりませんが……","","How well is Kappu Ramen reproduced?
We don't know yet. ......","","I'm still not sure how well the
kapuramen is reproduced, but...",""
"その時はお店に連れて行ってやったら
いいんじゃないか？","","I took him to the store then and there.
That's good, isn't it?","","Then why don't you take
her to the store?",""
"それは名案ですね。それならば憂いなく
かっぷらーめんを買い求めることができます","","That's a good idea, then, no worries.
You can buy kappu ramen","","That's a great idea. Then we can buy
some kapuramen without any worries.",""
"ああ、じゃあ１ケース買って戻ろう","","Yeah, well, let's buy a case and go back.","","Yeah, let's buy a case and head back.",""
"（１ケースか……結構な荷物になるな。
でも、貴音が嬉しそうだから、まあいいか）","","(One case or ...... that's quite a load.
(But since Takayuki seems happy, oh well.)","","(One case, huh......? That's a lot of luggage.)
But Takane seems happy, so I guess it's fine.)",""
"（街中で、ルミナスのポスターを見つけた。
貴音が足を止めてじっと見つめている……）","","(I found a poster of Luminous in town.
(The nobleman stops and stares at ......)","","(I found a poster of Luminous in the city.)
Takane stopped walking and stared at me...)",""
"るみなすも先人のように、この先長く
語り継がれていくのでしょうか……","","Ruminasu, like her predecessors, will be a long time to come.
Will it be passed on to the next generation? ......","","I wonder if Luminous will be remembered for a
long time to come, just like his predecessors...",""
"ん？　先人って？","","What do you mean, predecessors?","","Hm? Who's the progenitor?",""
"この国……この場所で芸を生業としていた
遥か昔の先人たちです","","This country ...... made a living in the arts in this place.
They were our forefathers long ago.","","This country... They were my predecessors who made
their living performing arts in this place.",""
"『江戸』では歌舞伎が流行していて、
人気の役者を描いた浮世絵がよく売れたそうですね","","Kabuki was popular in ""Edo,
I heard that ukiyoe depicting popular actors sold well.","","Edo  I heard that kabuki was popular, and
ukiyo-e depicting popular actors sold well.",""
"『先人』は、歌舞伎役者の浮世絵のことだったのか","","Was ""Predecessors"" referring to the ukiyoe of Kabuki actors?","","『Sennin.』So it's about the Kabuki actors' ukiyo-e.",""
"はい。数百年前にはここに、
人気役者の浮世絵があったのかもしれません……","","Yes, here a few hundred years ago,
There may have been ukiyoe of popular actors: ......","","Yes. A few hundred years ago, there might have
been a popular actor's ukiyo-e here...",""
"ルミナスのポスターが貼ってあるところに、
かつては浮世絵か……面白い考えだな","","Where the Luminous posters are posted,
Ukiyoe once or ...... interesting idea.","","Where there's a poster of Luminous, and it used
to be an ukiyo-e painting... Interesting idea.",""
"私たちもやがて偉大なる先人に並び
立てれば……と考えてしまいます","","We, too, will soon join our great predecessors
If you can get it up, you'll think of ......","","I'm starting to think that maybe
we should join them in the ranks.",""
"おこがましいでしょうか……？","","Would I be presumptuous to ask ......?","","Is that too presumptuous...?",""
"貴音はおこがましいと思うのか？
俺は……","","Do you think it's presumptuous of you?
I'm ......","","Do you think it's presumptuous, takane?
I......",""
"そうは思わない","","I don't think so.","","I don't think so.",""
"よくわからない","","I'm not sure.","","I don't know what's going on.",""
"おこがましい","","presumptuous","","That's presumptuous.",""
"そうは思わないな。自信持っていいと思うぞ。
ルミナスはこれからもっと大きくなるんだから","","I don't think so, you should feel confident.
Luminous is only going to get bigger.","","I don't think so. I think you should be confident.
Luminous is going to get bigger from now on.",""
"ふふっ、ありがとうございます。
『江戸』の歌舞伎役者と、現代のるみなす……","","Phew, thank you very much.
Kabuki actors in ""Edo"" and Ruminasu today: ......","","Heehee. Thank you very much.
Edo  The Kabuki actors and modern-day performers...","Hehe, thank you very much. The Kabuki
actors of Edo and the modern-day Luminous.."
"形は違えど、同じ芸の道を行く者。尊敬すべき偉大な
先人と同じように飾られているのだと思うと……","","We are all on the same artistic path, but in different forms, and we are all great people to be respected.
To think that it is decorated in the same way as its predecessors. ......","","Even though they're in different forms, they share the same art. To think
that they're displayed just like the great and respected predecessors...",""
"面映ゆくも、光栄な気持ちです","","I am both amused and honored.","","It's an honor to be here",""
"俺も貴音の考え方を聞いて、語り継がれるくらい
頑張らないとなって思ったよ！","","I've heard the way you think too, so much so that I'm going to tell you a story about it.
I thought, ""I'm going to have to work hard!","","When I heard your way of thinking, I didn't think
I'd work so hard that it'd be remembered!",""
"プロデューサーらしいお言葉です。そんな方
だからこそ、私も期待に応えたいと思うのです……","","That's very producer-like of you.
That's why I want to live up to your expectations: ......","","That's very like him. That's why I want
to live up to his expectations...",""
"正直、よく分からない。面白いとは思うけど、
歌舞伎役者とアイドルって比べていいのかな……","","I honestly don't know, although I think it's interesting,
Can we compare Kabuki actors and idols? ......","","To be honest, I don't really know. I think it's interesting,
but is it really okay to compare a kabuki actor to an idol...?",""
"数百年前の歌舞伎役者と今の私達を比べるのは、
やはり見当外れでしょうか……？","","To compare the Kabuki actors of hundreds of years ago with us today,
Is it still misplaced ......?","","Is it wrong to compare us to Kabuki
actors from hundreds of years ago...?",""
"プロデューサーを困惑させてしまったようですね。
ふふっ、そんなに悩まなくても良かったのですが……","","It seems to have confused Producer.
Phew, I didn't have to worry so much. ......","","I'm afraid I've confused Producer.
Haha, you didn't have to worry so much, but...",""
"その誠実なところが、
プロデューサーの美徳なのでしょう","","The sincerity of it,
It must be a virtue of Producer.","","That honesty is what makes
being a producer such a virtue.",""
"おこがましい、と言わざるを得ないかな。
俺たちはまだまだ道の途中だ","","I have to say that this is presumptuous.
We're still on the road.","","I guess I have to say it's presumptuous.
We're still on the road.",""
"やはり……。私たちはまだ道半ば。ぽすたーが
飾られたくらいで先人に並んだなど……","","After all, ....... We're still on our way. poster.
It was so decorated that it was in line with its predecessors, etc. ......","","I knew it... We're still in the middle of our
journey. We're still in the middle of our journey.",""
"ああ、そうだな。やっぱり歴史に名を残す
名役者に並ぶには、もっと頑張らないと","","Oh, yes, I knew I was going to go down in history.
I need to work harder to be in line with the great actors.","","Yeah, you're right. I'll have to work even harder
if I want to make a name for myself in history.",""
"……少し、遠い過去と私たちを重ねてしまいました。
申し訳ありません……","","...... a little bit, I put us together with the distant past.
Sorry ......","","...We've overlapped a little with the past.
I'm very sorry...",""
"い、いや、そこまで否定するつもりは……。
悪かった、言葉がきつかったな……","","No, no, I'm not going to deny that much. ......
My bad, that was harshly worded: ......","","N-No, I didn't mean to deny it...
I'm sorry, I shouldn't have said that...",""
"プロデューサーのお考えは理解しております……。
私がただ、浅慮でした","","We understand Producer's thoughts. ......
I was just being shallow.","","I understand what Producer is thinking......
I was just being thoughtless.",""
"（落ち込ませてしまった……！
少し、話題を変えよう）","","(I'm sorry I let you down. ......!
(Let's change the subject for a moment.)","","(I've depressed her...!
(Let's change the subject.)",""
"それにしても、人気者をポスターにしようなんて、
いつの時代も考えることは同じだな","","Still, I can't believe they are trying to make a popular person into a poster,
It's always the same thing to think about.","","Anyway, it's always been the same to
think of popular people as posters.",""
"そうですね。蔦屋重三郎という方が、
数多の創作に関わっていたとか","","Yes, there is a man named Tsutaya Shigezaburo,
I hear he was involved in a number of creative endeavors.","","That's right. I heard that Tsutaya
Juuzaburou was involved in a number of creations.",""
"江戸の絵師を集めて役者の絵を描かせるだけでなく、
現代で言う漫画のようなものを作っていたそうです","","Not only did he gather Edo-style painters and have them paint pictures of actors,
They were making what we would call a comic book today.","","He not only gathered painters from Edo and had them draw
pictures of actors, but he also made what is now called a manga.",""
"とても独創的な方だったのでしょうね","","He must have been very creative.","","He must have been very ingenious.",""
"へえ……江戸時代にそんな人がいたのか。
今で言うプロデューサーのようなものだな","","Heh ...... I didn't know there was such a person in the Edo period.
Kind of like a producer now.","","Huh... So there was someone like that in the Edo period.
You're like a producer now.",""
"ふふっ、それは面白い解釈ですね。
プロデューサーも独創的なお方かと","","Hmmm, that is an interesting interpretation.
I thought Producer was very creative.","","Haha, that's an interesting interpretation.
I thought you were a creative producer.",""
"（貴音もかなり独創的だと思うんだけどな）","","(I think Takane is pretty creative too)","","(I think Takane's pretty original, too.)",""
"（ボイストレーニングが終わると、
貴音が紙コップに何か注ぎ始めた）","","(When the voice training is over,
(Takane started pouring something into a paper cup.)","","(After voice training, Takane started
pouring something into a paper cup.)",""
"貴音、それは何だ？
不思議な色をしているが……","","Noble, what is it?
It's a strange color, but ......","","Takane, what's that?
It's a strange color, but...",""
"これは喉の調子を整える飲み物です。
薬草を調合して作りました","","This is a throat-clearing drink.
Made from a mixture of medicinal herbs.","","This is a drink to get your throat under control.
I made it by mixing herbs.",""
"ぼいすとれーにんぐの後や、
就寝前に飲むようにしています","","After the Boise Traininig,
I try to drink it before bedtime.","","I try to drink it after bois
and re-ningu and before bed.",""
"へえ、薬草か。見た目はお茶みたいだけど、
薬草と聞くと、苦そうだな","","Wow, medicinal herbs...looks like tea,
When I hear the word ""medicinal herbs,"" it sounds bitter.","","Medicinal herbs, huh? They look like tea,
but when you say herbs, it sounds painful.",""
"『良薬は口に苦し』という言葉もありますが……。
プロデューサーも試してみませんか？","","As the saying goes, 'good medicine is a bitter taste.' ......
Why don't producers give it a try?","","『Good medicine hurts your mouth.』There's a saying, but...
Why don't you try being a producer?",""
"うーん……身体にはよさそうだが、
どうしようか……","","Hmmm ...... looks good for the body,
What to do: ......","","Hmm... It looks like it's good
for you, but what should I do...?",""
"試してみる","","I'll give it a try.","","I'll try it.",""
"遠慮する","","hesitate","","I'll pass.",""
"試してみるよ。少しもらってもいいかな？","","I'll give it a try, can I have some?","","I'll give it a try. Can I have a few?",""
"はい、もちろんです。
どうぞ、召し上がってください","","Yes, of course.
Please, enjoy your meal.","","Yes, of course.
Please, help yourself.",""
"ありがとう。
……あれ、意外と飲みやすいんだな。苦くない","","Thank you.
...... That's surprisingly easy to drink, not bitter.","","Thank you.
...Huh, it's easier to drink than I thought. It's not bitter.",""
"苦くなくとも良薬ですよ。続けるためには
味も大切ですから、工夫をしています","","It's good medicine, if not bitter, to keep going.
Taste is also important, so we try to be creative.","","It's not bitter, but it's a good medicine. Taste
is important for continuing, so I'm trying my best.",""
"遠慮しておくよ、今は喉も痛くないし。
ありがとう","","I'll pass, I don't have a sore throat right now.
Thank you.","","I'll pass. My throat doesn't hurt right now.
Thank you. Thank you.",""
"薬草茶は予防にも良いのですが……
無理にとは申しません","","Herbal tea is good for prevention. ......
I'm not saying you have to.","","Medicinal tea is good for prevention, but...
I won't force you.",""
"喉に不安を感じることがあれば、
いつでも仰ってください","","If you ever feel uneasy about your throat,
Please let me know when you are ready.","","If there's anything in your throat that you're
worried about, please let me know.",""
"これを毎日、飲むようにしてから、
喉の調子が良いように感じています","","I have since started drinking this every day,
My throat feels better.","","Ever since I made sure to drink this every day,
I've felt like my throat was in good condition.",""
"声の通りも良く、響きが深まったかと……。
もちろん、レッスンの成果もありますが","","I thought the voice sounded better and the resonance deepened. ......
Of course, the lessons have paid off.","","It's just as well-projected as her voice.I think it's getting deeper...
Of course, the lesson paid off.",""
"貴音はレッスン以外のところでも
気を使っているんだな","","Takane is also outside of lessons.
You're taking care of it.","","You're always looking out for things
other than your lessons.",""
"はい。喉を大切にしなければ、
私の声を大切な民に届かせることはできません","","Yes, I must take care of my throat,
I cannot let my voice reach my precious people.","","Yes. If you don't take good care of your throat, you won't
be able to make my voice reach your precious people.",""
"民って確か、貴音の故郷にいた人たちだっけ？","","The people, I think, were the people in your hometown, weren't they?","","Weren't the people from Takane's hometown?",""
"はい、今は訳あって遠くの地に離れ離れに
なっていますが……大切な民なのです","","Yes, I'm away from home for some reason.
It's a very important people!","","Yes, we've been separated from our homeland for a
long time now, but... we're still precious people.",""
"ですから、こうして自らの体を
労わっている次第です","","Therefore, we must not be afraid to use our own bodies in this way.
I'm working on it.","","That's why I'm taking
care of myself.",""
"なるほど、貴音らしいな","","I see. That's very Takane.","","I see. That's just like you, Takane",""
"ぼいすとれーにんぐも欠かさず、
私自身の管理もしっかりと意識できているかと","","I never miss the voith tray-ingumo,
I hope you are aware of my own management.","","You never miss a day's work, and you're
well aware of how to manage yourself",""
"いかがでしょう？　プロデューサーから見て、
成果が出ていると感じるでしょうか？","","How about this? From Producer's point of view,
Do you feel you are getting results?","","What do you think? Does Producer
feel that we've achieved something?",""
"ああ。成果は確実に出てるぞ。
以前よりもっと歌声が響くようになった","","Yeah, it's definitely paying off.
My singing voice sounds even better than before.","","Yeah. We're definitely getting results.
I'm hearing more singing than I used to.",""
"そう言っていただけると……
私も努力の甲斐があったというもの","","If you say so, please visit ......
I'm glad I made the effort.","","If you say so...
It was worth my effort.",""
"これからも歌い続けていくために、
配慮は欠かせません……","","To continue to sing,
Consideration is essential. ......","","In order to continue singing,
we must be considerate...",""
"（なんだか元気がないように見える……。
なにか、考え事をしているような……？）","","(You seem to be somewhat out of sorts: .......
(What, are you thinking ......?)","","(She doesn't look so good...
(Is she thinking about something...?)",""
"それでは、本日はこれで失礼致します。
お疲れ様でした","","I will now leave you for today.
Thank you for your hard work.","","Well then, if you'll excuse me.
Thank you for your hard work.",""
"ああ、お疲れ様。
……貴音、あまり無理しすぎないようにな","","Oh, thanks for your help.
...... Takane, don't take it too hard.","","Yeah, thanks for your hard work.
...Takane, don't push yourself too hard.",""
"……はい、ありがとうございます。
また明日、ご指導お願い致します……","","...... Yes, thank you.
Please come back tomorrow for more guidance. ......","","...Yes, thank you very much.
I'll see you tomorrow...",""
"（うーん、やっぱり様子が気になるな。
一度ゆっくり話してみよう）","","(Hmmm, I'm still wondering how things are going.
(Let's talk slowly once.)","","(Hmm, I'm still worried about her.
(Let's talk about it slowly.)",""
"（貴音の仕事帰り。仕事は順調に終わったが、
やっぱり貴音がどこか浮かない顔をしている……）","","(Takayoshi's return from work, though the job went well,
(I knew it, Takane is looking somewhat unhappy ......)","","(I'm on my way home from Takane's work. Work is going well, but there's
still something about Takane's expression that's unsettled...)",""
"貴音、どうかしたのか？
仕事でなにかあったとか……","","Takane, what's wrong?
Something happened at work. ......","","Takane, what's wrong?
Did something happen at work?",""
"いいえ、仕事でなにかあったわけでは……。
ただ……実は昨夜、じいやから連絡が……","","No, it's not that something happened at work. ......
Just ...... actually got a call from Grandpa last night: ......","","No, it's not like anything happened at work...
But... I actually got a call from Gramps last night...",""
"じいやって……
貴音の育ての親、みたいな人だよな","","Do it yourself: ......
He's like the parent who raised you, right?","","Gramps  
He's like a parent raising Takane, right?",""
"……はい。そのじいやから、
ぷろじぇくとるみなすの活動を期待している、と","","...... Yes, from that old man,
He said that he is looking forward to the activities of the plojctrumnas, and that he is","","Yes. Gramps said he's looking
forward to seeing what we can do in project Luminous ",""
"なるほど……それを
プレッシャーに感じてるってことかな？","","I see. ...... that.
Does that mean you're feeling pressure?","","I see... So that's why you're
feeling pressured?",""
"そのとおりです。
じいやの期待に、応えねばと……","","That is correct.
I have to live up to my grandfather's expectations. ......","","Exactly.
I have to live up to Gramps' expectations...",""
"大丈夫だ。みんなで力を合わせて、
トップアイドルユニットを目指そう！","","It's okay, we're all in this together,
Aim to become a top idol unit!","","It'll be fine. Let's all work together
to become the top idol unit!",""
"それだけでなく……じいやは、
プロデューサーにも期待しているのです","","Not only that, but ...... Jiya is,
We expect our producers to do the same!","","Not only that, but gramps has
high hopes for Producer.",""
