"あっ……ぷ、プロデューサー、戻ってたんですね。
すみません、ついうたた寝をしちゃって。ふわぁ……","Ah... P-Producer, you're back. Sorry for taking a nap like that! *yawn*","Oh, ......p, producer, you're back.
Sorry, I just dozed off. wow ......","Ah... P-Producer, you're back. Sorry
for taking a nap like that! *yawn*","",""
"そんなに眠そうにしているなんて……","I can't believe you look so sleepy..","I can't believe you look so sleepy: ......","I can't believe you look so sleepy..","",""
"仕事熱心なんだな","You're really into your job","You have a great work ethic.","You're really into your job","",""
"昼寝をしたほうがいい","You should take a nap","You should take a nap.","You should take a nap","",""
"気合いが足りないぞ","You don't have enough spirit","You're not being enthusiastic enough.","You don't have enough spirit","",""
"それだけ熱心に、仕事に取り組んで
いるんだな。えらいぞ、琴葉","That's just how passionate you are about your work. Good job, Kotoha","That's how dedicated you are to your work.
You're here, good for you, Kotoha.","That's just how passionate you are
about your work. Good job, Kotoha","",""
"あ、ありがとうございます！
でも、あまり無理をするのはよくないですよね……","Th-Thank you very much! But it's not good to push yourself too hard..","Oh, thank you very much!
But it's not a good idea to push too hard: ......","Th-Thank you very much! But it's
not good to push yourself too hard..","",""
"昼寝をしたらどうだ？　適度に
睡眠を取った方が、効率的にセリフを覚えられるぞ","Why don't you take a nap? You should get enough sleep to learn your lines more efficiently","Why don't you take a nap? Just the right amount.
You'll learn your lines more efficiently if you get some sleep.","Why don't you take a nap? You should get
enough sleep to learn your lines more efficiently","",""
"あ……そ、そうですよね。
では、あと少し休ませてもらいます","Ah... Y-You're right. Well then, let me rest a little longer","Ah ...... yes, that's right.
Well, I'm going to take a little more rest.","Ah... Y-You're right. Well then,
let me rest a little longer","",""
"うたた寝とは、気合いが足りないぞ","unk>You don't have the fighting spirit to doze off, you know that< than I did when we were napping together.」""","You're not napping, you're not in the right frame of mind.","unk>You don't have the fighting spirit to doze off, you know that< than I did when we were napping together.」","",""
"は、はい……プロデューサーの言う通りです。
次からは気をつけます……","Y-Yes... Producer is right. I'll be more careful next time, okay?","Ha, yes ...... Producer is right.
I'll be careful next time: ......","Y-Yes... Producer is right.
I'll be more careful next time, okay?","",""
"その……実はここ最近、
遅くまで台本読みをしていたんです","Um... Actually, I've been reading the script late recently","Its ...... actually these days,
We stayed up late reading scripts.","Um... Actually, I've been reading
the script late recently","",""
"次の仕事が楽しみで、
早くセリフを覚えて役作りに集中したかったので……","I was looking forward to my next job, and had hoped that he would learn his lines quickly so we could focus on making the role","I'm looking forward to the next job,
I wanted to learn my lines quickly and focus on my role. ......","I was looking forward to my next job, and had hoped that he would
learn his lines quickly so we could focus on making the role","",""
"そういうことだったのか。
それならセリフの読み合わせを手伝うよ","So that's how it is. Then I can help you read the lines to each other","So that's how it was.
Then I'll help you read the lines.","So that's how it is. Then I can
help you read the lines to each other","",""
"いいんですか？
ありがとうございます、プロデューサー！","You sure? Thank you very much, producer!","Are you sure?
Thank you, producer!","You sure? Thank you
very much, producer!","",""
"（仕事が終わって街を歩いていると、
琴葉が雑貨屋の前で足を止めた）","(After work, I was walking around town when Kotoha stopped in front of a general store.)","(Walking around town after work,
(Kotoha stopped in front of a grocery store.)","(After work, I was walking around town when
Kotoha stopped in front of a general store.)","",""
"ここの雑貨屋さん、いろんなお風呂グッズが
置いてありますよ！　どれもかわいいなぁ","The general store here has a wide variety of bath items! They're all so cute","Various bath goods are available at this general store.
They're all so cute!","The general store here has a wide variety
of bath items! They're all so cute","",""
"へえ、たくさん種類があるのか。どれどれ……。
使い方が分からないものも多いな……","Wow, there's a lot of different kinds. Let me see... There are so many that I don't know how to use them","Wow, there are so many types. which one is it? ......
A lot of them I don't know how to use. ......","Wow, there's a lot of different kinds. Let me see...
There are so many that I don't know how to use them","",""
"プロデューサーは、
何か気になるものはありますか？","Is there anything on your mind, producer?","Produced by,
Is there anything you are interested in?","Is there anything on
your mind, producer?","",""
"うーん、そうだな……","Hmm, let's see","Hmmm, yes. ......","Hmm, let's see","Hmm, let's see...",""
"バスソルト","Bassolt","bath salt","Bassolt","",""
"お風呂用洗剤","Bath detergent","Bath detergent","Bath detergent","",""
"お風呂用スイーツ","Bath Sweets","Bath Sweets","Bath Sweets","",""
"見た目も綺麗だし、このバスソルトが気になるかな","It looks beautiful, so I wonder if this bath salt bothers me","It looks beautiful and I wonder if this bath salt would be of interest to you.","It looks beautiful, so I wonder if this bath salt bothers me","",""
"バスソルト、いいですよね！　湯船に溶かして使う
入浴剤なので、手軽に使えます！","Bath salts are great, aren't they?! It is a bath agent that can be dissolved in hot water and used easily","Bath salts are great! Dissolve them in the bathtub.
Since it is a bath salt, it is easy to use!","Bath salts are great, aren't they?! It is a bath
agent that can be dissolved in hot water and used easily","",""
"このオシャレなボトルが気になるな。
……ん？　洗剤って書いてあるな","I'm curious about this fancy bottle. ...Hmm? It says detergent on it..","I'm curious about this stylish bottle.
...... hmm? It says detergent.","I'm curious about this fancy bottle.
...Hmm? It says detergent on it..","",""
"それはお風呂を掃除する洗剤です。
素敵なデザインで、一見そうは見えませんよね","That's detergent for cleaning the bath. It has a nice design, and it doesn't look like that at first glance","It is a detergent that cleans the bath.
It's a nice design and doesn't look like it at first glance!","That's detergent for cleaning the bath. It has a nice
design, and it doesn't look like that at first glance","",""
"なんだろう、このお菓子……
お風呂用スイーツって書いてあるけど……","What are these sweets...? They say they're for bathing","What's this candy ......
It says ""bath sweeties"" on it: ......","What are these sweets...?
They say they're for bathing","",""
"お風呂の中でスイーツですか……？
想像できませんが、そういうものもあるんですね","Sweets in the bath...? I can't imagine it, but there are things like that too","Is it sweets in the bath? ......
I can't imagine what it would be like, but that's what some of them are like.","Sweets in the bath...? I can't imagine
it, but there are things like that too","",""
"バスタイムは日頃の疲れを癒やしてくれます。
よかったら、プロデューサーも試してみてください♪","Bus time relieves your daily fatigue. If you'd like, Producer should try it out too♪","Bath time is a great way to relieve daily fatigue.
If you want, producers can try it too... ♪","Bus time relieves your daily fatigue. If you'd
like, Producer should try it out too♪","",""
"ああ、それじゃあ入浴剤を買ってみるか。
今日家に帰ったら、さっそく使ってみるよ","Yeah, let's go buy some bath salt. When we get home today I want to try using it right away","Oh, I'll buy some bath salts then.
I'll get right on it when I get home today.","Yeah, let's go buy some bath salt. When we get
home today I want to try using it right away","",""
"（仕事が終わり、コンビニの近くを通りかかった）","(After work, I pass by the convenience store.)","(I was passing by a convenience store after work)","(After work, I pass by the convenience store.)","",""
"今日は朝から頑張っていたからな。
ご褒美になにか買ってきてあげるよ","You've been working hard since this morning. As a reward, I can buy you something","I've been working hard all morning today.
I'll get you something as a reward.","You've been working hard since this
morning. As a reward, I can buy you something","",""
"そ、そんなご褒美なんて……。でも、嬉しいです。
プロデューサー、ありがとうございます！","A-A reward like that... But I'm happy. Thank you very much, Producer!","Well, I don't know about such a reward. ....... But I'm glad to hear it.
Thank you, producer!","A-A reward like that... But I'm
happy. Thank you very much, Producer!","",""
"どういたしまして。
じゃあ、ちょっとここで待っていてくれ","You're welcome. Then wait here for a moment, will you?","You're welcome.
Well, just wait here for a minute.","You're welcome. Then wait here
for a moment, will you?","",""
"（さて、なににしよう？
琴葉が喜びそうなものは……）","(Now then, what should we do? What would make Kotoha happy...)","(Well, what shall we make?
(......) that Kotoba would enjoy.","(Now then, what should we do?
What would make Kotoha happy...)","",""
"アイス","Ice cream","ice cream","Ice cream","Ice cream.",""
"駄菓子","Dagashi","cheap sweets","Dagashi","Dagashi",""
"食玩","Food toy","premium","Food toy","Shokugan",""
"はい、琴葉。
今日はお疲れ様","Here you go, Kotoha. Good work today!","Yes, Kotoha.
Good work today.","Here you go, Kotoha.
Good work today!","",""
"わあ！　私、アイスが大好きなんです！
しかもこれ、新作で前から気になってたんですよ♪","Wow, I love ice cream! And this is a new one. It's been bothering me for quite some time♪","Wow! I love ice cream!
And this is a new one, and I've been curious about it for a while... ♪","Wow, I love ice cream! And this is a new one.
It's been bothering me for quite some time♪","",""
"（琴葉は嬉しそうにアイスを食べ始めた。
喜んでもらえたみたいで、よかった）","(Kotoha happily starts eating her ice cream. I'm glad she likes it)","(Kotoha happily began to eat the ice cream.
(I'm glad you were pleased.)","(Kotoha happily starts eating her
ice cream. I'm glad she likes it)","",""
"あ、駄菓子だ。久しぶりに食べます。
駄菓子って、なんだか懐かしい感じがしますよね","Oh, candy. It's been a while since I last ate one of these in the first place! These snacks feel kinda nostalgic to me now that we have them all together like this""","Oh, it's a candy; I haven't had it in a while.
I feel nostalgic about candy, don't you?","Oh, candy. It's been a while since I last ate one of these in the first place!
These snacks feel kinda nostalgic to me now that we have them all together like this","",""
"（琴葉は美味しそうに駄菓子を食べていた。
気に入ってもらえたみたいだな）","(Kotoha seems to be enjoying her candy. Looks like she liked it)","(Kotoha was eating a tasty piece of candy.
(I see you liked it.)","(Kotoha seems to be enjoying her
candy. Looks like she liked it)","",""
"食玩……。あの、プロデューサー。
私、そんな子どもじゃないんですけど……","Food toy... Um, producer? I've never been that kind of a kid before. But you know what they say about me—""","Shokugan ....... Um, producer.
I'm not that kind of kid. ......","Food toy... Um, producer? I've never been that kind of
a kid before. But you know what they say about me—","",""
"（あまり喜んでもらえなかった……）","(He didn't seem very happy...)","(I wasn't very pleased with it. ......)","(He didn't seem very happy...)","",""
"（屋上で休憩をしていたら、琴葉に声をかけられた。
なにやら聞きたいことがあるみたいだ）","(While I was taking a break on the roof, Kotoha called out to me. Looks like she has some questions for you)","(I was taking a break on the rooftop when Kotoha approached me.
(He's got something he wants to ask me.)","(While I was taking a break on the roof, Kotoha called
out to me. Looks like she has some questions for you)","",""
"次のお休みに、みんなで遊びに行くんですが、
プロデューサーなら、どこがいいと思いますか？","We're all going to hang out on our next day off. What do you think would be good for a producer?","We're all going to visit on our next vacation,
If you were a producer, where do you think you would want to be?","We're all going to hang out on our next day off.
What do you think would be good for a producer?","",""
"せっかく遊びに行くなら、
リフレッシュできるところがいいんじゃないか？","If you're going to hang out, I think it would be best if we went somewhere refreshing","If you are going to go out and play,
Wouldn't you like a place where you can refresh yourself?","If you're going to hang out, I think it would
be best if we went somewhere refreshing","",""
"例えば、そうだな……","For example, let's see..","For example, yes, ......","For example, let's see..","",""
"カフェ","Cafe","cafe","Cafe","Café",""
"ショッピングモール","Shopping mall","shopping mall","Shopping mall","Shopping mall",""
"水族館","Aquarium","aquarium","Aquarium","Aquarium",""
"ゆっくりできそうだし、カフェなんてどうだ？","Looks like we'll be able to take it easy. How about a café?","It sounds relaxing. How about a café?","Looks like we'll be able to take it easy. How about a café?","",""
"ああ、いいですね！　新作のアイスが出たって
言っていましたし、みんなに話してみます！","Oh, that sounds great! He said the new ice cream came out. I'll go talk to everyone about it..","Oh, that's great! I heard they have a new ice cream.
I said and I will talk to everyone!","Oh, that sounds great! He said the new ice
cream came out. I'll go talk to everyone about it..","",""
"（よし、いい提案ができたみたいだぞ！）","(Okay, looks like I've come up with a good idea!)","(Okay, looks like we've got a good proposal!)","(Okay, looks like I've come up with a good idea!)","",""
"ショッピングモールはどうだ？
いい気分転換になると思うぞ","How about the shopping mall? I think it'll be a nice change of pace","How about the mall?
I think you'll find it's a nice change of pace.","How about the shopping mall? I think
it'll be a nice change of pace","",""
"そうですね！　みんなでお買い物をするの、
とっても楽しそうだと思います","That's right! I think it would be a lot of fun to go shopping with everyone","Yes, we all shop together,
I think it looks like a lot of fun!","That's right! I think it would be a
lot of fun to go shopping with everyone","That's right! I think it would be a lot of fun 
to go shopping with everyone",""
"（それなりにいい提案ができたみたいだ）","(Looks like he came up with a pretty good idea.)","(Sounds like a reasonably good proposal)","(Looks like he came up with a pretty good idea.)","",""
"水族館はどうだ？　海の生き物と触れ合える
コーナーもあるし、楽しいと思うぞ","How about the aquarium? There's also a section where you can touch sea creatures, so I think it will be fun","How about an aquarium? You can interact with sea creatures.
There's a corner, and I think you'll have fun.","How about the aquarium? There's also a section where you
can touch sea creatures, so I think it will be fun","",""
"うーん、水族館だと鑑賞に集中してしまって、
あまりみんなとお話しできないかもしれません","Hmm, I might be too focused on watching the aquarium to talk with everyone","Well, in an aquarium, I concentrate on appreciation,
I may not be able to talk to everyone very much.","Hmm, I might be too focused on watching
the aquarium to talk with everyone","",""
"（た、確かにそうだな……。
アドバイスにはならなかったようだ）","(Y-You're right... I guess that was not much advice.)","(Ta, that's for sure. .......
(I guess that wasn't advice.)","(Y-You're right... I guess
that was not much advice.)","",""
"（次の仕事まで時間が空いたから、
琴葉とゲームセンターにやって来た）","(I had some free time until my next job, so I came to the arcade with Kotoha.)","(Because I had time to spare until my next job,
(I came to the arcade with Kotoha)","(I had some free time until my next job,
so I came to the arcade with Kotoha.)","",""
"せっかくだし、なにかやっていくか。
琴葉は気になるゲームはあるか？","Since we're here, how about doing something? Is there a game you want to play that catches your eye Kotoha?","Since we're here, let's do something.
Are there any games that Kotoha is interested in?","Since we're here, how about doing something? Is there
a game you want to play that catches your eye Kotoha?","",""
"うーん、ゲームはたまにするんですけど、
ゲームセンターにあまり来たことがなくて……","Hmm, I play games every now and then. But we haven't been to arcades much..","Hmmm, I play games sometimes,
I haven't been to the arcade much ......","Hmm, I play games every now and then.
But we haven't been to arcades much..","",""
"そうなのか。
じゃあ、このゲームなんてどうだ？","I see. Then how about this game?","I see.
How about this game then?","I see. Then how
about this game?","",""
"音楽ゲーム","Music games","musical (music) game","Music games","A music game.",""
"写真を撮るゲーム","Video games where you take pictures of Makoto","Photography Games","Video games where you take pictures of Makoto","Photographing video games",""
"ビデオゲーム","Video games","video game","Video games","Video games",""
"琴葉は歌もダンスも上手だし、
音楽ゲームならできるんじゃないか？","You're good at singing and dancing, so you should be able to play music games","Kotoha is a good singer and dancer,
Maybe a music game could do it.","You're good at singing and dancing, so
you should be able to play music games","",""
"わぁ、音楽ゲームっていろんな種類があるんだ！
これなら私にもできるかもしれません","Wow, there's so many different kinds of music games! I might be able to do this","Wow, there are all kinds of music games!
Maybe I can do this.","Wow, there's so many different kinds of
music games! I might be able to do this","",""
"（それから琴葉は時間ギリギリになるまで、
楽しそうにゲームをしていた）","(From then until it was almost time, Kotoha seemed to be enjoying the game.)","(Then Kotoha until just in time,
(They were happily playing the game.)","(From then until it was almost time,
Kotoha seemed to be enjoying the game.)","(Then Kotoha was 
happily playing the game until the very last minute)",""
"ゲームセンターに馴染みがなくても、
写真を撮るゲームならできるんじゃないか？","Even if you're not used to the arcade, I think we can still play a game where people take pictures of Makoto","Even if you are not familiar with game centers,
Maybe you could play a game where you take pictures.","Even if you're not used to the arcade, I think we can
still play a game where people take pictures of Makoto","",""
"いいですね。でも、ひとりだと寂しいですし……。
あの、もしよかったら一緒に撮りませんか？","That's nice. But I feel lonely by myself... Um, would you like to take a picture with me?","That's nice, but it's lonely when you're alone. ......
Um, if you don't mind, would you like to take a picture with me?","That's nice. But I feel lonely by myself...
Um, would you like to take a picture with me?","",""
"（それから琴葉と一緒に写真を撮ったが、うっかり
半目になってしまい、笑われてしまった……）","(After that, I took a picture of Makoto in the photo with her. She half-closed my eyes and laughed at me...)","(Then I took a picture with Kotoha, but inadvertently
(I got half an eye and they laughed at me: ......)","(After that, I took a picture of Makoto in the photo with
her. She half-closed my eyes and laughed at me...)","(Then I took a picture of Makoto with Kotoha, but
inadvertently got half-awake, and he laughed at me. ......)",""
"ここはあえて、
ビデオゲームにチャレンジしてみよう！","Let's try playing a video game!","I dare you here,
Try your hand at video games!","Let's try playing
a video game!","",""
"え、えっと……操作とか全然分からなくて……。
せっかく選んでくれたのに、すみません……","U-Umm... I don't know how to operate it at all. You went through the trouble of choosing for me, and now you do?","Well, let's see, I have no idea about ...... operation or anything like that. ......
I'm sorry you had to choose me. ......","U-Umm... I don't know how to operate it at all. You went
through the trouble of choosing for me, and now you do?","",""
"（謝らせてしまった……。
馴染みがないせいか、琴葉には難しかったみたいだ）","(I made her apologize... Maybe it was because she wasn't used to this, but Kotoha had a hard time.)","(I made him apologize. .......
(Perhaps it was difficult for Kotoha because she wasn't familiar with it.)","(I made her apologize... Maybe it was because she
wasn't used to this, but Kotoha had a hard time.)","(I made her apologize. ....... 
It seems it was difficult for Kotoha, perhaps because she was unfamiliar with it)",""
"（琴葉の仕事終わり、
気分転換を兼ねて出かけることにした……）","(After Kotoha's work, I decided to go out for a change of pace...)","(The end of Kotoha's workday,
I decided to go out for a change (......)","(After Kotoha's work, I decided to
go out for a change of pace...)","(After work in Kotoha, 
 I decided to go out for a change of pace......)","(After Kotoha's work,
I decided to go out for a change of pace...)"
