"えへへ～……ちょっと恥ずかしいですけど、
頭をなでられるのって、気持ちいいですねっ！","","Ehehe~ ...... I'm a little embarrassed,
It feels so good to be patted on the head!","","Heehee... It's a little embarrassing,
but it feels so good when you pat my head!"
"こうされると、プロデューサーがいない間も、
頑張って良かったなーって","","When they do this, even while Producer is away,
I'm just glad I did my best.","","I'm just glad I worked so hard while
Producer wasn't around"
"プロデューサーの手、あったかいです♪
じわーって、幸せな気持ちになっちゃうかも","","Producer's hand is warm.
You may feel happy!","","Producer's hand is so
warm♪ I'm starting to feel happy."
"どうしたんですか？　それ、私の手ですよ？
あ！　私もぎゅーってした方がいいですか？","","What's wrong? That's my hand, isn't it?
Oh! Should I give you a hug too?","","What's wrong? That's my hand.
Oh! Do you want me to hug you, too"
"えっ？　ご、ごめん間違えた！
荷物を持ってやろうと思ったんだけど……","","I'm sorry, I made a mistake!
I was going to do this with my luggage: ......","","Huh? S-Sorry, I messed up!
I thought I'd bring you some luggage, but..."
"な～るほどです！　でも、間違ってくれて
良かったかもですね～♪　えへへ♪","","I see what you mean, but you're wrong.
Maybe it was a good thing.......ehehehehe","","I see! But I'm glad I made the
wrong choice. ♪ Heehee. ♪"
"ぎゅーってしてたら、元気パワーが湧いてきました！
ますます頑張れそうです！","","When I was squeezing, I felt energetic power!
I am going to work harder and harder!","","When I hugged him, I felt a surge of energy!
I'm going to work even harder!"
"はわっ！？
どこ触ってるんですか、プロデューサー！？","","Huh!
Where are you touching, producer!","","Hawah?  
Where are you touching, producer!?"
"いや、マッサージをしようかと思ったんだが……。
そうか。やよいにはまだ必要ないか","","No, I was thinking of giving you a massage. ......
Oh well, Yayoi doesn't need it yet.","","Well, I was thinking of giving her a massage...
I see. So you still don't need it for yayoi"
"いきなりだから、びっくりしましたー！","","I was surprised because it came out of nowhere!","","It was so sudden, I was so surprised!"
"どうしたんですか、プロデューサー？","","What's wrong, producer?","","What's the matter, producer?"
"あっ、いや……。
どんなご褒美にしようかと迷ってしまって……","","Oh, no, .......
I was wondering what kind of reward you would like to give me. ......","","Ah, no......
I wasn't sure what kind of reward I should give you..."
"そうだったんですね！
じっとしてたから、体調悪いのかなーって","","So it was!
He was so still, I thought maybe he wasn't feeling well.","","So that's how it is!
I was wondering if you weren't feeling well, since you were so still"
"あっ、でも、『アレ』がまだ……","","Oh, but the ""thing"" is still at ......","","Oh, but 『That.』 isn't here yet..."
"どうした？　何をぶつぶつ言ってるんだ？","","What's the matter? What are you mumbling about?","","What's wrong? What are you mumbling about?"
"あ、あの、まだプロデューサーと、
久しぶりの『アレ』をやってないなーって……","","Oh, um, still with Producer,
I haven't done ""that thing"" in a long time. ......","","U-Umm, I was just thinking that it's been a
while since I played with Producer..."
"ハイタッチ、だな","","High five, I guess.","","High five."
"はいっ！　久しぶりでもちゃ～んと、わかって
くれるんですね。うっうー！　うれしいですっ！","","Yes, even though it's been a long time, I understand.
Wooooo! I'm so happy!","","Yes! It's been a while, but you're still
understanding. Uu-uu-! I'm so happy!"
"じゃあ、プロデューサー、いきますよ～！
せーの！　ハイ、ターッチ！　イェイ！","","Okay, producer, here we go!
Hi, Tatch! Yay!","","Okay, producer, let's do this!
One, two, three, four, go!"
"ふんふんふ～ん♪　お掃除お掃除～♪
あっ、机の下もホコリがありますね～","","Sweep Sweep Sweep Sweep Sweep Sweep Sweep Sweep Sweep Sweep Sweep Sweep Sweep
Oh, there's dust under the desk, too!","","Hmm, hmm, hmm~♪ Cleaning, cleaning~♪
Ah, there's dust under the desk, too~"
"悪いな、掃除をやってもらって。
近いうちにやろうとは思っていたんだけど……","","Sorry, I had to get you to clean up.
I've been thinking about doing this in the near future. ......","","Sorry for making you do all the cleaning.
I was planning on doing it sometime soon, but..."
"ぜーんぜん、大丈夫ですよ！
事務所がキレイになると、気持ちいいですからっ！","","I'm totally fine with it!
It feels good to have a clean office!","","I'm totally fine!
It feels great when the office is clean!"
"プロデューサーは気にしないで、
お仕事頑張ってくださ～い！","","Don't worry about Producer,
Good luck with your work!","","Don't worry about it!
Good luck with your work!"
"ありがとう、助かるよ","","Thank you. That's very helpful.","","Thanks, that'd be great"
"よーし、レッスンが始まるまでに、
ピッカピカにしちゃいますよー！","","Alright, before the lesson starts,
I'll make it shiny!","","All right, let's make it shiny
before lessons start!"
"あっ、プロデューサー。他にもやることがあったら
言ってくださいね。私、なんでもやりますからっ！","","Oh, producer, if you have other things to do.
Please tell me, I'll do anything!","","Oh, hey, producer. If there's anything else you
need to do, just let me know. I'll do anything!"
"掃除をしてもらえるだけで十分だけど、
あえて頼むとすれば……","","It's enough to get them to clean up, though,
I dare you to ask: ......","","It's enough that you're cleaning, but
if I had to ask you to do something..."
"買い出し","","purchase","","Shopping"
"書類の整理","","Organizing Documents","","Sorting out documents."
"他にはない","","Nothing else.","","There's nothing else."
"ついでに、買い出しをお願いしたいんだけど……","","And while I'm at it, I'd like to ask you to make a purchase: ......","","While we're at it, I'd like to ask you to do some shopping..."
"お買い物ですか？
わかりましたっ！　私に任せてくださいっ！","","Shopping?
I understand! Leave it to me!","","Are you here to shop?
Got it! Leave it to me"
"今日はどこのスーパーが特売日なのか、
しっかり頭の中に叩き込んでいますから！","","Which supermarket has a special sale day today?
I have it firmly in my head!","","I've memoRinzed which supermarket
is having a special sale today!"
"書類の整理くらいかな","","Maybe just some paperwork.","","I'm just sorting through some papers."
"わかりました！　じゃあ、お掃除が終わったら、
プロデューサーのお手伝いしますね！","","Okay, then, when you're done cleaning up,
I will help Producer!","","Okay! I'll help out the
producer once I'm done cleaning!"
"パパパーって、あっという間に片付けちゃいますから
待っててください！","","I'll have it all done in no time.
Wait and see!","","Papa, I'll finish this in
no time, so please wait!"
"いや、他にはないよ。
終わったらみんなが来るまで休むといい","","No, there is no other way.
When you're done, you can rest until everyone else arrives.","","No, there's nothing else.
When you're done, you can rest until everyone comes."
"うー……でも、せっかく早く来たのに、
時間が余っちゃうのはもったいないです","","Woo ...... but I came here so early,
It would be a waste of extra time!","","Ugh... But I came so early.
It'd be a waste to waste time."
"あっ、時間が余らないように、
丁寧にお掃除すればいいんですね！","","Oh, and don't give yourself too much time,
All you have to do is clean it carefully!","","Oh, so we just have to make sure to clean it
thoroughly so we don't have too much time!"
"ああ、それじゃお願いするよ。
とりあえず俺は、自分の仕事を片付けることにする","","Oh, please, then.
In the meantime, I'll just get my own business out of the way.","","Thanks. I'm counting on you.
For now, I'll take care of my own business."
"うっうー！　一緒に頑張りましょう！","","Woohoo! Let's work together!","","Uu-uu-! Let's do our best together!"
"頼まれたこと、終わりましたーっ！
それに、事務所もピーッカピカになりましたよ♪","","I'm done with what you asked me to do!
Besides, the office is now peek-a-boo!","","I've finished what you asked me to do!
And the office is sparkling clean now, too♪"
"終わりましたーっ！
見てください、ピーッカピカになりましたよ♪","","It's over!
Look how peek-a-boo it is now!","","It's over!
Look, it's all shiny now♪"
"ふぅ、俺も仕事が片付いたぞ。
ありがとう、やよい……って、本当にピカピカだな","","Whew, I got my work cut out for me too.
Thanks, Yayoi, ...... is really shiny.","","Phew, I'm done with work, too.
Thank you, yayoi... Wait, it's really shiny."
"えへへー。事務所がキレイだと、
みんなもきっと気持ちいいですよね！","","Heh heh...the office is beautiful,
I am sure everyone will feel good about it!","","Hee hee! I bet it'd feel great if
the office was nice and clean!"
"これで、みんながレッスンやお仕事を、
も～っと、頑張れるようになるといいな～♪","","Now everyone has lessons and work,
I hope I can do more!","","I hope this'll help everyone
put in more work and lessons. ♪"
"もしかして、やよい。
みんなのために掃除してくれたのか？","","Perhaps, Yayoi.
Did you clean up for everyone?","","Maybe it's a good thing.
Did you clean it for everyone?"
"はいっ！　私も事務所はキレイな方がいいですから！
だからみんなもそうかなーって","","Yes! I prefer to have a clean office too!
So I was wondering if everyone else is too.","","Yes! I'd like my office to be clean, too!
That's why I thought everyone else would too."
"そうだな。みんなも綺麗な事務所のほうが、
気分がいいと思うぞ","","Yes, everyone should have a clean office,
You're gonna feel great.","","You're right. I think it'd feel
better if we all went to a nice office."
"よかった～！　それじゃあ、プロデューサー、
レッスンに行ってきますね","","Good~! Okay then, producer,
I'm off to my lesson.","","That's great! Well then, I'll
be off to my lessons now. ∴"
"ああ、頑張ってこい。
俺も後で見に行くからな","","Yeah, go for it.
I'll see you later, too.","","Yeah, good luck.
I'll come see you later."
"はいっ！　張り切って行ってきまーっす！","","Yes, I'm off!","","Okay! I'll do my best!"
"（力強い返事だ！
これからのやよいの成長に期待しよう）","","(Strong reply!
(Let's hope for Yayoi's growth in the future.)","","That's a strong response!
I'll look forward to seeing how well you'll grow from now on."
"（仕事帰りに、やよいと商店街に寄ってから、
事務所に戻ることにした……）","","(After work, I stopped by the shopping mall with Yayoi,
I've decided to go back to the office (......)","","(I decided to stop by the shopping district on my
way home from work, then head back to the office.)"
"プロデューサー。これからお買い物して
帰りたいんですけど、いいですか？","","Producer. now go shopping.
I'd like to go home, if that's okay.","","Producer, I'd like to go shopping
and go home. Is that okay?"
"ああ、構わないぞ。夕飯の買い物か？","","Yeah, no problem, you shopping for dinner?","","Sure, I don't mind. Are you shopping for dinner?"
"はい！　今日はちょっと奮発して、
お惣菜を買っちゃおうかなーって♪","","Yes! I'm a little excited today,
I think I'll buy some side dishes... ♪","","Yes! I thought I'd splurge a
bit today and buy a side dish. ♪"
"実は長介とかすみが、
この前のテストですごーくいい点数を取ったんです♪","","Actually, Chosuke and Kasumi,
I got a great score on my test the other day.","","Actually, Chousuke and Sumi got a really
good score on the last test."
"だから、ふたりが好きなお惣菜を買って、
お祝いをしてあげようって思ったんです","","So, buy a side dish that you both like,
I thought we should celebrate.","","That's why I thought I'd buy you two
your favorite side dish to celebrate."
"そうか。相変わらずいいお姉ちゃんなんだな","","Oh well...you're still a good sissy.","","I see. You're still a good sister, huh."
"えへへー。あっ、そうだ！
プロデューサーも一緒にご飯食べませんか？","","Ehehe...oh, that's right!
Would you like to have dinner with Producer?","","Ehehe-. Ah, that's right!
Would you like to join us for dinner, producer?"
"一緒にって……やよいの家で？","","Together at ...... at Yayoi's house?","","Together? In a nice house"
"そうです！　プロデューサーって、
ひとりでご飯食べるんですよね？","","Yes! Producers are,
You eat dinner alone, right?","","That's right! Producer
eats alone, right?"
"だから、プロデューサーもたまには、
大勢でにぎやかにご飯を食べませんか？","","So, producers sometimes,
Why don't you have a lively dinner with many people?","","So, why don't we have a lively meal with
a lot of people every once in a while?"
"私の家は家族がいっぱいいるから、
ちょっとにぎやかすぎるかもですけど……","","I have a house full of family,
It might be a little too loud, but ......","","My house is full of families, so
it might be a little too lively..."
"やよいの手料理は美味しいからな。
ここは素直に、お言葉に甘えさせてもらおうか","","Because Yayoi's home-cooked food is delicious.
Let me be honest here and take your word for it.","","Yayoi's home cooking is delicious.
I'll take you up on that offer."
"分かりましたっ！
じゃあ、今夜は一緒にご飯を食べましょー！","","I understand!
Well, let's have dinner together tonight!","","Understood  
Then, let's eat dinner together tonight!"
"いや、待った……。
やっぱり遠慮するよ","","No, wait. .......
I still think I'll pass.","","No, wait....
I think I'll pass."
"えっ！？　どうしてですか？","","What? Why?","","Huh?! Why?"
"俺がごちそうになると、
ひとり分余計な出費になるだろ？","","He said I would feast,
That's an extra expense for one person, right?","","If I treat you, it'll be
extra for one person, right?"
"あっ、家計の心配をしてくれたんですね！
それなら、大丈夫ですっ！","","Oh, you were worried about the family finances!
Then, it's okay!","","Oh, you're worried about our finances!
Then I'll be fine!"
"本当に大丈夫……なのか？","","Are you sure you're okay ......?","","Is it... really okay?"
"はいっ！　プロデューサーの分が増えても、
問題ありませんっ！","","Yes! Even if it's more for Producer,
No problem!","","Yes! There's no problem if we
get more for Producer!"
"プロデューサー、もしかして家のことで、
心配かけちゃってました？","","Producer, maybe about the house,
Did I worry you?","","Did Producer make you
worry about your family?"
"いや、心配とまでは言わないが……。
ただ……","","No, I wouldn't go so far as to say I'm worried. ......
Just ......","","Well, I wouldn't go so far as to say I'm worried...
It's just..."
"アイドル活動を
頑張っているんだな","","Idol activities.
You're doing a great job.","","You're doing your
best to be an idol."
"親御さんが
頑張っているんだな","","Parents.
You're doing a great job.","","Your parents are
doing their best."
"妹弟が
頑張っているんだな","","My sister and brother.
You're doing a great job.","","Your brother and sister
are working so hard."
"やよいが活動を頑張っている証拠だな","","Proof that Yayoi is working hard on her activities.","","It's good, but it's proof that you're doing your best."
"はいっ！　プロデューサーがいなかった時も、
い～っぱいお仕事してました！","","Yes! Even when there was no producer,
I was working a lot!","","Yes! I worked really hard when
Producer wasn't around!"
"それに、プロジェクトルミナスに入ってから、
も～っと忙しくなってきたから","","Besides, since entering Project Luminous,
I've been a lot busier.","","Besides, I've been super busy ever
since I joined Project Luminous"
"おかげさまで、家計のほうも
すごく安定してるんですよーっ！","","Thanks to this, the family's finances
It's so stable!","","Thanks to you, the family
finances are really stable!"
"やよいの親御さんが頑張っているんだな","","Yayo's parents are doing a great job.","","Yayoi, your parents are doing their best."
"はい！　お父さんも、
お仕事すっごく頑張ってくれてますよ！","","Yes! Father too,
They are working very hard!","","Yes! Dad's been working
really hard at his job!"
"それに、私もい～っぱいお仕事してるんで、
家計は前よりも安定してますっ！","","Besides, I have a lot of work to do,
My finances are more stable than before!","","Besides, I've been working a ton too, so my
family finances are more stable than before!"
"妹弟が頑張っているんだな……って、思ったんだ","","I thought my sister and brother are doing a great job ......","","I was just thinking about how hard my siblings are working"
"わたしの妹弟がですか～？
みんな、毎日お手伝いしてくれてますよ！","","My sister and brother?
They all help us every day!","","My siblings?
Everyone's helping out every day!"
"それに妹弟が応援してくれてるんで、
お仕事、い～っぱい頑張れちゃいます！","","Besides, my sister and brother are supporting me,
You can work as hard as you want!","","And with my siblings cheering me on,
I'll be able to do my best at work!"
"だから、プロデューサーが
気にすることなんてなんにもありませんっ！","","So, when Producer
There is nothing to worry about!","","So there's nothing for the
producer to worry about!"
"そうか。
ここ最近で、良い変化があったんだな","","Okay.
You've made some good changes in the last few days.","","I see.
Seems like you've had some good changes lately."
"はいっ！　少しずつですけど、
変わってきたなーって感じがします","","Yes! Little by little,
I feel like things are changing.","","Yes! It's just a little at a time,
but it feels like you're changing."
"だから、プロデューサーが来てくれるなら、
お惣菜だけじゃなくて、もっと豪華に……そうだ！","","So, if Producer will come,
It looks like a more luxurious ......, not just a side dish!","","So if Producer comes, we can make it even more
extravagant, not just the side dishes... That's right!"
"もやし祭りも開催しちゃいましょー！
うっうー！　大奮発ですっ！","","Let's have a bean sprout festival!
Woohoo! I'm so excited!","","Let's hold a bean sprout festival, too!
Uu-uu-! I splurged!"
"おお、もやし祭りか！","","Oh, the bean sprout festival!","","Oh, it's the bean sprout festival!"
"はいっ！　ホットプレートひとつで出来ちゃう、
もやしパーティーです♪","","Yes! It can be done with just one hot plate,
It's a bean sprout party♪","","Yes! It's a bean sprout party,
made from just one hot plate! ♪"
"えーっと、特売のもやしを３袋……４袋……。
ここは思い切って５袋！　買っちゃいます！","","Let's see, three bags of sprouts on special ......4 bags of sprouts .......
I'm going out on a limb here and buying 5 bags!","","Let's see, three bags of discount bean sprouts... four bags...
I'm going to buy five bags!"
"（うーん……楽しそうだけど、せっかくのお祝いだ。
俺が邪魔するわけにはいかないな）","","(Hmmm ...... sounds like fun, but it's a celebration.
I'm not going to stand in the way of that.)","","(Hmm... She looks like she's having fun, but it's a special occasion.
I can't get in the way.)"
"ごめん、やよい。今日は弟と妹のお祝いだろう。
だから、夕飯はやっぱり遠慮するよ","","Sorry, Yayoi, I know you are celebrating your brother and sister today.
So I'll still pass on dinner.","","Sorry, forget it. Today's supposed to be a celebration for my brother and sister.
So, I'll pass on dinner."
"ええーっ、そうなんですかー？
うぅ、残念ですー……","","Ehhh, really?
Ugh, that's a shame - ......","","Whaaat? Really?
Ugh, what a shame..."
"もやし祭りはまた改めて、な。
その時は必ず参加するから！","","I'll see you at the bean sprout festival.
I'll be there when it happens!","","I'll see you again at the bean sprout festival.
I'll be there when you do!"
"はい、分かりました！","","Yes, I understand!","","Okay, got it!"
"よし、ふたりが好きなお惣菜を
たくさん買おう！","","Okay, I'll get the side dish that you both like.
Let's buy a lot!","","Alright, let's buy lots of
dishes that the two of them like!"
"（今日のルミナスの調子はどうかな？）","","(How's Luminous doing today?)","","(How is Luminous doing today?)"
"あっ、プロデューサー！
おはようございまーっす！","","Oh, producer!
Good morning!","","Oh, hey, producer!
Good morning!"
"ああ、おはよう、やよい。
今日も元気だな","","Oh, good morning, Yayoi.
You're looking good today.","","Ah, good morning, yayoi.
You're as lively as ever today."
"はいっ！　元気いっぱいで頑張りますよ！
ハイ、ターッチ！","","Yes! I will do my best with full of energy!
Hi, Turch!","","Yes! I'll do my best with all my energy  
Hey, Turch!"
"ははは、これをやると気合いが入るな","","Haha, I'm so fired up to do this.","","Hahaha, I'm pumped up to do this."
"そうですよね！　手をパチンってすると、
グーッって元気が湧いてくるんです！","","That's right! When you snap your hands,
I feel so goofy and energetic!","","That's right! When I snap
my hand, it cheers me up!"
"ルミナスはメンバーもたくさんいるから、
私も頑張らなくちゃです！","","Luminous has a lot of members,
I have to work hard too!","","Luminous has a lot of members,
so I have to do my best too!"
"メンバーとはもう打ち解けたのか？","","Have you gotten to know the members yet?","","Have you made friends with the members yet?"
"はい！　人見知りさんなのかなーっていう人も
いますけど、みんな優しくていい人です！","","Yes! Some people may be shy.
There are some, but they are all nice and kind!","","Yes! There are people who think he's shy,
but they're all nice and kind people!"
"それに、歌って踊ったら、みんなキラキラーって
オーロラ？　が出てきてすごいんですっ！","","Besides, when we sang and danced, everyone said, ""Sparkler!
Aurora Borealis? It's amazing!","","And when I sing and dance, everyone comes
out with  Shining Auroras   It's amazing!"
"……オーラ、かな？","","...... Aura, maybe?","","...Maybe it's an aura?"
"そうです、オーラですっ！　みんなすっごい、
オーラをぶわーって出しててすごいんです！","","Yes, it's an aura!
It's amazing how the aura is so bubbly!","","That's right, it's an aura! Everyone's
giving off a great aura, and it's amazing!"
"きっと、みんなもやよいのことを、
同じように思ってくれていると思うぞ","","I'm sure everyone else will, too, about Yayoi,
I'm sure you feel the same way.","","I'm sure everyone else
feels the same way about you"
"はわっ！？　わ、私がですか？
そんなことないですよーっ！","","Wow! Wow, me?
That's not true!","","Hwah?! M-Me?
That's not true at all!"
"私、家事がちょっと得意なだけだから、
みんなみたいに、オーラは出てないと思いますよ？","","I'm just a little good at housework,
I don't think I have the same aura as everyone else, do you?","","I'm just a little good at housework, so I
don't think I have an aura like everyone else."
"家事が得意なことも立派だと思うけど、
やっぱりやよいのすごいところといえば……","","I think it's admirable that you're good at housework,
After all, one of the most amazing things about Yayoi is ......","","I think she's good at housework, but I guess the
best part about her is that she's so good..."
"元気","Genki","","","Genki"
"しっかり者","","person of stability","","Firm"
"かわいい","","cute","","So cute."
"かっこいい","","""cool","","That's cool."
"やっぱり元気なところだな","","It's still a cheerful place.","","You really are lively, aren't you?"
"はいっ！
元気なら誰にも負けない自信がありますよっ！","","
I am confident that my energy is as good as anyone else's!","","Yes!
I'm confident I won't lose to anyone if I'm doing well!"
"今日も朝ごはんをしっかり食べてきたので、
元気いっぱいでーす！","","I've had a good breakfast today,
I am full of energy!","","I ate breakfast today,
so I'm full of energy!"
"しっかり者ってところだな","","I'd say he's a solid guy.","","You're a responsible man, aren't you?"
"わ、私がしっかり者ですか？","","Wow, am I solid?","","A-Am I strong enough?"
"あっ！　スーパーの特売日とか、
ポイントが倍の日に詳しいってことですねー！","","Ah! Like special sale days at the supermarket,
So you're familiar with the double points day - right?","","Oh! You know about the special sale at the supermarket
and the day when you get double the points!"
"かわいいところ、かな","","Cute place, I guess.","","Cuteness, I guess."
"かわいい……えへへ、
顔がポッポしてきちゃいました～","","Cute ...... ehehe,
My face is getting all pouty~!","","He's so cute... Heehee. My face
just popped out of my mouth."
"ときどき見せる、
かっこよく見える瞬間……かな","","Sometimes I show them,
I guess it's a cool looking moment ......","","Sometimes, I'll show you that
moment when you look cool... I guess."
"かっこよく見える、ですか～？
自分じゃよく分からないですけど……","","It looks cool, right?
I'm not sure I understand it myself. ......","","You think I look cool  
I don't really understand it myself, but..."
"あの、もしかして、ファンのみんなが
私に思ってくれてるイメージも同じなんでしょうか？","","Um, maybe all the fans.
Is the image you think of me the same?","","Um, do you think the fans feel
the same way about me?"
"だとしたら、すっごくうれしいです！","","If so, I am very happy!","","If that's the case, I'm really happy!"
"ああ、そうだと思うぞ","","Yeah, I think you're right.","","Yeah, I think so"
"それに、ルミナスの中でも、やよいの元気いっぱいな
ところは、とくにファンの目を引くはずだぞ","","Besides, even in Luminous, Yayoi's energetic
The ""Where"" part is sure to catch the attention of fans in particular!","","Besides, even among Luminous, her energetic personality
is bound to attract the attention of her fans"
"わかりましたっ！
プロデューサー、ありがとうございますっ！","","I understand!
Thank you, producer!","","Understood  
Thank you so much, producer!"
"私、メラメラーって燃えてきましたよ～！
うっうー！　レッスン行ってきまーっす！","","I'm burning up with mela mela mela!
Woohoo! I'm off to my lesson!","","I'm getting all fired up!
Uu-uu-! I'm off to my lessons!"
"（やよいを見ていると自然に笑顔になれる。
元気を分けてくれるアイドル……なのかもな）","","(Seeing Yayoi makes me smile naturally.
(Maybe it's the idol ...... that shares your energy)","","(Looking at Yayoi makes me smile naturally.
Maybe... she's an idol who gives me energy.)"
"（事務所の備品を買い終えた俺たちは、
いろいろとお店を見て回ることにした……）","","(We finished buying supplies for the office,
I decided to look around the various stores (......)","","(After we finished buying the office's equipment,
we decided to look around the shops...)"
"はわっ！　プロデューサー、見てください！
あれ！　すごくないですか？　すごいですよね！","","Huh! Producer, look at this!
Isn't it amazing? It's amazing, isn't it?","","Ack! Look at Producer!
Isn't that amazing? Isn't it amazing?"
"すごいですよねって……どれのことだ？","","Which ...... are you referring to when you say it's amazing?","","Amazing, huh...? What do you mean?"
"これですっ！　『もやし栽培キット』！
これなら自分でもやしが育てられますよ～","","Here it is, the ""Moyashi-Soukai Kit""!
You can grow your own sprouts with this!","","This is it! 『Bean sprouting kit.』!
This way, I can grow my own sprouts."
"もやしか……うん、やよいらしいな。
買って育ててみるか？","","Moyaka or ...... yeah, that sounds like Yayoi.
Want to buy one and grow it?","","A haze, huh...? Yeah, sounds like it's good.
You want to buy one and raise it?"
"ああっ！？　この栽培キット、
お値段がすごくします……","","Aah! This growing kit,
The price is very expensive: ......","","Aah?! This cultivation
kit is really expensive..."
"ん？　そうだな……
ちょっとだけ、お高めだな","","Hmm? Yeah. ......
Just a little bit more expensive.","","Hm? Let's see...
That's a little expensive"
"うーん……特売のもやしが、
１週間分は買えちゃえそうですね……","","Hmmm ...... specials on bean sprouts,
I think I could buy a week's worth: ......","","Hmm... It looks like we can buy a week's
worth of discount bean sprouts..."
"もやし、どうやって育てるんだろう。
興味が……でも、やっぱり無理かも","","Sprouts, how do they grow?
I'm interested in ......, but I still might not be able to.","","I wonder how they grow them.
I'm curious... But I don't think I can do it."
"やよい？　このキット、
何回も栽培できるみたいだぞ","","Yay? This kit,
It's like you can grow it over and over again.","","Looks like you can grow this
kit over and over again."
"何回も！？　も、もしかしたら
お得なんでしょうかっ","","How many times! Maybe, just maybe...
Is it a good deal?","","How many times!? I-I wonder
if it's a bargain!"
"どうだろう？　こういうの、元を取るんじゃ
なくて、趣味で育てるものかもしれないけど","","I don't know. I thought we'd get our money's worth.
Maybe it's not, maybe it's something you grow as a hobby.","","I don't know. Maybe this isn't something you should take
advantage of, but something you should raise as a hobby."
"ううっ……","","Ugh. ......","","Uuu......"
"でも、そうだなあ。よほどうまく
育てばだけど……お得かも","","But, yes, it works.
If you grow up, but ...... might be a good deal.","","But, yeah. If you raise them well,
that might be a good deal."
"……よし。
私、やってみたいです！　もやし栽培！","","...... Okay.
I want to try it! Growing bean sprouts!","","......okay.
I want to try growing some bean sprouts!"
"えっ","","What's up?","","Eh?"
"お得なのかはわからないけど、
チャレンジしてみたいです！","","I don't know if it's a good deal,
I would like to take up the challenge!","","I don't know if it's a good deal,
but I'd like to give it a shot!"
"でも今月のお小遣い、あんまり残ってないかも。
うぅ……どうしよう……","","But I may not have much left in my allowance this month.
Ugh ...... what to do ......","","But I don't have much allowance left for this month.
Ugh... What should I do..."
"いや、いいよ。やよいがやる気なら、
試してみようか。ひとつ、買ってみよう","","No, it's fine, as long as Yayoi is willing to do it,
Let's give it a try and buy one.","","No, it's fine. If you're up for it,
let's give it a try. Let's buy one"
"ホントですか！？　ありがとうございますっ！！
もやし栽培キットさん、これからよろしくね♪","","Really? Thank you very much!
Mr. Moyashi Grown Kit, I look forward to working with you in the future...","","Really!? Thank you very much!!
Be careful, Mr. Bean sprouting kit! ♪"
"あっ、そうだ、プロデューサー！
これ、事務所で育ててもいいですか？","","Ah, yes, Producer!
Can I grow this in my office?","","Oh, I know! You're Producer!
Can I raise this in my office?"
"家に置けたらいいんですけど、
妹弟たちがいたずらしちゃうかもです","","I wish I could put it in my house,
My sisters and brothers might get into mischief!","","I wish I could leave it at home, but
my siblings might play a prank on it."
"だから、事務所に置かせてもらえたら
うれしいかな、って……","","So if you could let me put it in my office.
I thought it would make you happy. ......","","That's why I thought I'd be happy if
you let me stay in your office..."
"事務所にもやし栽培キットか……","","A bean sprout growing kit in your office or ......","","An office sprouting kit..."
"もちろんＯＫ","","Of course it's OK.","","Of course. Okay."
"邪魔にならなければ","","If you don't mind me asking.","","As long as you don't get in my way."
"それは困る","","I don't want that.","","That's a problem."
"ああ、もちろん","","Yes, of course.","","Yeah, sure"
